analysis_group,zone,model,relation_label,x_label,y_label,Equal-width bins | shape_label,Equal-width bins | pearson_r,Equal-width bins | spearman_rho,Equal-width bins | kendall_tau,Equal-width bins | abs_pearson_r,Equal-width bins | abs_spearman_r,Equal-width bins | abs_spearman_minus_abs_pearson,Equal-width bins | raw_net_change,Equal-width bins | absolute_net_change,Equal-width bins | normalized_net_change,Equal-width bins | normalized_absolute_net_change,Equal-width bins | positive_slope_fraction,Equal-width bins | negative_slope_fraction,Equal-width bins | flat_slope_fraction,Equal-width bins | dominant_slope_sign,Equal-width bins | monotonic_fraction,Equal-width bins | number_of_slope_sign_changes,Equal-width bins | early_slope,Equal-width bins | middle_slope,Equal-width bins | late_slope,Equal-width bins | early_late_slope_sign_consistency,Equal-width bins | early_late_slope_sign_opposition,Equal-width bins | has_internal_valley,Equal-width bins | has_internal_peak,Equal-width bins | number_of_internal_extrema,Equal-width bins | turning_point_x_norm,Equal-width bins | turning_point_type,Equal-width bins | two_line_test_evidence,Equal-count bins | shape_label,Equal-count bins | pearson_r,Equal-count bins | spearman_rho,Equal-count bins | kendall_tau,Equal-count bins | abs_pearson_r,Equal-count bins | abs_spearman_r,Equal-count bins | abs_spearman_minus_abs_pearson,Equal-count bins | raw_net_change,Equal-count bins | absolute_net_change,Equal-count bins | normalized_net_change,Equal-count bins | normalized_absolute_net_change,Equal-count bins | positive_slope_fraction,Equal-count bins | negative_slope_fraction,Equal-count bins | flat_slope_fraction,Equal-count bins | dominant_slope_sign,Equal-count bins | monotonic_fraction,Equal-count bins | number_of_slope_sign_changes,Equal-count bins | early_slope,Equal-count bins | middle_slope,Equal-count bins | late_slope,Equal-count bins | early_late_slope_sign_consistency,Equal-count bins | early_late_slope_sign_opposition,Equal-count bins | has_internal_valley,Equal-count bins | has_internal_peak,Equal-count bins | number_of_internal_extrema,Equal-count bins | turning_point_x_norm,Equal-count bins | turning_point_type,Equal-count bins | two_line_test_evidence,LOWESS | shape_label,LOWESS | pearson_r,LOWESS | spearman_rho,LOWESS | kendall_tau,LOWESS | abs_pearson_r,LOWESS | abs_spearman_r,LOWESS | abs_spearman_minus_abs_pearson,LOWESS | raw_net_change,LOWESS | absolute_net_change,LOWESS | normalized_net_change,LOWESS | normalized_absolute_net_change,LOWESS | positive_slope_fraction,LOWESS | negative_slope_fraction,LOWESS | flat_slope_fraction,LOWESS | dominant_slope_sign,LOWESS | monotonic_fraction,LOWESS | number_of_slope_sign_changes,LOWESS | early_slope,LOWESS | middle_slope,LOWESS | late_slope,LOWESS | early_late_slope_sign_consistency,LOWESS | early_late_slope_sign_opposition,LOWESS | has_internal_valley,LOWESS | has_internal_peak,LOWESS | number_of_internal_extrema,LOWESS | turning_point_x_norm,LOWESS | turning_point_type,LOWESS | two_line_test_evidence,Generalized Additive Model (GAM) | shape_label,Generalized Additive Model (GAM) | pearson_r,Generalized Additive Model (GAM) | spearman_rho,Generalized Additive Model (GAM) | kendall_tau,Generalized Additive Model (GAM) | abs_pearson_r,Generalized Additive Model (GAM) | abs_spearman_r,Generalized Additive Model (GAM) | abs_spearman_minus_abs_pearson,Generalized Additive Model (GAM) | raw_net_change,Generalized Additive Model (GAM) | absolute_net_change,Generalized Additive Model (GAM) | normalized_net_change,Generalized Additive Model (GAM) | normalized_absolute_net_change,Generalized Additive Model (GAM) | positive_slope_fraction,Generalized Additive Model (GAM) | negative_slope_fraction,Generalized Additive Model (GAM) | flat_slope_fraction,Generalized Additive Model (GAM) | dominant_slope_sign,Generalized Additive Model (GAM) | monotonic_fraction,Generalized Additive Model (GAM) | number_of_slope_sign_changes,Generalized Additive Model (GAM) | early_slope,Generalized Additive Model (GAM) | middle_slope,Generalized Additive Model (GAM) | late_slope,Generalized Additive Model (GAM) | early_late_slope_sign_consistency,Generalized Additive Model (GAM) | early_late_slope_sign_opposition,Generalized Additive Model (GAM) | has_internal_valley,Generalized Additive Model (GAM) | has_internal_peak,Generalized Additive Model (GAM) | number_of_internal_extrema,Generalized Additive Model (GAM) | turning_point_x_norm,Generalized Additive Model (GAM) | turning_point_type,Generalized Additive Model (GAM) | two_line_test_evidence
all_zones_E_soil,CW,LPJ-GUESS,LPJ-GUESS: LAI -> E_soil,LAI,E_soil,Non-monotonic: U-shaped / inverted-U,0.24444148435720234,-0.24848484848484845,-0.24444444444444444,0.24444148435720234,0.24848484848484845,0.00404336412764611,54.72672499999999,54.72672499999999,0.6073537966397984,0.6073537966397984,0.4444444444444444,0.4444444444444444,0.1111111111111111,positive,0.4444444444444444,3,-0.21918824628040792,-0.7177829524617675,2.6164823113232143,False,True,True,True,3,0.7775577955841131,valley,,Non-monotonic: U-shaped / inverted-U,-0.3798181696479368,-0.3696969696969697,-0.28888888888888886,0.3798181696479368,0.3696969696969697,-0.010121199950967108,-37.004695,37.004695,-1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,negative,0.6666666666666666,4,-1.983117923283262,1.0452485818103783,-2.772116526231985,True,False,True,True,4,0.5825414127213222,valley,False,Non-monotonic: U-shaped / inverted-U,-0.41902789198297763,-0.41518743877495906,-0.2737277142257932,0.41902789198297763,0.41518743877495906,-0.0038404532080185683,-19.694392618765377,19.694392618765377,-0.3846327691458906,0.3846327691458906,0.40980474393028565,0.5862808145766345,0.003914441493079826,negative,0.5862808145766345,263,-1.815678604665653,-1.297242796805469,-0.5607702205963953,True,False,True,True,263,0.7497973099600372,valley,True,Non-monotonic: U-shaped / inverted-U,0.3384952632753304,0.11256125068056311,0.05030100334448161,0.3384952632753304,0.11256125068056311,-0.2259340125947673,74.62934281737594,74.62934281737594,0.6059397483462547,0.6059397483462547,0.5016722408026756,0.4816053511705686,0.016722408026755852,positive,0.5016722408026756,5,-0.26508095751685234,-0.804927026506562,2.8737185613136504,False,True,True,True,5,0.717391304347826,valley,True
all_zones_E_soil,CW,LPJ-GUESS,LPJ-GUESS: P -> E_soil,P,E_soil,Non-monotonic: U-shaped / inverted-U,0.8290144716420725,0.8787878787878788,0.7333333333333333,0.8290144716420725,0.8787878787878788,0.04977340714580625,47.93595000000002,47.93595000000002,0.521504029372405,0.521504029372405,0.6666666666666666,0.3333333333333333,0.0,positive,0.6666666666666666,5,0.14839624410244415,1.2037384832714861,0.7964582412743644,True,False,True,True,5,0.14996788114207,valley,,Non-monotonic: U-shaped / inverted-U,0.9109752598269416,0.8060606060606059,0.6888888888888888,0.9109752598269416,0.8060606060606059,-0.10491465376633569,47.38916549999999,47.38916549999999,0.8749176161662365,0.8749176161662365,0.6666666666666666,0.3333333333333333,0.0,positive,0.6666666666666666,3,0.08018993355285153,1.2704681235105626,0.9378047516121129,True,False,True,True,3,0.16921761404424213,valley,,Non-monotonic: U-shaped / inverted-U,0.9506688710199985,0.9532939341434533,0.8657935994229765,0.9506688710199985,0.9532939341434533,0.002625063123454785,58.08500844193249,58.08500844193249,0.591102070290211,0.591102070290211,0.7898122809544386,0.1983772624705939,0.011810456574967593,positive,0.7898122809544386,815,0.8252093901107757,1.3937360690161087,1.1293238393957086,True,False,True,True,815,0.1780312621321331,valley,True,Non-monotonic: U-shaped / inverted-U,0.9077251834109585,0.9237124856942854,0.8263991081382387,0.9077251834109585,0.9237124856942854,0.0159873022833269,35.503555135685886,35.503555135685886,0.37023464825623653,0.37023464825623653,0.7157190635451505,0.25418060200668896,0.030100334448160536,positive,0.7157190635451505,5,-1.1166245909776276,1.4549809145570705,0.7831950838522752,False,True,True,True,5,0.16555183946488294,valley,True
all_zones_E_soil,HD,CLASSIC,CLASSIC: LAI -> E_soil,LAI,E_soil,Non-monotonic: U-shaped / inverted-U,0.512200089558566,0.12727272727272726,0.1111111111111111,0.512200089558566,0.12727272727272726,-0.38492736228583874,150.91365500000003,150.91365500000003,0.8225239717609306,0.8225239717609306,0.5555555555555556,0.4444444444444444,0.0,positive,0.5555555555555556,3,1.8396361068998413,-0.12410733730684238,0.051228785481784854,True,False,True,True,3,0.2575828341293943,peak,,Non-monotonic: U-shaped / inverted-U,0.7111489849983273,0.9636363636363635,0.911111111111111,0.7111489849983273,0.9636363636363635,0.25248737863803616,229.13345900000002,229.13345900000002,0.8888819487858882,0.8888819487858882,0.8888888888888888,0.1111111111111111,0.0,positive,0.8888888888888888,1,18.63169945307367,0.2476249989314129,-0.3056136253628689,False,True,False,True,1,0.6553055210415686,peak,,Non-monotonic: U-shaped / inverted-U,0.6513309701424721,0.9403068032187512,0.8380318530346766,0.6513309701424721,0.9403068032187512,0.28897583307627905,229.75564021100791,229.75564021100791,0.8977391312012638,0.8977391312012638,0.8025097716519235,0.19183295618185559,0.005657272166220942,positive,0.8025097716519235,96,45.96108613600619,-0.44743998211090874,0.12879423596917342,True,False,True,True,96,0.22317113586910609,peak,True,Non-monotonic: U-shaped / inverted-U,0.21270199763963238,0.12725830287003187,0.07072463768115943,0.21270199763963238,0.12725830287003187,-0.08544369476960051,185.1154787543428,185.1154787543428,0.7979037310011021,0.7979037310011021,0.4816053511705686,0.4916387959866221,0.026755852842809364,negative,0.4916387959866221,7,2.456926371460905,-0.022891274245659586,-0.04853185426440705,False,True,True,True,7,0.2274247491638796,peak,False
all_zones_E_soil,HD,CLASSIC,CLASSIC: P -> E_soil,P,E_soil,Non-monotonic: U-shaped / inverted-U,0.5441219265491991,0.34545454545454546,0.24444444444444444,0.5441219265491991,0.34545454545454546,-0.19866738109465365,205.25766700000003,205.25766700000003,0.8315801031677473,0.8315801031677473,0.5555555555555556,0.3333333333333333,0.1111111111111111,positive,0.5555555555555556,2,2.5608086580714153,0.25061394812158105,-0.573630542285092,False,True,True,True,2,0.88033174701645,valley,,Monotonic nonlinear,0.9395670190348276,0.9878787878787878,0.9555555555555554,0.9395670190348276,0.9878787878787878,0.04831176884396016,285.15463700000004,285.15463700000004,0.9976651900354045,0.9976651900354045,0.8888888888888888,0.0,0.1111111111111111,positive,0.8888888888888888,0,2.384311229555017,1.0610098690246803,0.25506625829380986,True,False,False,False,0,,,,Non-monotonic: U-shaped / inverted-U,0.9030928224854051,0.9894592690624497,0.9631673301048085,0.9030928224854051,0.9894592690624497,0.08636644657704462,202.31194166009416,202.31194166009416,0.6825307185216076,0.6825307185216076,0.9134746610863433,0.07779091984350832,0.008734419070148302,positive,0.9134746610863433,23,3.7219581417212777,0.3086729730043116,-0.756788656358925,False,True,True,True,23,0.4952310675978826,peak,True,Non-monotonic: U-shaped / inverted-U,0.5008607968283084,0.29993355481727574,0.1916164994425864,0.5008607968283084,0.29993355481727574,-0.20092724201103268,251.8683227666922,251.8683227666922,0.8380686909590601,0.8380686909590601,0.5986622073578596,0.391304347826087,0.010033444816053512,positive,0.5986622073578596,2,2.6724743175361345,0.13955480839290907,-0.3048081918775252,False,True,True,True,2,0.4682274247491638,peak,True
all_zones_E_soil,HD,LPJ-GUESS,LPJ-GUESS: LAI -> E_soil,LAI,E_soil,Non-monotonic: U-shaped / inverted-U,0.560733939296257,0.5030303030303029,0.5111111111111111,0.560733939296257,0.5030303030303029,-0.057703636265954095,23.985366000000003,23.985366000000003,0.3074844456395795,0.3074844456395795,0.7777777777777778,0.2222222222222222,0.0,positive,0.7777777777777778,3,1.8625742418985327,0.6400616402095856,-1.8561457204362253,False,True,True,True,3,0.8903848711301882,peak,,Non-monotonic: U-shaped / inverted-U,0.7895345693732411,0.9515151515151514,0.8666666666666666,0.7895345693732411,0.9515151515151514,0.16198058214191036,50.521888,50.521888,0.9007828833685053,0.9007828833685053,0.7777777777777778,0.2222222222222222,0.0,positive,0.7777777777777778,3,2.733546535277369,0.6176108946240346,-0.28614001804756783,False,True,True,True,3,0.698335274473627,peak,,Non-monotonic: U-shaped / inverted-U,0.7867627133747653,0.9801537165031572,0.9230093170446517,0.7867627133747653,0.9801537165031572,0.19339100312839186,66.4308383718892,66.4308383718892,1.0,1.0,0.8599400246957135,0.13009349091550537,0.00996648438878109,positive,0.8599400246957135,224,3.691309109786102,-0.2346477780268606,0.47804575541051253,True,False,True,True,224,0.14046309551610936,valley,False,Non-monotonic: U-shaped / inverted-U,0.47295212865585434,0.4436151512794586,0.34974358974358977,0.47295212865585434,0.4436151512794586,-0.029336977376395734,37.56513141618489,37.56513141618489,0.5007146411956228,0.5007146411956228,0.5384615384615384,0.44816053511705684,0.013377926421404682,positive,0.5384615384615384,3,2.777416837126147,0.21376279326246303,-1.4919052252810736,False,True,True,True,3,0.6722408026755853,peak,True
all_zones_E_soil,HD,LPJ-GUESS,LPJ-GUESS: P -> E_soil,P,E_soil,Non-monotonic: U-shaped / inverted-U,0.9583656229967047,0.9636363636363635,0.911111111111111,0.9583656229967047,0.9636363636363635,0.005270740639658822,125.91253999999999,125.91253999999999,0.9831918271553804,0.9831918271553804,0.8888888888888888,0.1111111111111111,0.0,positive,0.8888888888888888,2,1.1324165793295684,1.35415677413841,0.43534303257312573,True,False,True,True,2,0.876635110386834,valley,,Monotonic nonlinear,0.9633977027974574,0.9999999999999999,0.9999999999999999,0.9633977027974574,0.9999999999999999,0.03660229720254249,76.342409,76.342409,1.0,1.0,1.0,0.0,0.0,positive,1.0,0,1.6851834806916088,0.8854996939453365,0.6565462909768538,True,False,False,False,0,,,,Non-monotonic: U-shaped / inverted-U,0.9455590939855687,0.9981571598555009,0.9852517526770367,0.9455590939855687,0.9981571598555009,0.05259806586993221,167.34212629638122,167.34212629638122,1.0,1.0,0.9379789056161544,0.04092671053817723,0.02109438384566844,positive,0.9379789056161544,78,1.1614391252401437,0.5733364018152632,1.244798656023112,True,False,True,True,78,0.27146826795802054,peak,False,Non-monotonic: U-shaped / inverted-U,0.9685852543203449,0.960521783575373,0.857881828316611,0.9685852543203449,0.960521783575373,-0.008063470744971935,132.20200640733427,132.20200640733427,0.9962735149803607,0.9962735149803607,0.7658862876254181,0.21739130434782608,0.016722408026755852,positive,0.7658862876254181,5,1.4017028811672971,1.1069708558697895,0.48125378131288976,True,False,True,True,4,0.39799331103678925,peak,False
all_zones_E_soil,HW,CLASSIC,CLASSIC: LAI -> E_soil,LAI,E_soil,Monotonic nonlinear,-0.9937764566101608,-0.9999999999999999,-0.9999999999999999,0.9937764566101608,0.9999999999999999,0.0062235433898391035,-266.8822725,266.8822725,-1.0,1.0,0.0,1.0,0.0,negative,1.0,0,-1.1592114440484245,-0.8506678215502678,-0.9685628696564313,True,False,False,False,0,,,,Monotonic nonlinear,-0.9929118680421564,-0.9999999999999999,-0.9999999999999999,0.9929118680421564,0.9999999999999999,0.007088131957843524,-250.11656499999998,250.11656499999998,-1.0,1.0,0.0,1.0,0.0,negative,1.0,0,-0.9803878250616127,-0.9305798686642653,-1.1149028560806895,True,False,False,False,0,,,,Non-monotonic: U-shaped / inverted-U,-0.994874499986939,-0.9989618316275054,-0.9903054598603744,0.994874499986939,0.9989618316275054,0.004087331640566405,-278.7031923921364,278.7031923921364,-0.975276603597626,0.975276603597626,0.04735647096983458,0.9482646772624067,0.0043788517677586765,negative,0.9482646772624067,5,-1.1716853969062833,-0.9801631239500225,-0.8875456718708977,True,False,True,True,5,0.9013343586154492,valley,True,Non-monotonic: U-shaped / inverted-U,-0.9934700184812053,-0.995184390937677,-0.9716833890746934,0.9934700184812053,0.995184390937677,0.0017143724564716578,-264.9861960463238,264.9861960463238,-0.9477537408439064,0.9477537408439064,0.08361204013377926,0.9130434782608695,0.0033444816053511705,negative,0.9130434782608695,1,-1.215529455884869,-0.9898603547200269,-0.6382924780655853,True,False,True,False,1,0.914715719063545,valley,True
all_zones_E_soil,HW,CLASSIC,CLASSIC: P -> E_soil,P,E_soil,Non-monotonic: U-shaped / inverted-U,-0.8640710863017597,-0.8303030303030302,-0.6444444444444444,0.8640710863017597,0.8303030303030302,-0.03376805599872945,-94.11201,94.11201,-0.5574252007226116,0.5574252007226116,0.4444444444444444,0.5555555555555556,0.0,negative,0.5555555555555556,2,-0.295397151903015,-2.022833376625295,0.09746843617209422,False,True,True,True,2,0.2816093470168222,peak,False,Non-monotonic: U-shaped / inverted-U,-0.9686878600270407,-0.9636363636363635,-0.911111111111111,0.9686878600270407,0.9636363636363635,-0.005051496390677146,-154.935545,154.935545,-0.9232188347778086,0.9232188347778086,0.1111111111111111,0.8888888888888888,0.0,negative,0.8888888888888888,1,-1.1877330510400768,-1.0940048005670746,-0.6206003721272122,True,False,False,True,1,0.08081027587885288,peak,,Non-monotonic: U-shaped / inverted-U,-0.9471078357969392,-0.9881470276166847,-0.9608552710658593,0.9471078357969392,0.9881470276166847,0.04103919181974547,-101.69679455871969,101.69679455871969,-0.6140552852460844,0.6140552852460844,0.07565031280869279,0.9229502798814619,0.001399407309845242,negative,0.9229502798814619,33,-1.5231235066764708,-2.3565496408857793,-0.45163998852001475,True,False,True,True,33,0.21620519513190328,peak,True,Non-monotonic: U-shaped / inverted-U,-0.8981408047729743,-0.8976695296614406,-0.718573021181717,0.8981408047729743,0.8976695296614406,-0.0004712751115336644,-102.94441154525515,102.94441154525515,-0.6387461550859461,0.6387461550859461,0.34448160535117056,0.6521739130434783,0.0033444816053511705,negative,0.6521739130434783,3,0.2429351787349373,-1.8382329451442498,-0.33293556674910874,False,True,True,True,3,0.22073578595317725,peak,True
all_zones_E_soil,HW,LPJ-GUESS,LPJ-GUESS: LAI -> E_soil,LAI,E_soil,Non-monotonic: U-shaped / inverted-U,0.7528967432622978,0.6969696969696969,0.5111111111111111,0.7528967432622978,0.6969696969696969,-0.055927046292600924,48.87794500000001,48.87794500000001,0.46682626785598413,0.46682626785598413,0.5555555555555556,0.3333333333333333,0.1111111111111111,positive,0.5555555555555556,3,-1.5945720518852335,1.6739792774004039,1.1140328245619584,False,True,True,True,3,0.44115345260811156,valley,True,Non-monotonic: U-shaped / inverted-U,0.7594829788602109,0.5393939393939393,0.37777777777777777,0.7594829788602109,0.5393939393939393,-0.22008903946627156,63.771240000000006,63.771240000000006,0.5941227431670459,0.5941227431670459,0.5555555555555556,0.4444444444444444,0.0,positive,0.5555555555555556,3,-0.8585969576730051,0.5888356501808905,1.6288032501338208,False,True,True,True,3,0.4537718357697952,valley,True,Non-monotonic: U-shaped / inverted-U,0.7741957233581364,0.551179417917185,0.38582943345038867,0.7741957233581364,0.551179417917185,-0.2230163054409513,30.684218772495683,30.684218772495683,0.26068191029797183,0.26068191029797183,0.6052337641614808,0.38790489867560235,0.006861337162916866,positive,0.6052337641614808,275,-1.1543618820052561,1.1820279081250649,1.443699822969697,False,True,True,True,275,0.398456705551911,valley,True,Non-monotonic: U-shaped / inverted-U,0.5778350470565212,0.5705285614284603,0.4494983277591974,0.5778350470565212,0.5705285614284603,-0.00730648562806091,-21.65238107064141,21.65238107064141,-0.18194310692482452,0.18194310692482452,0.5618729096989966,0.42474916387959866,0.013377926421404682,positive,0.5618729096989966,3,-2.9177697340217286,1.4877600012905718,0.900877443038838,False,True,True,True,3,0.38795986622073586,valley,True
all_zones_E_soil,HW,LPJ-GUESS,LPJ-GUESS: P -> E_soil,P,E_soil,Non-monotonic: U-shaped / inverted-U,0.11071720943337021,0.4545454545454545,0.6,0.11071720943337021,0.4545454545454545,0.34382824511208426,-139.212135,139.212135,-0.43436315229176325,0.43436315229176325,0.8888888888888888,0.1111111111111111,0.0,positive,0.8888888888888888,1,-1.037270548040887,0.7935426499321001,0.45539077424188684,False,True,True,False,1,0.1688245352618661,valley,,Non-monotonic: U-shaped / inverted-U,0.9848469270960226,0.9878787878787878,0.9555555555555554,0.9848469270960226,0.9878787878787878,0.0030318607827651833,138.771468,138.771468,0.9415989744774552,0.9415989744774552,0.8888888888888888,0.1111111111111111,0.0,positive,0.8888888888888888,1,1.139848516073883,0.8276774174492143,1.1440849209526773,True,False,True,False,1,0.08709278538632909,valley,,Non-monotonic: U-shaped / inverted-U,0.9606510945966976,0.9906113573775964,0.9837595650721631,0.9606510945966976,0.9906113573775964,0.029960262780898805,-127.6750169780396,127.6750169780396,-0.41941393091911927,0.41941393091911927,0.946528851631806,0.05159925124114918,0.0018718971270448442,positive,0.946528851631806,7,0.8806840296830554,0.886722936742769,0.5910549284637484,True,False,True,True,7,0.20473775985134365,valley,True,Non-monotonic: U-shaped / inverted-U,0.573946238791443,0.6334754830609229,0.6327313266443703,0.573946238791443,0.6334754830609229,0.05952924426947992,-131.28963048752098,131.28963048752098,-0.4402196066051196,0.4402196066051196,0.7090301003344481,0.2842809364548495,0.006688963210702341,positive,0.7090301003344481,2,-2.504750677825172,0.9618066168609186,0.23630550338355438,False,True,True,True,2,0.18896321070234112,valley,True
