analysis_group,zone,model,relation_label,x_label,y_label,Equal-width bins | raw_amplitude,Equal-width bins | amplitude_norm_by_y_sd,Equal-width bins | amplitude_norm_by_y_range,Equal-width bins | strength_raw_net_change,Equal-width bins | strength_absolute_net_change,Equal-width bins | net_change_by_sd,Equal-width bins | absolute_net_change_by_sd,Equal-width bins | strength_normalized_net_change,Equal-width bins | strength_normalized_absolute_net_change,Equal-width bins | raw_total_variation,Equal-width bins | total_variation_by_sd,Equal-width bins | normalized_total_variation,Equal-width bins | mean_absolute_slope,Equal-width bins | median_absolute_slope,Equal-width bins | max_absolute_slope,Equal-width bins | slope_standard_deviation,Equal-width bins | slope_interquartile_range,Equal-width bins | overall_standardized_slope,Equal-width bins | mean_standardized_absolute_slope,Equal-width bins | max_standardized_absolute_slope,Equal-width bins | early_absolute_standardized_slope,Equal-width bins | middle_absolute_standardized_slope,Equal-width bins | late_absolute_standardized_slope,Equal-width bins | middle_to_early_absolute_slope_ratio,Equal-width bins | late_to_early_absolute_slope_ratio,Equal-width bins | accumulated_absolute_variation_final_value,Equal-width bins | accumulated_absolute_variation_early_value,Equal-width bins | accumulated_absolute_variation_middle_value,Equal-width bins | accumulated_absolute_variation_late_value,Equal-count bins | raw_amplitude,Equal-count bins | amplitude_norm_by_y_sd,Equal-count bins | amplitude_norm_by_y_range,Equal-count bins | strength_raw_net_change,Equal-count bins | strength_absolute_net_change,Equal-count bins | net_change_by_sd,Equal-count bins | absolute_net_change_by_sd,Equal-count bins | strength_normalized_net_change,Equal-count bins | strength_normalized_absolute_net_change,Equal-count bins | raw_total_variation,Equal-count bins | total_variation_by_sd,Equal-count bins | normalized_total_variation,Equal-count bins | mean_absolute_slope,Equal-count bins | median_absolute_slope,Equal-count bins | max_absolute_slope,Equal-count bins | slope_standard_deviation,Equal-count bins | slope_interquartile_range,Equal-count bins | overall_standardized_slope,Equal-count bins | mean_standardized_absolute_slope,Equal-count bins | max_standardized_absolute_slope,Equal-count bins | early_absolute_standardized_slope,Equal-count bins | middle_absolute_standardized_slope,Equal-count bins | late_absolute_standardized_slope,Equal-count bins | middle_to_early_absolute_slope_ratio,Equal-count bins | late_to_early_absolute_slope_ratio,Equal-count bins | accumulated_absolute_variation_final_value,Equal-count bins | accumulated_absolute_variation_early_value,Equal-count bins | accumulated_absolute_variation_middle_value,Equal-count bins | accumulated_absolute_variation_late_value,LOWESS | raw_amplitude,LOWESS | amplitude_norm_by_y_sd,LOWESS | amplitude_norm_by_y_range,LOWESS | strength_raw_net_change,LOWESS | strength_absolute_net_change,LOWESS | net_change_by_sd,LOWESS | absolute_net_change_by_sd,LOWESS | strength_normalized_net_change,LOWESS | strength_normalized_absolute_net_change,LOWESS | raw_total_variation,LOWESS | total_variation_by_sd,LOWESS | normalized_total_variation,LOWESS | mean_absolute_slope,LOWESS | median_absolute_slope,LOWESS | max_absolute_slope,LOWESS | slope_standard_deviation,LOWESS | slope_interquartile_range,LOWESS | overall_standardized_slope,LOWESS | mean_standardized_absolute_slope,LOWESS | max_standardized_absolute_slope,LOWESS | early_absolute_standardized_slope,LOWESS | middle_absolute_standardized_slope,LOWESS | late_absolute_standardized_slope,LOWESS | middle_to_early_absolute_slope_ratio,LOWESS | late_to_early_absolute_slope_ratio,LOWESS | accumulated_absolute_variation_final_value,LOWESS | accumulated_absolute_variation_early_value,LOWESS | accumulated_absolute_variation_middle_value,LOWESS | accumulated_absolute_variation_late_value,Generalized Additive Model (GAM) | raw_amplitude,Generalized Additive Model (GAM) | amplitude_norm_by_y_sd,Generalized Additive Model (GAM) | amplitude_norm_by_y_range,Generalized Additive Model (GAM) | strength_raw_net_change,Generalized Additive Model (GAM) | strength_absolute_net_change,Generalized Additive Model (GAM) | net_change_by_sd,Generalized Additive Model (GAM) | absolute_net_change_by_sd,Generalized Additive Model (GAM) | strength_normalized_net_change,Generalized Additive Model (GAM) | strength_normalized_absolute_net_change,Generalized Additive Model (GAM) | raw_total_variation,Generalized Additive Model (GAM) | total_variation_by_sd,Generalized Additive Model (GAM) | normalized_total_variation,Generalized Additive Model (GAM) | mean_absolute_slope,Generalized Additive Model (GAM) | median_absolute_slope,Generalized Additive Model (GAM) | max_absolute_slope,Generalized Additive Model (GAM) | slope_standard_deviation,Generalized Additive Model (GAM) | slope_interquartile_range,Generalized Additive Model (GAM) | overall_standardized_slope,Generalized Additive Model (GAM) | mean_standardized_absolute_slope,Generalized Additive Model (GAM) | max_standardized_absolute_slope,Generalized Additive Model (GAM) | early_absolute_standardized_slope,Generalized Additive Model (GAM) | middle_absolute_standardized_slope,Generalized Additive Model (GAM) | late_absolute_standardized_slope,Generalized Additive Model (GAM) | middle_to_early_absolute_slope_ratio,Generalized Additive Model (GAM) | late_to_early_absolute_slope_ratio,Generalized Additive Model (GAM) | accumulated_absolute_variation_final_value,Generalized Additive Model (GAM) | accumulated_absolute_variation_early_value,Generalized Additive Model (GAM) | accumulated_absolute_variation_middle_value,Generalized Additive Model (GAM) | accumulated_absolute_variation_late_value
all_zones_E_soil,CW,LPJ-GUESS,LPJ-GUESS: LAI -> E_soil,LAI,E_soil,90.1068295,2.516776104265937,0.3956269990491797,54.72672499999999,54.72672499999999,1.528573522218238,1.528573522218238,0.6073537966397984,0.6073537966397984,166.94406400000005,4.662918819313727,1.8527348584604235,1.803662428976602,0.9312677540916788,8.06065934695993,2.8986829336064943,1.6513230951930695,0.559837037527013,1.803662428976602,8.06065934695993,0.2191882462804079,0.7177829524617675,2.6164823113232143,3.274732859277073,11.937146976284229,1.8527348584604235,0.5168519440582471,0.7647479151399951,1.8527348584604235,37.004695,1.03357905986082,0.1624744374518269,-37.004695,37.004695,-1.03357905986082,1.03357905986082,-1.0,1.0,91.473157,2.554939031778567,2.471933818127673,2.561903403658947,2.6273377863729763,5.153087806417517,2.686892132957727,4.158116266459437,-1.236661955901623,2.561903403658947,5.153087806417517,1.983117923283262,1.0452485818103785,2.772116526231985,0.5270733371618458,1.397857633015818,2.471933818127673,1.0968852465883043,1.6320505546661042,2.471933818127673,51.203106439678635,1.4301552442433734,0.2248146056756529,-19.694392618765377,19.694392618765377,-0.5500845719018462,0.5500845719018462,-0.3846327691458906,0.3846327691458906,128.0424761167429,3.576357596975049,2.5006778889008845,2.522008131358639,2.357819068156136,6.412695006364739,2.7712443407150964,4.370687287823388,-1.417679069999716,2.522008131358639,6.412695006364739,1.815678604665653,1.297242796805469,0.5607702205963953,0.7144671934074748,0.3088488343451389,2.500677888900884,1.2058283727808266,1.7852846540763956,2.500677888900884,123.1629762217384,3.4400681635918064,0.5407647671875065,74.62934281737594,74.62934281737594,2.084474037340782,2.084474037340782,0.6059397483462547,0.6059397483462547,233.74656951074323,6.528781268447308,1.89786392535622,1.8978639253562195,1.5756149638918573,6.00769128240605,2.449092686425754,3.168071635329059,0.6059397483462547,1.8978639253562195,6.00769128240605,0.2650809575168523,0.804927026506562,2.8737185613136504,3.036532816414734,10.840909087673548,1.8978639253562208,0.5626962925862636,0.858973812083193,1.8978639253562208
all_zones_E_soil,CW,LPJ-GUESS,LPJ-GUESS: P -> E_soil,P,E_soil,91.918657,2.5673823034003975,0.403582088364799,47.93595000000002,47.93595000000002,1.3389002161627137,1.3389002161627137,0.521504029372405,0.521504029372405,180.13949999999994,5.031480871651506,1.9597708003936565,1.8961793951385693,2.154802199304204,2.7641506046484765,1.933734193737482,2.644517413538991,0.7161976562160981,1.8961793951385693,2.7641506046484765,0.1483962441024441,1.203738483271486,0.7964582412743644,8.111650605122424,5.367105118405395,1.9597708003936565,0.7371701916837188,1.2309470426662124,1.9597708003936565,54.164145999999995,1.5128601141245506,0.2378154758851173,47.38916549999999,47.38916549999999,1.3236279646428322,1.3236279646428322,0.8749176161662365,0.8749176161662365,63.59089449999999,1.7761588618151989,1.174040379035977,1.113390943693792,0.8955924685782966,2.934193879572294,1.2380098522294498,1.154823598674853,0.7044929977628631,1.113390943693792,2.934193879572294,0.0801899335528515,1.2704681235105626,0.9378047516121129,15.84323701519497,11.69479397303684,1.174040379035977,0.2571135433391677,0.8522881630959344,1.174040379035977,98.26561496124472,2.7446593446666334,0.4314493204628782,58.08500844193249,58.08500844193249,1.6223738208738208,1.6223738208738208,0.591102070290211,0.591102070290211,140.00667357958156,3.910529894993719,1.4247778700087437,1.158314654265196,0.8703328559592506,9.932096215955436,1.2809657856944114,1.0062335520779373,0.9408615234767448,1.158314654265196,9.932096215955436,0.8252093901107757,1.3937360690161087,1.1293238393957086,1.6889483877892062,1.3685300396837567,1.4247778700087443,0.6446838149194478,1.0469084122861514,1.4247778700087443,95.89473946564333,2.678438362010493,0.4210396504894826,35.503555135685886,35.503555135685886,0.991650684834965,0.991650684834965,0.3702346482562365,0.3702346482562365,158.4376135610928,4.425324939742543,1.652203389299128,1.6522033892991284,1.3729546077197103,9.17013709098132,2.314912960923035,1.8679157635877237,0.3702346482562367,1.6522033892991284,9.17013709098132,1.1166245909776276,1.4549809145570705,0.7831950838522752,1.3030170805061754,0.7013951601823241,1.652203389299128,0.8860776630267821,1.384713884079101,1.652203389299128
all_zones_E_soil,HD,CLASSIC,CLASSIC: LAI -> E_soil,LAI,E_soil,183.4763,1.5979323656290054,0.3912804519251547,150.91365500000003,150.91365500000003,1.3143376759825092,1.3143376759825092,0.8225239717609306,0.8225239717609306,302.984135,2.6387503758720223,1.651352981284231,1.4762274687980623,1.2611291910443347,5.6388158892502025,2.0584556646573335,2.0706428594508353,0.5889191850249279,1.4762274687980623,5.6388158892502025,1.8396361068998413,0.1241073373068423,0.0512287854817848,0.067462981858944,0.0278472385324702,1.6513529812842314,1.1726415891316753,1.363117906781421,1.6513529812842314,257.777154,2.2450335955997174,0.549734005498804,229.133459,229.133459,1.9955698375464663,1.9955698375464663,0.8888819487858882,0.8888819487858882,286.420849,2.4944973536529687,1.111118051214112,14.552792755089992,1.3979350644001642,85.47058075819447,25.89010037515621,14.233367634411175,14.484878616120469,14.552792755089992,85.47058075819447,18.63169945307367,0.2476249989314129,0.3056136253628689,0.013290521326575,0.0164028851008785,1.111118051214112,0.9286820235434828,1.0,1.111118051214112,255.9269527480351,2.2289198170711444,0.5457882774564284,229.75564021100791,229.75564021100791,2.000988540094729,2.000988540094729,0.8977391312012638,0.8977391312012638,315.62499180609706,2.7488421654914132,1.2332620242496928,40.176529364371206,3.0116292441259693,612.8703683666944,92.35648157131764,30.77136692665681,39.92870008573487,40.176529364371206,612.8703683666944,45.96108613600619,0.4474399821109087,0.1287942359691734,0.0097351916529314,0.0028022452643536,1.2332620242496966,1.0840662207515654,1.1897594531258118,1.2332620242496966,232.00227240707952,2.020554916241223,0.4947666483088276,185.1154787543428,185.1154787543428,1.6122083063614914,1.6122083063614914,0.7979037310011021,0.7979037310011021,335.9553554655078,2.9259034322401987,1.4480692450978598,1.44806924509786,0.4885608681605594,24.738142594760365,3.5710444846014164,1.102228344094767,0.797903731001102,1.44806924509786,24.738142594760365,2.456926371460905,0.0228912742456595,0.048531854264407,0.0093170371369526,0.0197530763754836,1.448069245097861,1.1871841830151078,1.3027080196331282,1.448069245097861
all_zones_E_soil,HD,CLASSIC,CLASSIC: P -> E_soil,P,E_soil,246.82849700000003,2.14967951782253,0.5263849655468674,205.25766700000003,205.25766700000003,1.7876307152084532,1.7876307152084532,0.8315801031677473,0.8315801031677473,415.51568700000007,3.618810520398937,1.683418616773411,1.6154440227038367,1.5260328998892234,3.273608904569144,1.8295682338518853,2.191918379450134,0.7459306879693014,1.6154440227038367,3.273608904569144,2.5608086580714153,0.250613948121581,0.573630542285092,0.0978651596368478,0.2240036718389971,1.683418616773411,0.9077248969352189,1.0105539272477118,1.683418616773411,285.821977,2.489281655758096,0.6095422260569958,285.15463700000004,285.15463700000004,2.483469656143548,2.483469656143548,0.9976651900354044,0.9976651900354044,286.4893169999999,2.4950936553726444,1.0023348099645957,1.6194789420414215,1.4338337347652252,3.8933300052243456,1.1903667064951338,1.1016437864257045,1.6170787113791183,1.6194789420414215,3.8933300052243456,2.384311229555017,1.0610098690246803,0.2550662582938098,0.4449963812915045,0.1069769143944403,1.0023348099645957,0.6431871122352499,0.8992046542313294,1.0023348099645957,296.4144120843542,2.581533324513754,0.6321315892978829,202.31194166009416,202.31194166009416,1.7619757948678474,1.7619757948678474,0.6825307185216076,0.6825307185216076,390.60816268072614,3.4018858317200213,1.3177772292987098,2.9609157278424476,2.570770665725405,7.1399927387473054,2.257594089984887,3.9999019578506543,2.9020930314034508,2.9609157278424476,7.1399927387473054,3.7219581417212777,0.3086729730043116,0.756788656358925,0.0829329512184038,0.2033307811486929,1.3177772292987042,0.9067945164088717,1.071531185735514,1.3177772292987042,300.53422289103986,2.617413593672611,0.6409174730021331,251.8683227666922,251.8683227666922,2.1935723841476547,2.1935723841476547,0.8380686909590601,0.8380686909590601,423.49454751543783,3.688300037347215,1.4091391770346828,1.409139177034683,1.2265497275200383,7.438039218757517,1.702927689796913,1.9946261619625,0.8380686909590601,1.409139177034683,7.438039218757517,2.6724743175361345,0.139554808392909,0.3048081918775252,0.0522193262914385,0.1140546758026623,1.4091391770346835,0.8938041195773025,1.0599887699514663,1.4091391770346835
all_zones_E_soil,HD,LPJ-GUESS,LPJ-GUESS: LAI -> E_soil,LAI,E_soil,78.005136,1.8066755867857136,0.3557568732022557,23.985366000000003,23.985366000000003,0.5555246412533671,0.5555246412533671,0.3074844456395795,0.3074844456395795,151.388128,3.5062977774539195,1.9407456452611016,1.9638063374127777,1.063796980584905,6.754189889782197,2.840797366192155,0.7956665703216776,0.2154967205572976,1.9638063374127777,6.754189889782197,1.8625742418985327,0.6400616402095856,1.8561457204362253,0.3436435583674597,0.9965485824308647,1.9407456452611016,0.6398325617943926,1.1016919834611918,1.9407456452611016,56.086643,1.299021754835039,0.2557935254685176,50.521888,50.521888,1.1701365618787216,1.1701365618787216,0.9007828833685052,0.9007828833685052,64.68519599999999,1.4981726900604195,1.1533083910905488,2.058585348869052,1.944442253851974,5.807346193577582,1.8903015004052737,2.671988596611061,1.9278178869849685,2.058585348869052,5.807346193577582,2.733546535277369,0.6176108946240346,0.2861400180475678,0.2259375820581618,0.1046772075597877,1.1533083910905488,0.8615510291817607,1.0540912744590545,1.1533083910905488,66.4308383718892,1.5386034824194117,0.302970144727236,66.4308383718892,66.4308383718892,1.5386034824194117,1.5386034824194117,1.0,1.0,79.49197501608344,1.841112239159968,1.1966125517049195,3.0990660552740588,2.6499435409376715,6.968716955541703,2.6842382856154794,5.352726608076959,2.9533872447880216,3.0990660552740588,6.968716955541703,3.691309109786102,0.2346477780268606,0.4780457554105125,0.063567631712224,0.129505750180378,1.19661255170492,0.8682500914886992,1.0383458578536409,1.19661255170492,75.02303373131977,1.7376071684430694,0.3421564433706222,37.56513141618489,37.56513141618489,0.8700453498859138,0.8700453498859138,0.5007146411956228,0.5007146411956228,122.97055536772716,2.848118876125715,1.6391040091516695,1.639104009151669,0.8794165144389846,6.251466226959943,2.3272759332580253,1.5183613858885734,0.5007146411956228,1.639104009151669,6.251466226959943,2.777416837126147,0.213762793262463,1.4919052252810736,0.0769646062503343,0.5371556783765954,1.6391040091516702,0.9293397101487536,1.1394982498308996,1.6391040091516702
all_zones_E_soil,HD,LPJ-GUESS,LPJ-GUESS: P -> E_soil,P,E_soil,128.06508000000002,2.9661130717823427,0.5840645214335213,125.91254,125.91254,2.91625813059514,2.91625813059514,0.9831918271553804,0.9831918271553804,140.20722000000004,3.247336963364742,1.094812262640214,1.0872457285239276,0.509731199296018,3.4583887789216687,1.1079933895585805,1.2063058134271647,0.973972128680368,1.0872457285239276,3.4583887789216687,1.1324165793295684,1.35415677413841,0.4353430325731257,1.1958115051089413,0.3844371766712074,1.094812262640214,0.4067015770419226,0.8420997980089496,1.094812262640214,76.342409,1.768165195900818,0.3481736986980927,76.342409,76.342409,1.768165195900818,1.768165195900818,1.0,1.0,76.342409,1.768165195900818,1.0,1.278889930366936,1.3459416363985417,2.194128193320332,0.6959802571853841,1.0656402863098335,1.278889930366936,1.278889930366936,2.194128193320332,1.6851834806916088,0.8854996939453365,0.6565462909768538,0.5254618883291702,0.389599292005523,1.0,0.5270973110109742,0.7240113486594325,1.0,167.34212629638122,3.8758080521836864,0.7631947671524802,167.34212629638122,167.34212629638122,3.8758080521836864,3.8758080521836864,1.0,1.0,168.54927767618187,3.9037668641193584,1.0072136730094052,1.0382780392775235,1.042500475941771,2.511236912784347,0.7059478856253099,1.298512381344353,1.0290899790339672,1.0382780392775235,2.511236912784347,1.1614391252401437,0.5733364018152632,1.244798656023112,0.493643092742134,1.071772621544614,1.0072136730094057,0.3103011022747934,0.5904184358918109,1.0072136730094057,132.69649791898797,3.0733812609748776,0.6051869608245897,132.20200640733427,132.20200640733427,3.061928351746215,3.061928351746215,0.9962735149803608,0.9962735149803608,153.76166201147683,3.5612711570649846,1.1587469482830606,1.1587469482830606,1.1245239364342283,3.100880715669405,1.0319788606872171,1.5834178756230726,0.9962735149803608,1.1587469482830606,3.100880715669405,1.4017028811672971,1.1069708558697895,0.4812537813128897,0.7897328818700412,0.3433350874702602,1.158746948283061,0.476249920262455,0.8679441410999993,1.158746948283061
all_zones_E_soil,HW,CLASSIC,CLASSIC: LAI -> E_soil,LAI,E_soil,266.8822725,2.9111349720464466,0.6434438003712355,-266.8822725,266.8822725,-2.911134972046446,2.911134972046446,-1.0,1.0,266.8822725,2.911134972046446,1.0,0.9928140450850412,0.955434720225125,1.917137342379446,0.4292590370863806,0.3423322448699584,-0.9928140450850412,0.9928140450850412,1.917137342379446,1.1592114440484245,0.8506678215502678,0.9685628696564312,0.7338331810971427,0.8355359797638187,1.0000000000000002,0.3717032947551807,0.6707797349110177,1.0000000000000002,250.116565,2.7282556935647655,0.6030222675033582,-250.116565,250.116565,-2.728255693564765,2.728255693564765,-1.0,1.0,250.116565,2.728255693564765,1.0,1.008623516602189,0.877656979270918,1.8443493731510616,0.4072847372929855,0.2405939713329009,-1.008623516602189,1.008623516602189,1.8443493731510616,0.9803878250616128,0.9305798686642652,1.1149028560806895,0.9491956599989222,1.137205937875272,1.0,0.3435117542094823,0.6719196907250025,1.0,285.7683567554566,3.117143186252864,0.6889774872423345,-278.7031923921364,278.7031923921364,-3.0400768196161745,3.0400768196161745,-0.975276603597626,0.975276603597626,292.8530994392347,3.1944231119725335,1.0247919075583334,1.024816617147289,1.0083704656757304,2.1496534862188734,0.4845029889580706,0.54504238892141,-1.0072128085511274,1.024816617147289,2.1496534862188734,1.1716853969062833,0.9801631239500224,0.8875456718708977,0.8365412136551706,0.7574948652721731,1.0247919075583396,0.4225185367144812,0.7448926296982903,1.0247919075583396,279.5939331353867,3.049792963384033,0.6740911684097501,-264.9861960463238,264.9861960463238,-2.89045268984664,2.89045268984664,-0.9477537408439064,0.9477537408439064,294.20167022444963,3.2091332369214256,1.0522462591560937,1.0522462591560937,1.028894348548791,2.0847043227269393,0.619216550895281,0.4716187433625941,-0.9477537408439064,1.0522462591560937,2.0847043227269393,1.215529455884869,0.9898603547200268,0.6382924780655853,0.8143450164269678,0.5251147760964192,1.0522462591560937,0.4065315905969461,0.7342779956714698,1.0522462591560937
all_zones_E_soil,HW,CLASSIC,CLASSIC: P -> E_soil,P,E_soil,168.8334325,1.841624418127634,0.4070514853605365,-94.11201,94.11201,-1.026567860930459,1.026567860930459,-0.5574252007226116,0.5574252007226116,243.55485500000003,2.6566809753248086,1.4425747992773883,1.4137874042337086,1.4296180006317505,3.088263843976728,1.488019252578041,2.1028411681829544,-0.7402540307854051,1.4137874042337086,3.088263843976728,0.295397151903015,2.022833376625295,0.0974684361720942,6.847843195486979,0.3299572644630477,1.4425747992773883,0.5709688156698468,1.1962188235437317,1.4425747992773883,167.82103999999998,1.8305813046807204,0.4046106425440944,-154.935545,154.935545,-1.690027139073375,1.690027139073375,-0.9232188347778086,0.9232188347778086,180.70653499999997,1.9711354702880652,1.0767811652221917,1.293445121450531,1.0370085085402367,2.52501395134205,0.9372279021779564,1.0136334459308678,-1.09347555878098,1.293445121450531,2.52501395134205,1.1877330510400768,1.0940048005670746,0.6206003721272122,0.9210864340342084,0.522508295600399,1.0767811652221912,0.5294451458529869,0.9066305094998812,1.0767811652221912,165.61504640085363,1.806518465832608,0.3992920693330193,-101.69679455871967,101.69679455871967,-1.109302211839161,1.109302211839161,-0.6140552852460844,0.6140552852460844,242.4771669498988,2.644925622141482,1.4641010718495262,2.197305073787581,2.032925366100553,5.042176413502997,1.752142077455016,2.33668811373569,-1.856338922326264,2.197305073787581,5.042176413502997,1.5231235066764708,2.3565496408857793,0.4516399885200147,1.5471822413324083,0.2965222364045284,1.464101071849526,0.7383986258372475,1.3647527794267174,1.464101071849526,161.1663893795236,1.7579927960227713,0.3885665132534083,-102.94441154525516,102.94441154525516,-1.122911139128337,1.122911139128337,-0.6387461550859461,0.6387461550859461,241.1678451812027,2.630643622985795,1.4963904453631904,1.4963904453631902,1.165288512678365,3.486384699759895,1.6538458870960877,2.314428976835327,-0.6387461550859459,1.4963904453631902,3.486384699759895,0.2429351787349373,1.8382329451442496,0.3329355667491087,7.566763095887057,1.3704707917677472,1.4963904453631915,0.6412584661709382,1.2499041570380982,1.4963904453631915
all_zones_E_soil,HW,LPJ-GUESS,LPJ-GUESS: LAI -> E_soil,LAI,E_soil,104.702645,1.0283632693915086,0.1705927534582978,48.87794500000001,48.87794500000001,0.4800669870502159,0.4800669870502159,0.4668262678559841,0.4668262678559841,164.892103,1.619529116364934,1.5748609120619634,1.5750441886734228,1.4165682437783331,3.551277843063948,1.9461765392920405,2.313777621573176,0.3978133500257093,1.5750441886734228,3.551277843063948,1.5945720518852335,1.673979277400404,1.1140328245619584,1.0497984555927018,0.698640631036307,1.5748609120619637,0.5354369796484129,1.215577008584645,1.5748609120619637,107.33681,1.054235381137269,0.1748846169581499,63.771240000000006,63.771240000000006,0.6263452165850304,0.6263452165850304,0.5941227431670459,0.5941227431670459,159.59542599999995,1.567506475708331,1.486865745311417,1.355979860556901,1.4544333413086643,2.129254594464948,1.474029406898327,2.573351652314328,0.2921881355634692,1.355979860556901,2.129254594464948,0.8585969576730051,0.5888356501808905,1.6288032501338208,0.6858114799017809,1.89705220310616,1.486865745311417,0.4047388682410067,0.8234896397610472,1.486865745311417,117.70751080281006,1.1560938182709144,0.1917816724742121,30.684218772495683,30.684218772495683,0.3013727450305383,0.3013727450305383,0.2606819102979718,0.2606819102979718,216.30037209043633,2.1244483156420824,1.8376089224484096,1.7027212489489625,1.6508342271009673,5.257956259399473,2.042247142481422,3.009073161707385,0.2249789504573393,1.7027212489489625,5.257956259399473,1.154361882005256,1.1820279081250649,1.443699822969697,1.0239665104600906,1.2506475183170709,1.8376089224483985,0.7482176044226985,1.4651021309480805,1.8376089224483985,119.00632805829665,1.1688504774670052,0.1938978445332141,-21.65238107064141,21.65238107064141,-0.2126642874009115,0.2126642874009115,-0.1819431069248245,0.1819431069248245,217.12836724130213,2.1325806775359455,1.824511106123191,1.824511106123191,1.2984194858464488,10.90973466233316,2.610130771813934,2.541606191302084,-0.1819431069248245,1.824511106123191,10.90973466233316,2.917769734021729,1.4877600012905718,0.900877443038838,0.5098963033110592,0.3087554965473945,1.8245111061231905,0.9758427204086052,1.516760089383256,1.8245111061231905
all_zones_E_soil,HW,LPJ-GUESS,LPJ-GUESS: P -> E_soil,P,E_soil,320.49711,3.147842691749859,0.5221881879901598,-139.212135,139.212135,-1.367306874507058,1.367306874507058,-0.4343631522917632,0.4343631522917632,501.782085,4.928378508992661,1.565636847708237,1.1898346649050184,0.575949379061401,5.036761677872932,1.8391710761406828,0.5627342807659812,0.0705542920443666,1.1898346649050184,5.036761677872932,1.037270548040887,0.7935426499321001,0.4553907742418868,0.7650295782820398,0.4390279615110948,1.5656368477082363,1.1808824890807907,1.4245351697555089,1.5656368477082363,147.378525,1.4475151206265915,0.2401248638978755,138.771468,138.771468,1.3629787531226083,1.3629787531226083,0.9415989744774552,0.9415989744774552,155.985582,1.5320514881305745,1.058401025522545,1.1756558708271618,1.144084920952677,2.2212983584118584,0.7681979187102209,0.7315459558411697,1.0362621948521928,1.1756558708271618,2.2212983584118584,1.139848516073883,0.8276774174492143,1.144084920952677,0.7261293108492021,1.0037166384998126,1.058401025522545,0.4706281122029142,0.7564737264129899,1.058401025522545,304.4129142259243,2.9898677317881353,0.495982095066128,-127.6750169780396,127.6750169780396,-1.253992178317493,1.253992178317493,-0.4194139309191192,0.4194139309191192,481.1597331925112,4.725830912155054,1.5806153770316456,0.922857489770882,0.8901054763737528,17.460476141280722,0.5998013496198495,0.5038931544118943,0.8574185942446482,0.922857489770882,17.460476141280722,0.8806840296830554,0.886722936742769,0.5910549284637484,1.0068570643456394,0.671131652831788,1.5806153770316502,1.1368630605158776,1.4084699515989207,1.5806153770316502,298.2366721464289,2.929206222258712,0.485919100550888,-131.28963048752098,131.28963048752098,-1.289494010827999,1.289494010827999,-0.4402196066051196,0.4402196066051196,515.3190472032511,5.061335176027812,1.7278862572280802,1.7278862572280802,1.0108330156561205,9.499023941035286,2.783352688414671,1.5366640754926564,-0.4402196066051196,1.7278862572280802,9.499023941035286,2.504750677825172,0.9618066168609186,0.2363055033835543,0.3839929560159006,0.0943429242182036,1.7278862572280798,1.1622907432022838,1.4807484524639252,1.7278862572280798
