model,year,climate_zone,output_var,input_var,n_samples,pawn_original,pawn_boot_mean,pawn_boot_std,pawn_ci_lower,pawn_ci_upper,pawn_significant
LPJ-GUESS,1993,CD,evspsblsoi,precipitation,10760,0.1091050453379724,0.1168687201561582,0.006417316297547833,0.106299208802398,0.12985408248652494,True
LPJ-GUESS,1993,CD,evspsblsoi,lai,10760,0.17690520446096653,0.18234469048190433,0.010561522564714813,0.16127291737073335,0.20007944087440965,True
LPJ-GUESS,1994,HW,evapotrans,precipitation,13305,0.34018187408573797,0.342930501751419,0.0066713755502001105,0.32977730657941345,0.35589108653628515,True
LPJ-GUESS,1994,HW,evapotrans,lai,13305,0.4222124907991466,0.4241501452693575,0.006769277332440268,0.4086141515589954,0.4348670157851794,True
LPJ-GUESS,1994,HW,tran,precipitation,13305,0.2472431885450045,0.25006531511778723,0.00755568629349684,0.23746081937458582,0.26434426006620676,True
LPJ-GUESS,1994,HW,tran,lai,13305,0.4647756459937924,0.46631688959306417,0.0058196568873857095,0.45488031830060294,0.47754716563099897,True
LPJ-GUESS,1994,HW,evspsblveg,precipitation,13305,0.355206447811291,0.35816440152254714,0.007374586807852728,0.34597796579324414,0.37306619063769153,True
LPJ-GUESS,1994,HW,evspsblveg,lai,13305,0.47455996133029865,0.4769853278122891,0.005304914748482449,0.46601025218992825,0.48640872623960424,True
LPJ-GUESS,1994,HW,evspsblsoi,precipitation,13305,0.12621774116109186,0.13088026263029026,0.007408422469961651,0.11835400409978612,0.1465838903961656,True
LPJ-GUESS,1994,HW,evspsblsoi,lai,13305,0.09164552623234967,0.09766106652138598,0.006478511110689468,0.08585587496321984,0.10926740664889772,True
LPJ-GUESS,1994,HD,evapotrans,precipitation,11875,0.4768760653020413,0.4817174530264417,0.005655717397851747,0.4698453689017196,0.4917060666738448,True
LPJ-GUESS,1994,HD,evapotrans,lai,11875,0.49034485202906253,0.49217231183060245,0.005750543768659574,0.48127908086069254,0.5027402956582183,True
LPJ-GUESS,1994,HD,tran,precipitation,11875,0.437802356926402,0.44325273214879174,0.007236412319073535,0.43027959418748896,0.45503493789814975,True
LPJ-GUESS,1994,HD,tran,lai,11875,0.5890257664362927,0.5909160139525842,0.00412202449068939,0.5831078914999869,0.5996367550943598,True
LPJ-GUESS,1994,HD,evspsblveg,precipitation,11875,0.4620191114271636,0.46701049465032185,0.00533753977824637,0.45722061097485245,0.4765718345037992,True
LPJ-GUESS,1994,HD,evspsblveg,lai,11875,0.5612352294878611,0.5631434995827387,0.004448680587772034,0.555540190146189,0.5716032380792267,True
LPJ-GUESS,1994,HD,evspsblsoi,precipitation,11875,0.3066720668037092,0.30735985026540413,0.007984502159892127,0.2910523197644852,0.3235019211211596,True
LPJ-GUESS,1994,HD,evspsblsoi,lai,11875,0.18930398147812239,0.1923536868118129,0.00855790848912111,0.1773980112456108,0.21027709617611787,True
LPJ-GUESS,1994,CW,evapotrans,precipitation,22368,0.2946390280772792,0.2972361766088195,0.006313482295511323,0.28622841940312516,0.31074564524363246,True
LPJ-GUESS,1994,CW,evapotrans,lai,22368,0.34920735797930885,0.3509709904228396,0.0036528802964666102,0.3445526049701618,0.3570547101366765,True
LPJ-GUESS,1994,CW,tran,precipitation,22368,0.2660599297630117,0.2687821602411147,0.006984637751054776,0.25484371175606435,0.2825383405578655,True
LPJ-GUESS,1994,CW,tran,lai,22368,0.37542859099115344,0.3760748098906122,0.003584828172698461,0.3700866955551115,0.3822773017773777,True
LPJ-GUESS,1994,CW,evspsblveg,precipitation,22368,0.2569810107531366,0.25917384271728816,0.005689467346346519,0.2479119658565418,0.2681489258778305,True
LPJ-GUESS,1994,CW,evspsblveg,lai,22368,0.5608049816360686,0.5614651368948855,0.0030663700876511356,0.5548714193049148,0.5667509072385148,True
LPJ-GUESS,1994,CW,evspsblsoi,precipitation,22368,0.12770760467568779,0.1318776429402511,0.005637674241594256,0.11955601376288931,0.14226933681902199,True
LPJ-GUESS,1994,CW,evspsblsoi,lai,22368,0.2061788769383173,0.2055653727231088,0.006745210940987605,0.19298234673077733,0.21753862282159267,True
LPJ-GUESS,1994,CD,evapotrans,precipitation,10748,0.26009644978900626,0.2606956098892013,0.007297642689179602,0.24496156044416392,0.2733807285680016,True
LPJ-GUESS,1994,CD,evapotrans,lai,10748,0.48866723610345614,0.4903934138893821,0.006452335251546003,0.4775580680168239,0.5026556632339882,True
