model,year,climate_zone,output_var,input_var,n_samples,pawn_original,pawn_boot_mean,pawn_boot_std,pawn_ci_lower,pawn_ci_upper,pawn_significant
CLASSIC,1992,CD,tran,precipitation,13396,0.31297760057563473,0.3154334581479901,0.00710390369626221,0.3032412401869876,0.3299528220629414,True
CLASSIC,1992,CD,tran,lai,13396,0.4762307082087324,0.4765418149357236,0.003538760400251382,0.46983254013846004,0.48355041101598606,True
CLASSIC,1992,CD,evspsblveg,precipitation,13396,0.32204223809326976,0.3238543881868213,0.006717184981979754,0.31261838035970185,0.3362568249107913,True
CLASSIC,1992,CD,evspsblveg,lai,13396,0.515460173007759,0.5169565446650429,0.0037643557438234144,0.5091315728295777,0.5245361824340581,True
CLASSIC,1992,CD,evspsblsoi,precipitation,13396,0.3269802243401595,0.3297833297499052,0.00660819650392173,0.3178024237629102,0.3421841409809322,True
CLASSIC,1992,CD,evspsblsoi,lai,13396,0.3426529639054652,0.34475914354094767,0.005579106781516643,0.33446420284170564,0.3549543422032049,True
CLASSIC,1993,HW,evapotrans,precipitation,13246,0.2762638204769542,0.2799483665264813,0.00699220871674166,0.26771679054514363,0.2927507330836336,True
CLASSIC,1993,HW,evapotrans,lai,13246,0.33816385344871935,0.34087080332398606,0.007114169562545915,0.32611744798253334,0.35335347268406314,True
CLASSIC,1993,HW,tran,precipitation,13246,0.26920223691595047,0.27120125839485537,0.007944438943182463,0.257167743181528,0.2854166606041525,True
CLASSIC,1993,HW,tran,lai,13246,0.42673606055994645,0.428611694348778,0.005650558870364074,0.41751388922959776,0.4382831466054448,True
CLASSIC,1993,HW,evspsblveg,precipitation,13246,0.2800985416743823,0.2822221570719629,0.007138488024414911,0.2699884115359278,0.2970501410070527,True
CLASSIC,1993,HW,evspsblveg,lai,13246,0.36746941259641575,0.37135193081454987,0.0052507640851439975,0.3623318612535902,0.3818425169059194,True
CLASSIC,1993,HW,evspsblsoi,precipitation,13246,0.21717100783718263,0.22138097042744673,0.008205939787613876,0.20600230041400708,0.2357063353752492,True
CLASSIC,1993,HW,evspsblsoi,lai,13246,0.39169110034919574,0.3955762221463801,0.0066183736527085455,0.38495997498164364,0.4089658182223991,True
CLASSIC,1993,HD,evapotrans,precipitation,11824,0.5018464552866749,0.5039466508487805,0.004104426214934998,0.49506206091463345,0.5107563125694483,True
CLASSIC,1993,HD,evapotrans,lai,11824,0.46705988451032515,0.4675093148194548,0.010258220232053876,0.4493920227198103,0.48880292268541486,True
CLASSIC,1993,HD,tran,precipitation,11824,0.43225893190367926,0.43546614769882247,0.006487142033720886,0.4235131704107853,0.4486926119432966,True
CLASSIC,1993,HD,tran,lai,11824,0.614674847566909,0.616047734672841,0.004479392874937481,0.6065337550033558,0.6252335343413074,True
CLASSIC,1993,HD,evspsblveg,precipitation,11824,0.46945156142315153,0.4733844226079084,0.005296073630490147,0.4634381924968026,0.4844038981011792,True
CLASSIC,1993,HD,evspsblveg,lai,11824,0.5848188833861097,0.5857721210290343,0.006008206221756199,0.573758805304808,0.5977761468829923,True
CLASSIC,1993,HD,evspsblsoi,precipitation,11824,0.4296927137408466,0.43140475170640763,0.00705126910535892,0.42037773713533416,0.4447854103287199,True
CLASSIC,1993,HD,evspsblsoi,lai,11824,0.36423118101841945,0.3638076493866897,0.008257280689938487,0.3478099259697313,0.3794924656443276,True
CLASSIC,1993,CW,evapotrans,precipitation,22453,0.33427049847924156,0.33566829869915826,0.0056773202631764195,0.32497185302260506,0.3463046724757015,True
CLASSIC,1993,CW,evapotrans,lai,22453,0.28533623861851687,0.2872944646508821,0.005024100816570016,0.2771113418095148,0.2953525709704387,True
CLASSIC,1993,CW,tran,precipitation,22453,0.2691074009054951,0.27045570815023745,0.006491259860472636,0.25649701055356666,0.2839385940210117,True
CLASSIC,1993,CW,tran,lai,22453,0.4314696266797151,0.4336161574419146,0.0036063733305965696,0.4274902952347109,0.4412320602284289,True
CLASSIC,1993,CW,evspsblveg,precipitation,22453,0.31156528151345286,0.31177033968613926,0.0061736342288219856,0.29940075911469305,0.3228350434380804,True
CLASSIC,1993,CW,evspsblveg,lai,22453,0.535088420781366,0.5360136836318642,0.003206746133117664,0.5304547155972474,0.5414228775155147,True
CLASSIC,1993,CW,evspsblsoi,precipitation,22453,0.11282826509207455,0.11488016622890196,0.005984385859958135,0.10398612618366883,0.12503530743828908,True
CLASSIC,1993,CW,evspsblsoi,lai,22453,0.18265167020007247,0.18437511578105392,0.004925299203618624,0.17485049784216206,0.1942066858472236,True
CLASSIC,1993,CD,evapotrans,precipitation,13313,0.32994571415857576,0.33245403804627877,0.007251473672868987,0.3209448509663058,0.3480964516190856,True
CLASSIC,1993,CD,evapotrans,lai,13313,0.38329083896518445,0.38484865946933206,0.006701115733507934,0.3737748220132833,0.3994069667460278,True
CLASSIC,1993,CD,tran,precipitation,13313,0.3004987689181323,0.3031020528710966,0.00740390385425401,0.2888463892576882,0.31730987618431344,True
CLASSIC,1993,CD,tran,lai,13313,0.48886882510855345,0.4919006985062193,0.012476315523917954,0.48041651463432694,0.5425011987965146,True
CLASSIC,1993,CD,evspsblveg,precipitation,13313,0.3183674733621417,0.3211747569474962,0.005305550331793911,0.3111149339167862,0.33185193588347917,True
CLASSIC,1993,CD,evspsblveg,lai,13313,0.5117875665724565,0.5141515917517409,0.008667284609742004,0.5050642678776318,0.547074094442686,True
CLASSIC,1993,CD,evspsblsoi,precipitation,13313,0.3173220604652636,0.32125789153625744,0.006939733036450602,0.30941359430376,0.3339925833654694,True
CLASSIC,1993,CD,evspsblsoi,lai,13313,0.3520726169768025,0.3548858136653108,0.008472900139008943,0.3421310928241456,0.3740032238412037,True
CLASSIC,1994,HW,evapotrans,precipitation,13255,0.3045301406721227,0.30640651689321713,0.0064801701834066375,0.2945976025870792,0.31713369568742333,True
CLASSIC,1994,HW,evapotrans,lai,13255,0.3574458370528666,0.35914920783148674,0.006745764128067319,0.3456595468670502,0.37031278403846607,True
CLASSIC,1994,HW,tran,precipitation,13255,0.24771986721058392,0.25160243449047703,0.007694005296508448,0.2384419260515964,0.26593154627511373,True
CLASSIC,1994,HW,tran,lai,13255,0.41526797831480045,0.4169307313205677,0.0065930963330505885,0.40374225243726514,0.4298137816113513,True
CLASSIC,1994,HW,evspsblveg,precipitation,13255,0.38781633396023985,0.39011037837887663,0.006438235290315897,0.37690769431164284,0.40130506410756867,True
CLASSIC,1994,HW,evspsblveg,lai,13255,0.4573589009639779,0.45835539676596765,0.004128274790566209,0.4500082603842132,0.4662832822880096,True
CLASSIC,1994,HW,evspsblsoi,precipitation,13255,0.1879182042414224,0.19203831866760598,0.006819609419885282,0.18168924131762795,0.20724778490186627,True
CLASSIC,1994,HW,evspsblsoi,lai,13255,0.3419546776181405,0.34533638091158636,0.007281683146651914,0.3329543701346482,0.35846675482510015,True
CLASSIC,1994,HD,evapotrans,precipitation,11822,0.46432292186095625,0.4673368750646172,0.006150656741015354,0.45476017113005396,0.4794056477671255,True
CLASSIC,1994,HD,evapotrans,lai,11822,0.46547003908225826,0.470129243433747,0.0080501865688553,0.45664647123967395,0.48926352438641585,True
CLASSIC,1994,HD,tran,precipitation,11822,0.47796162506885886,0.479421903617409,0.0060105443534669975,0.467917856758692,0.49092347727590646,True
CLASSIC,1994,HD,tran,lai,11822,0.6205339724812582,0.6221889900051597,0.004233510882627278,0.6131659711798311,0.6291607762241035,True
CLASSIC,1994,HD,evspsblveg,precipitation,11822,0.4959488492858267,0.4970694592593931,0.0050076742347831054,0.48826851487169715,0.5065837436146955,True
CLASSIC,1994,HD,evspsblveg,lai,11822,0.5997254537913054,0.6002307341973644,0.005154343020304683,0.5898439170708389,0.6085812801274718,True
CLASSIC,1994,HD,evspsblsoi,precipitation,11822,0.397946755260164,0.401316665700247,0.007406900260792227,0.38845779195171376,0.4154840907191317,True
CLASSIC,1994,HD,evspsblsoi,lai,11822,0.343128124949501,0.3459974640123989,0.011367321842302212,0.3254124686655952,0.3693856349722328,True
CLASSIC,1994,CW,evapotrans,precipitation,22366,0.290269669809422,0.29078279860665773,0.007918581052487154,0.2761640790323409,0.30682177092302787,True
CLASSIC,1994,CW,evapotrans,lai,22366,0.28913805517405355,0.2901044421587672,0.003992806793107204,0.2823908142934275,0.29828933154675075,True
CLASSIC,1994,CW,tran,precipitation,22366,0.28556336168823204,0.28491104653234006,0.0071755488501372275,0.2721004624302453,0.29827374537157797,True
CLASSIC,1994,CW,tran,lai,22366,0.4153639396698754,0.41674492613659736,0.003916699380080906,0.40837357072944125,0.4238368666177449,True
CLASSIC,1994,CW,evspsblveg,precipitation,22366,0.30928972471666655,0.31042220179742147,0.006301562367803186,0.29870642883416676,0.321708373301528,True
CLASSIC,1994,CW,evspsblveg,lai,22366,0.5481969169062462,0.5492014146266936,0.0029595986187013514,0.5437580221149647,0.5551214660405815,True
CLASSIC,1994,CW,evspsblsoi,precipitation,22366,0.1364776942176545,0.13933898908306225,0.0070207548742681584,0.12713315693731872,0.1534889856418339,True
CLASSIC,1994,CW,evspsblsoi,lai,22366,0.15695234132880426,0.16012259256631303,0.00433250261774221,0.15244664059187482,0.16925494539347904,True
CLASSIC,1994,CD,evapotrans,precipitation,13314,0.27077240841931105,0.272689810774976,0.009548377776089169,0.25674522746234324,0.2891820723280026,True
CLASSIC,1994,CD,evapotrans,lai,13314,0.4228274875353635,0.4258248570955261,0.00843670318737025,0.4096684425949618,0.44136621777384877,True
CLASSIC,1994,CD,tran,precipitation,13314,0.23144039890261148,0.2360556008546796,0.008137066370045593,0.2251793007160548,0.2509535029227108,True
CLASSIC,1994,CD,tran,lai,13314,0.5664442968976692,0.5660061093069768,0.007947811510891448,0.5484697296429184,0.5791015036418419,True
CLASSIC,1994,CD,evspsblveg,precipitation,13314,0.2791145749824661,0.2804580315434354,0.007261547111843521,0.2673887758342295,0.29253392689068086,True
CLASSIC,1994,CD,evspsblveg,lai,13314,0.5397959836654207,0.5412987444154633,0.006339092936498336,0.5302895510473659,0.5538316420003595,True
CLASSIC,1994,CD,evspsblsoi,precipitation,13314,0.2551971187621738,0.257839361855541,0.009838809318930171,0.24382665767295264,0.2736937289868126,True
CLASSIC,1994,CD,evspsblsoi,lai,13314,0.4036618498776645,0.40331853222925285,0.008156789584438181,0.38678893420628957,0.41750463064758264,True
CLASSIC,1995,HW,evapotrans,precipitation,13260,0.31816514414183666,0.32039866126497096,0.006557008812553538,0.3088494021837,0.33402210367511154,True
CLASSIC,1995,HW,evapotrans,lai,13260,0.3819381598793364,0.38067262846957844,0.006724410169373136,0.36756221719457016,0.3926753392684229,True
CLASSIC,1995,HW,tran,precipitation,13260,0.26017957255471125,0.2622287003778925,0.00825223470755715,0.2479874532706828,0.28104003614611683,True
CLASSIC,1995,HW,tran,lai,13260,0.4233408748114631,0.42512761495028323,0.006546116067222791,0.41215725760550953,0.4380245007995165,True
CLASSIC,1995,HW,evspsblveg,precipitation,13260,0.3866709354278721,0.38844951626907964,0.007345550990159809,0.3739704110472572,0.40544484501672434,True
CLASSIC,1995,HW,evspsblveg,lai,13260,0.44634238310708896,0.44663518887042,0.004315325784373863,0.43758582413297875,0.4551374368595629,True
CLASSIC,1995,HW,evspsblsoi,precipitation,13260,0.16124861265260823,0.16780232565860717,0.006705484426433369,0.1552132172100539,0.17948073638135967,True
CLASSIC,1995,HW,evspsblsoi,lai,13260,0.3768099547511312,0.3784144729954544,0.005953814541185782,0.3667336079569709,0.38835524124902343,True
CLASSIC,1995,HD,evapotrans,precipitation,11831,0.4607579279743865,0.4636017496156752,0.005189422321504669,0.45420072746320456,0.4728939172147341,True
CLASSIC,1995,HD,evapotrans,lai,11831,0.47340921985759865,0.475528251402392,0.007993032493298493,0.46152405579331,0.49321091004475326,True
CLASSIC,1995,HD,tran,precipitation,11831,0.431022937648296,0.4310474396448874,0.005434236798192284,0.4205447164379805,0.43935435706769554,True
CLASSIC,1995,HD,tran,lai,11831,0.613048174298605,0.6149596613981857,0.004508169403680814,0.6060754952478457,0.6240298310035561,True
CLASSIC,1995,HD,evspsblveg,precipitation,11831,0.45334431035134093,0.456090651278026,0.004736214210814196,0.44723266889879704,0.4645436742560501,True
CLASSIC,1995,HD,evspsblveg,lai,11831,0.5811825216973361,0.5817765262288749,0.005245887131654183,0.5711014745047424,0.5904882533836456,True
CLASSIC,1995,HD,evspsblsoi,precipitation,11831,0.42953744954031037,0.4317278013970131,0.007064818269269164,0.4159120751469573,0.4426417872570586,True
CLASSIC,1995,HD,evspsblsoi,lai,11831,0.36420051538742326,0.36713268975791125,0.011196179400669817,0.343810718783341,0.3855430807690119,True
CLASSIC,1995,CW,evapotrans,precipitation,22400,0.23272937982087077,0.23350150303199957,0.00527197104483994,0.22499116737367975,0.24311030311294096,True
CLASSIC,1995,CW,evapotrans,lai,22400,0.2964285714285714,0.2991376038355147,0.006756574542213099,0.28561542054130673,0.3128464208551299,True
CLASSIC,1995,CW,tran,precipitation,22400,0.23670497466054696,0.23710290606357348,0.005835347774235536,0.22767820366146058,0.24919191031773905,True
CLASSIC,1995,CW,tran,lai,22400,0.38921875,0.3908431722545405,0.0037193795878484393,0.3840459459035746,0.39765583676944427,True
CLASSIC,1995,CW,evspsblveg,precipitation,22400,0.2938116653120418,0.29499055717737444,0.005404318783722763,0.28572169904995864,0.30570744370027814,True
CLASSIC,1995,CW,evspsblveg,lai,22400,0.55140625,0.5531695391232581,0.003310807109517846,0.5461818883497659,0.5591403525599247,True
CLASSIC,1995,CW,evspsblsoi,precipitation,22400,0.1382670708538221,0.14105122952023522,0.005765623150003681,0.13166953843246973,0.15157623870512127,True
CLASSIC,1995,CW,evspsblsoi,lai,22400,0.17569196428571426,0.1770788274767718,0.0044404113776879365,0.1694849467162677,0.18718400588605202,True
CLASSIC,1995,CD,evapotrans,precipitation,13440,0.24987647032543664,0.25394545710402494,0.007543121664076935,0.2404592695261304,0.268818905003503,True
CLASSIC,1995,CD,evapotrans,lai,13440,0.40431547619047614,0.40219914214252384,0.011892899113099523,0.3712787265733514,0.41890997023809523,True
CLASSIC,1995,CD,tran,precipitation,13440,0.24785295447292835,0.2508402798441932,0.00866993178673946,0.23600062638339306,0.2673172708512316,True
CLASSIC,1995,CD,tran,lai,13440,0.5431547619047619,0.5413537531103575,0.012812924064069173,0.5024761365396531,0.5559692508332447,True
CLASSIC,1995,CD,evspsblveg,precipitation,13440,0.27699087681752854,0.2820303069325909,0.007532908892725861,0.26866333389031893,0.29704147373982126,True
CLASSIC,1995,CD,evspsblveg,lai,13440,0.5780505952380953,0.5742353978764052,0.014707978111606181,0.5283286830357142,0.5866345100144488,True
CLASSIC,1995,CD,evspsblsoi,precipitation,13440,0.21880573442202159,0.22213629832355639,0.008291198545250008,0.20786735479225296,0.23915412335934352,True
CLASSIC,1995,CD,evspsblsoi,lai,13440,0.3691220238095238,0.36757141972372076,0.013198809576838269,0.33433779600590396,0.38756506171105054,True
CLASSIC,1996,HW,evapotrans,precipitation,13255,0.30732063511356505,0.3102014357564672,0.007355153591820979,0.29806549814765665,0.3243575381127078,True
CLASSIC,1996,HW,evapotrans,lai,13255,0.3534725221081091,0.3535789992298127,0.007001227088118414,0.34103797714436657,0.3677881669044335,True
CLASSIC,1996,HW,tran,precipitation,13255,0.25876732255505924,0.25960522170684347,0.008072214857838303,0.2449870041673278,0.27358762841033396,True
CLASSIC,1996,HW,tran,lai,13255,0.4315695491555877,0.4312324514973569,0.005329413452586308,0.42195071613556917,0.44157324053164726,True
CLASSIC,1996,HW,evspsblveg,precipitation,13255,0.33050347243595046,0.3347382508309363,0.0076668186594709585,0.3195370585247184,0.3508761783575214,True
CLASSIC,1996,HW,evspsblveg,lai,13255,0.42354579762439176,0.42487365954200784,0.0058101628433887866,0.4141146181250388,0.4342409667283393,True
CLASSIC,1996,HW,evspsblsoi,precipitation,13255,0.18722449139827713,0.1939817848316089,0.007253139114757411,0.17961902818170206,0.2091725104336416,True
CLASSIC,1996,HW,evspsblsoi,lai,13255,0.3605965453424938,0.3640332375339015,0.007467168991465086,0.3498379319726188,0.37843834968246887,True
CLASSIC,1996,HD,evapotrans,precipitation,11826,0.4893361104284884,0.49189436948779075,0.006454102764714591,0.47788744721484494,0.5048042613424243,True
CLASSIC,1996,HD,evapotrans,lai,11826,0.4543727812080464,0.45832110373300894,0.009749812940832537,0.4411392137243912,0.47559164250696084,True
CLASSIC,1996,HD,tran,precipitation,11826,0.42572557079055146,0.42835577072982284,0.007710738859034931,0.4128113190950043,0.4427921691095367,True
CLASSIC,1996,HD,tran,lai,11826,0.6213508096191622,0.6217811899440588,0.004575177780635375,0.6115015016270724,0.6308162923475447,True
CLASSIC,1996,HD,evspsblveg,precipitation,11826,0.47559477169593084,0.4783950077968215,0.006354138948797411,0.4674757057833912,0.4915928043544559,True
CLASSIC,1996,HD,evspsblveg,lai,11826,0.5855044667830056,0.5880998601649162,0.006397420491668475,0.5772540842398648,0.6018855256331415,True
CLASSIC,1996,HD,evspsblsoi,precipitation,11826,0.3806735939102942,0.38305522518574797,0.005813894414944934,0.3731363008113964,0.3945554686110701,True
CLASSIC,1996,HD,evspsblsoi,lai,11826,0.32151388140148235,0.32427929058736493,0.00760065954424502,0.310478268008124,0.3389186169305593,True
CLASSIC,1996,CW,evapotrans,precipitation,22457,0.2543123033904714,0.25521982823008665,0.006610739760388573,0.24287894902248267,0.2687332626117409,True
CLASSIC,1996,CW,evapotrans,lai,22457,0.2663286441896451,0.2688262847094276,0.005339648136495257,0.2592833401406739,0.2809778001310686,True
CLASSIC,1996,CW,tran,precipitation,22457,0.2223490039819973,0.22566968563346868,0.006562891623967691,0.21286576838085217,0.2374957266930818,True
CLASSIC,1996,CW,tran,lai,22457,0.406768142522986,0.40790325937287414,0.004276608501004451,0.3996581830863534,0.4156967194892351,True
CLASSIC,1996,CW,evspsblveg,precipitation,22457,0.28242049812896164,0.2845980039258091,0.006017504209646151,0.27292637801707925,0.2957987319074753,True
CLASSIC,1996,CW,evspsblveg,lai,22457,0.5215034647298799,0.5238613745758891,0.0033097277543374637,0.5179977858923148,0.5296915420775674,True
CLASSIC,1996,CW,evspsblsoi,precipitation,22457,0.12330442129014706,0.12853630109402067,0.0048077624552903195,0.11944325161028463,0.1381086506453786,True
CLASSIC,1996,CW,evspsblsoi,lai,22457,0.1803481557146105,0.18169804854413396,0.0054627067895193565,0.17142540389648608,0.19171947839461503,True
CLASSIC,1996,CD,evapotrans,precipitation,13045,0.32972153759192624,0.3324352744723822,0.00919140453425184,0.31283463285391133,0.348337171359944,True
CLASSIC,1996,CD,evapotrans,lai,13045,0.37607397910856766,0.3761012029082565,0.010090032055824394,0.3588827509899366,0.39738138871457873,True
CLASSIC,1996,CD,tran,precipitation,13045,0.30132730558668097,0.3036091504205952,0.010753090263477755,0.2838798528898792,0.32451701077041045,True
CLASSIC,1996,CD,tran,lai,13045,0.5181066423476648,0.5183435384619959,0.009600863751605607,0.49884595697307,0.5327196416285509,True
CLASSIC,1996,CD,evspsblveg,precipitation,13045,0.355946402986012,0.35762350461727993,0.009031484202339745,0.34082235622869456,0.37430290422371215,True
CLASSIC,1996,CD,evspsblveg,lai,13045,0.5621425393091113,0.5615189035600232,0.005827642473157875,0.5478235868653507,0.5704969847993991,True
