model,year,climate_zone,output_var,input_var,n_samples,pawn_original,pawn_boot_mean,pawn_boot_std,pawn_ci_lower,pawn_ci_upper,pawn_significant
CLASSIC,1994,HW,evspsblsoi,precipitation,13255,0.23186072583847234,0.23521537838140347,0.007912302146679873,0.2179606977430617,0.25043537790628295,True
CLASSIC,1994,HW,evspsblsoi,lai,13255,0.3902517272326751,0.3909681300364991,0.00679655477505442,0.3783861320732434,0.40308370058224846,True
CLASSIC,1994,HD,evapotrans,precipitation,11822,0.4642796266698017,0.46623967898853685,0.006365089674908953,0.4539649214608598,0.4792178763135193,True
CLASSIC,1994,HD,evapotrans,lai,11822,0.4660620123484249,0.4684815935282847,0.007716828892174608,0.45396859679149343,0.4844221935290595,True
CLASSIC,1994,HD,tran,precipitation,11822,0.47719804374124797,0.478357213335898,0.00605103263626571,0.46708325213834534,0.4897977527655664,True
CLASSIC,1994,HD,tran,lai,11822,0.620535117497247,0.6205725547630153,0.004021013561516306,0.6122388755255982,0.6279194470301086,True
CLASSIC,1994,HD,evspsblveg,precipitation,11822,0.4940893409004208,0.4956036178847246,0.004833550541010948,0.4862523540564618,0.505236003634958,True
CLASSIC,1994,HD,evspsblveg,lai,11822,0.605223963696123,0.604332206205587,0.004902961202867102,0.595592996395155,0.6142053634441049,True
CLASSIC,1994,HD,evspsblsoi,precipitation,11822,0.3960400166590341,0.39845387122113674,0.007295241537288903,0.38505112759350263,0.41323274588088954,True
CLASSIC,1994,HD,evspsblsoi,lai,11822,0.36234202715348174,0.3618259685023151,0.009577461459284392,0.33970677500235447,0.3783184586216615,True
CLASSIC,1994,CW,evapotrans,precipitation,22366,0.28443460084598204,0.2860747766591802,0.007482450816817755,0.2735650605938363,0.3031607035071991,True
CLASSIC,1994,CW,evapotrans,lai,22366,0.2849736194492795,0.28554477804234385,0.004311247697667179,0.27756645780541295,0.2945307054896443,True
CLASSIC,1994,CW,tran,precipitation,22366,0.2813850278283768,0.28071337150633474,0.007359694480034948,0.26658116900253365,0.29449600276948495,True
CLASSIC,1994,CW,tran,lai,22366,0.4095740018236154,0.41100165279355394,0.003775973324378599,0.40415327051589417,0.41821911861754335,True
CLASSIC,1994,CW,evspsblveg,precipitation,22366,0.31219568177974333,0.3137629696493176,0.005886960479047096,0.3025193510658286,0.32491994603371904,True
CLASSIC,1994,CW,evspsblveg,lai,22366,0.5443061242698908,0.5447367239114693,0.0027082043636459207,0.5390419921088165,0.5496646744297387,True
CLASSIC,1994,CW,evspsblsoi,precipitation,22366,0.13514262231850144,0.13921041341119014,0.006154435966740065,0.1278696721396679,0.15305657469961834,True
CLASSIC,1994,CW,evspsblsoi,lai,22366,0.1518133665350582,0.15348072394845086,0.004389667723128202,0.14521434631470861,0.16158203173918131,True
CLASSIC,1994,CD,evapotrans,precipitation,13314,0.27009642757072816,0.2719548442619081,0.008559301546474782,0.25626176687225577,0.2881566258328078,True
CLASSIC,1994,CD,evapotrans,lai,13314,0.42537509591763056,0.42565538456075996,0.009260269739571166,0.4087673131317381,0.4414010265988101,True
CLASSIC,1994,CD,tran,precipitation,13314,0.23272359150369454,0.23613698525091797,0.0075227940552708246,0.22349696025533466,0.2490090628549797,True
