model,year,climate_zone,input_var,output_var,hsic,n_samples
LPJ-GUESS,1996,CW,precipitation,evspsblveg,0.21837817179805555,22423
LPJ-GUESS,1996,CW,lai,evspsblveg,0.7935404926376398,22423
LPJ-GUESS,1996,CW,precipitation,evspsblsoi,0.1059237053177016,22423
LPJ-GUESS,1996,CW,lai,evspsblsoi,0.014893692311112323,22423
LPJ-GUESS,1996,CD,precipitation,evapotrans,0.2556068685979368,10685
LPJ-GUESS,1996,CD,lai,evapotrans,0.7301019501729292,10685
LPJ-GUESS,1996,CD,precipitation,tran,0.16935267816455715,10685
LPJ-GUESS,1996,CD,lai,tran,0.8618224094677474,10685
LPJ-GUESS,1996,CD,precipitation,evspsblveg,0.22037708556180174,10685
LPJ-GUESS,1996,CD,lai,evspsblveg,0.7868351545740428,10685
LPJ-GUESS,1996,CD,precipitation,evspsblsoi,0.11194297220485971,10685
LPJ-GUESS,1996,CD,lai,evspsblsoi,0.03387258451287799,10685
LPJ-GUESS,1997,HW,precipitation,evapotrans,0.3167032593357215,13333
LPJ-GUESS,1997,HW,lai,evapotrans,0.6687406768012144,13333
LPJ-GUESS,1997,HW,precipitation,tran,0.22476448819768335,13333
LPJ-GUESS,1997,HW,lai,tran,0.7464951604756751,13333
LPJ-GUESS,1997,HW,precipitation,evspsblveg,0.3728127122036883,13333
LPJ-GUESS,1997,HW,lai,evspsblveg,0.7059511965825254,13333
LPJ-GUESS,1997,HW,precipitation,evspsblsoi,0.0430138026108153,13333
LPJ-GUESS,1997,HW,lai,evspsblsoi,0.04410004364563829,13333
LPJ-GUESS,1997,HD,precipitation,evapotrans,0.6635747691928926,11875
LPJ-GUESS,1997,HD,lai,evapotrans,0.721231092310486,11875
LPJ-GUESS,1997,HD,precipitation,tran,0.5939198028118959,11875
LPJ-GUESS,1997,HD,lai,tran,0.8249439664759637,11875
LPJ-GUESS,1997,HD,precipitation,evspsblveg,0.5222129336189998,11875
LPJ-GUESS,1997,HD,lai,evspsblveg,0.7822284562914863,11875
LPJ-GUESS,1997,HD,precipitation,evspsblsoi,0.22681388809775366,11875
LPJ-GUESS,1997,HD,lai,evspsblsoi,0.17197066365665134,11875
LPJ-GUESS,1997,CW,precipitation,evapotrans,0.3208452074035705,22380
LPJ-GUESS,1997,CW,lai,evapotrans,0.48895511381653317,22380
LPJ-GUESS,1997,CW,precipitation,tran,0.25219747674137777,22380
LPJ-GUESS,1997,CW,lai,tran,0.5558216755480572,22380
LPJ-GUESS,1997,CW,precipitation,evspsblveg,0.21561200218996784,22380
LPJ-GUESS,1997,CW,lai,evspsblveg,0.7971991358027388,22380
LPJ-GUESS,1997,CW,precipitation,evspsblsoi,0.06609591734501581,22380
LPJ-GUESS,1997,CW,lai,evspsblsoi,0.047213182967871505,22380
LPJ-GUESS,1997,CD,precipitation,evapotrans,0.20261284584541964,10708
LPJ-GUESS,1997,CD,lai,evapotrans,0.73647989851475,10708
LPJ-GUESS,1997,CD,precipitation,tran,0.12623090824257263,10708
LPJ-GUESS,1997,CD,lai,tran,0.8552852848853111,10708
LPJ-GUESS,1997,CD,precipitation,evspsblveg,0.16103177120517692,10708
LPJ-GUESS,1997,CD,lai,evspsblveg,0.774403212056248,10708
LPJ-GUESS,1997,CD,precipitation,evspsblsoi,0.13831881040656102,10708
LPJ-GUESS,1997,CD,lai,evspsblsoi,0.052239602330010536,10708
LPJ-GUESS,1998,HW,precipitation,evapotrans,0.37859612103561985,13303
LPJ-GUESS,1998,HW,lai,evapotrans,0.7047534130415105,13303
LPJ-GUESS,1998,HW,precipitation,tran,0.22883854180750773,13303
LPJ-GUESS,1998,HW,lai,tran,0.7630734626257897,13303
LPJ-GUESS,1998,HW,precipitation,evspsblveg,0.434284030964737,13303
LPJ-GUESS,1998,HW,lai,evspsblveg,0.7090492966380921,13303
LPJ-GUESS,1998,HW,precipitation,evspsblsoi,0.08501374828719578,13303
LPJ-GUESS,1998,HW,lai,evspsblsoi,0.04886992490212961,13303
LPJ-GUESS,1998,HD,precipitation,evapotrans,0.6357305638820705,11875
LPJ-GUESS,1998,HD,lai,evapotrans,0.7540224375818431,11875
LPJ-GUESS,1998,HD,precipitation,tran,0.5928088906290736,11875
LPJ-GUESS,1998,HD,lai,tran,0.8423326040932406,11875
LPJ-GUESS,1998,HD,precipitation,evspsblveg,0.5125203498195836,11875
LPJ-GUESS,1998,HD,lai,evspsblveg,0.7655860927471916,11875
LPJ-GUESS,1998,HD,precipitation,evspsblsoi,0.20563696973521736,11875
LPJ-GUESS,1998,HD,lai,evspsblsoi,0.1277239047185797,11875
LPJ-GUESS,1998,CW,precipitation,evapotrans,0.35555147048487973,22424
LPJ-GUESS,1998,CW,lai,evapotrans,0.4875321540481015,22424
LPJ-GUESS,1998,CW,precipitation,tran,0.28932200883791087,22424
LPJ-GUESS,1998,CW,lai,tran,0.5177046929282678,22424
LPJ-GUESS,1998,CW,precipitation,evspsblveg,0.21813663419965196,22424
LPJ-GUESS,1998,CW,lai,evspsblveg,0.7801370572245121,22424
LPJ-GUESS,1998,CW,precipitation,evspsblsoi,0.09961127590614434,22424
LPJ-GUESS,1998,CW,lai,evspsblsoi,0.019674501952750455,22424
LPJ-GUESS,1998,CD,precipitation,evapotrans,0.2488534245768202,10722
LPJ-GUESS,1998,CD,lai,evapotrans,0.7449050027438937,10722
