property,case_a,case_b,metric,case_a_value,case_b_value,observed_difference,baseline_mean,baseline_sd,baseline_min,baseline_max,baseline_q025,baseline_q975,baseline_95_width,baseline_range,ratio_to_baseline_95_width,ratio_to_baseline_sd,larger_than_baseline_95_width,larger_than_baseline_range,observed_minus_baseline95
Density,Even coverage,Uneven coverage,x bin count coefficient of variation,0.0,0.6728111897994427,0.6728111897994427,0.6728111897994429,2.221557105636704e-16,0.6728111897994427,0.6728111897994427,0.6728111897994427,0.6728111897994427,0.0,0.0,,3028556808611108.5,True,True,0.6728111897994427
Density,Even coverage,Uneven coverage,MCN,4.0,4.459431618637297,0.4594316186372973,4.4376865802466945,0.12632307562079584,2.584962500721156,4.459431618637297,4.169925001442312,4.459431618637297,0.28950661719498516,1.8744691179161412,1.5869468652865584,3.6369571939211376,True,False,0.16992500144231215
Density,Even coverage,Uneven coverage,spearman rho,0.9862464890891693,0.9595290798735181,0.026717409215651244,0.9586427856019384,0.005971532887886679,0.9362876098479639,0.9764370178283635,0.9456229593625333,0.9692459228402996,0.02362296347776638,0.040149407980399565,1.1309931220440363,4.47412912517786,True,False,0.0030944457378848655
Density,Even coverage,Uneven coverage,first derivative sign changes,0.0,0.0,0.0,0.009,0.1222044759161216,0.0,2.0,0.0,0.0,0.0,2.0,,0.0,False,False,0.0
Density,Even coverage,Uneven coverage,distance correlation,0.9827607508094028,0.9762362085001294,0.006524542309273462,0.9742012138643015,0.002993599317524724,0.962184027989229,0.982679098000572,0.9683171183796955,0.9798012091424967,0.011484090762801213,0.020495070011342986,0.5681374733128622,2.179497526966408,False,False,-0.004959548453527751
Density,Even coverage,Uneven coverage,pearson r,0.9846523746667344,0.9814162904432167,0.0032360842235177323,0.9784453855181037,0.0024105398181611722,0.9704238736432205,0.9857517767489126,0.9737340615378512,0.9829959928811054,0.009261931343254148,0.015327903105692098,0.34939626559364506,1.342472834979473,False,False,-0.006025847119736416
Density,Even coverage,Uneven coverage,residual sd,0.031424586032655306,0.031604011966146414,0.00017942593349110775,0.03410410356434918,0.0019211160851655062,0.028781465494931113,0.04019396807867043,0.030204121036470268,0.037857324384212854,0.0076532033477425855,0.011412502583739315,0.023444553259391942,0.0933967160426175,False,False,-0.007473777414251478
Density,Even coverage,Uneven coverage,r2,0.9700263953098166,0.9655341144444763,0.004492280865340259,0.9588680202006058,0.004625267879492383,0.9434504122847059,0.9720773730547051,0.9498947583870567,0.9676420607066066,0.017747302319549907,0.028626960769999155,0.2531247163345888,0.9712477163232501,False,False,-0.013255021454209648
Density,Even coverage,Uneven coverage,eta squared,0.9575818364240949,0.9526379023875639,0.004943934036531039,0.9490529890226921,0.005618133462228403,0.9291905715829586,0.9673355095488043,0.9375237030306576,0.9595767216994485,0.022053018668790947,0.03814493796584573,0.22418400450218678,0.8799958330947257,False,False,-0.017109084632259908
Density,Even coverage,Uneven coverage,MIC,1.0000000000000002,0.8925279001780756,0.10747209982192463,0.898758816125045,0.03375611593860105,0.81362393743574,1.0000000000000002,0.8385051549742503,0.9693901388648506,0.13088498389060033,0.1863760625642602,0.8211186388788093,3.183781570646501,False,False,-0.0234128840686757
