analysis_group,zone,model,x_label,y_label,method,n_raw_points,n_curve_points,tightness_n_raw,tightness_n_predicted,tightness_prediction_fraction,r_squared,rmse,normalized_rmse_raw_y_range,normalized_rmse_raw_y_std,residual_variance,residual_standard_deviation,mean_absolute_residual,median_absolute_residual,residual_iqr,residual_90_interval_width,residual_95_interval_width,mean_buffer_width,median_buffer_width,buffer_width_90,buffer_width_95,early_mean_absolute_residual,early_median_absolute_residual,early_rmse,early_residual_variance,early_buffer_width_90,early_buffer_width_95,middle_mean_absolute_residual,middle_median_absolute_residual,middle_rmse,middle_residual_variance,middle_buffer_width_90,middle_buffer_width_95,late_mean_absolute_residual,late_median_absolute_residual,late_rmse,late_residual_variance,late_buffer_width_90,late_buffer_width_95
HW_T,HW,LPJ-GUESS,P,T,Polynomial degree 3,12538,300,12538,12538,1.0,0.4592720949975956,153.7973175764239,0.1528576055746649,0.7353127075445297,23655.501597786755,153.803451189454,121.930016366684,102.51810972880128,203.3384509345161,509.4709250084933,596.6078209460644,121.930016366684,102.51810972880128,509.4709250084933,596.6078209460644,107.1020158233017,89.28952791877339,134.45891685652117,18068.970238172973,445.3221323454926,526.1342673188584,130.35682719687549,111.23380637068205,162.6624617177458,26439.861383772644,544.6992550077016,629.7700770733185,140.51392929701476,119.23639738564816,180.8436573619372,32616.357683843715,587.7935921090657,694.0283406330649
HW_T,HW,LPJ-GUESS,P,T,GAM,12538,300,12538,12538,1.0,0.4658196120002056,152.86333814056033,0.1519293328162591,0.7308473049055371,23369.064003441716,152.8694344970299,120.97332750986416,101.73225046412772,201.39115147560773,508.35537842149046,598.7401499790983,120.97332750986416,101.73225046412772,508.35537842149046,598.7401499790983,105.66080852635066,89.34003746441181,133.07417531599924,17712.221266025117,444.95944104992344,524.3795762154805,129.86050811526863,109.97297262111611,162.55865847517444,26429.405258188955,545.2820944196793,630.1366241733758,139.1108360371799,118.37009568400276,177.07772553176684,31384.31337238113,586.6186883990852,674.4355319101059
HW_T,HW,LPJ-GUESS,P,T,Piecewise linear,12538,300,12538,12538,1.0,0.4536206018850566,154.59894549656815,0.1536543354940548,0.7391453309328516,23902.74037130698,154.60511107756747,122.70660559635756,102.99078133510405,204.529595202181,513.411034190523,597.1000812112267,122.70660559635756,102.99078133510405,513.411034190523,597.1000812112267,108.98740476093352,91.10197385662455,137.39816868922895,18832.268283318,451.5902648646875,531.7452155944784,130.5013435541615,111.04195640609204,162.83453245579813,26493.94067316859,544.0758208773792,630.0478868036392,139.9118961245186,117.58528629365968,177.65969784217515,31581.952885879746,598.8766162968005,675.8390797831571
HW_T,HW,LPJ-GUESS,P,T,Symbolic regression,12538,300,12538,12538,1.0,0.3946173766482451,162.73251825458368,0.1617382115729713,0.7780323512070181,26358.668912166588,162.35353064275068,125.36384160328603,102.31220020962915,204.69076259583545,530.3005728781148,630.6948495518993,125.36384160328603,102.31220020962915,530.3005728781148,630.6948495518993,106.00101989637308,87.79988836285054,134.7765650139034,18004.523936628124,448.607102490852,528.6632964959978,129.6823322879506,109.52095175596564,163.1702654334826,26609.379024439066,545.6191714078847,631.6323540495555,187.7044634766087,134.70115168562836,251.02045858955867,38200.06091243096,663.1466837532748,772.6666892641459
HW_T,HW,CLASSIC,LAI,T,Equal-width bins,12340,10,12340,11712,0.9491085899513776,0.5675178014075309,81.99573363863053,0.1322189751722746,0.6576057117872681,6651.5398414711635,81.55697297883954,62.684880355949936,49.14502574935781,99.53153522133466,278.9100137061804,333.6599282740952,62.684880355949936,49.14502574935781,278.9100137061804,333.6599282740952,38.7316639748032,31.130714050943084,50.414106512147384,2541.512103220116,165.62063779214253,204.4601177988328,69.00409914482267,56.51851649886152,88.9168678372782,7839.440200397783,293.56186609561075,352.7757811204241,77.49183225871145,63.52148907874209,96.15536915478452,9024.158213826528,311.04505109703587,364.8024267300393
HW_T,HW,CLASSIC,LAI,T,Equal-count bins,12340,10,12340,11106,0.9,0.5438990524838998,82.02310670872792,0.132410107336472,0.6753220561625057,6675.9377901361295,81.70641217270607,62.92108686570046,49.81431201666015,99.97421222741588,277.1475022256423,335.2318535551244,62.92108686570046,49.81431201666015,277.1475022256423,335.2318535551244,40.36674658312805,32.56104486813564,52.84498158207853,2793.178475333844,172.8069963629086,215.35092921953677,69.50864030353198,57.056175922509254,89.52556455589477,7934.401297514429,295.19623703914164,353.6261750981112,76.82327556862207,66.10969321772905,95.10805240994108,8914.616566811943,313.5673528532341,366.6885648091965
HW_T,HW,CLASSIC,LAI,T,LOWESS,12340,12333,12340,12340,1.0,0.617655413828638,81.46691305640505,0.1313655739162569,0.6183151316336731,6619.353997617017,81.35941247094289,62.83321238284699,49.84094174418959,99.65253960494404,275.7856347146576,331.4630988131187,62.83321238284699,49.84094174418959,275.7856347146576,331.4630988131187,36.643493995547615,28.72155547884915,47.635547392327574,2269.721956909581,155.8363681092757,193.8004684620585,69.62846964317033,57.10316342369947,89.38193397700113,7927.1439309003745,295.3057909813011,353.60924342005467,79.46223087356908,69.54862221490248,95.90041023657898,9180.887294641445,314.85009602998184,364.56905206431475
HW_T,HW,CLASSIC,LAI,T,Polynomial degree 3,12340,300,12340,12340,1.0,0.6140844281947365,81.84646735141254,0.1319776060397954,0.6211958614302864,6699.387117929416,81.84978386000427,63.99647965309797,51.332129705970345,102.35357770171694,277.01505748676914,330.6746664954063,63.99647965309797,51.332129705970345,277.01505748676914,330.6746664954063,37.62337583364312,31.826359682422236,48.167212225006274,2316.591597679143,156.3170309053878,193.15289219522515,70.76121052104752,60.05221323921677,89.30458288146528,7957.213786191887,293.85260675082753,351.92061774867767,80.81798127757119,71.57578020675737,96.65654527434818,9338.110809402286,318.0063184976424,362.8277883946555
HW_T,HW,CLASSIC,LAI,T,GAM,12340,300,12340,12340,1.0,0.6182579032244384,81.40270095012205,0.1312620317556696,0.6178277765166166,6626.936750880106,81.40599947718907,63.19812503750787,50.65047830930678,100.80768511765476,274.6880740803504,331.3789585542914,63.19812503750787,50.65047830930678,274.6880740803504,331.3789585542914,36.56165848411292,28.88151349166452,47.61663300762936,2267.8595193270453,157.6437794724976,192.24702677604895,70.06793978538371,58.51943727107147,89.0179673343882,7925.827504764379,294.4411096552336,351.18705151723907,80.15106773170338,71.46370165553577,96.08215724729163,9233.859624830004,313.25076539767855,366.0380200760761
HW_T,HW,CLASSIC,LAI,T,Piecewise linear,12340,300,12340,12340,1.0,0.6150147699276455,81.74775258479464,0.1318184282646195,0.6204466390573548,6683.236643963919,81.75106509375837,63.58380573611862,51.388910619276714,102.30833528157508,275.8503359374088,331.8174031917677,63.58380573611862,51.388910619276714,275.8503359374088,331.8174031917677,36.60308884564342,28.21497311940917,47.72504312630079,2276.3230715021245,157.2066654617372,196.37521712579104,70.16680753003486,58.8578562389763,89.12419541963527,7944.5248190761695,294.572561340931,351.1810995626706,81.12151956039055,72.06062901560574,96.77422835483748,9367.11081391631,318.36970726228594,361.5157697401044
HW_T,HW,CLASSIC,LAI,T,Symbolic regression,12340,300,12340,12340,1.0,0.5901095873535961,84.35050128591736,0.1360153661877006,0.6402009030323482,7030.919312654869,83.85057729470245,65.0662921899624,52.70470447045393,106.25263477827944,281.26990092993606,337.2589924378484,65.0662921899624,52.70470447045393,281.26990092993606,337.2589924378484,38.88109551859976,31.262607589346885,50.285651638285266,2525.794659318814,165.46464053963575,202.8135516861365,71.35399109060324,56.7672553166322,92.87892638834424,7930.019731033999,294.6561145844182,350.73668154838356,82.18544015522679,72.80824238111762,98.56008892917346,9711.234198224782,323.49980108576943,369.87553423528567
HW_T,HW,LPJ-GUESS,LAI,T,Equal-width bins,12538,10,12538,12080,0.9634710480140374,0.7943000121799326,90.4466446194424,0.0906375744828419,0.4535228325844028,8158.143302114811,90.32244074489358,72.26142908789926,61.03902282168917,122.27977489171684,293.71891205848897,347.58600733684193,72.26142908789926,61.03902282168917,293.71891205848897,347.58600733684193,69.40027303662762,61.23576893966367,84.7666274560329,7166.537872524883,270.75054153198835,317.45232679671506,74.53726391551643,62.86227757052808,93.72056566154252,8729.44855827639,306.42580266816606,353.3472730223081,74.98024281404973,58.02942647299665,96.79667530058934,9369.07349879957,323.59690306375467,397.6021179710227
HW_T,HW,LPJ-GUESS,LAI,T,Equal-count bins,12538,10,12538,11285,0.9000638060296698,0.7577669776514135,91.08946476370514,0.0925110938441392,0.4921499337646148,8238.821616147578,90.76795478662928,72.62550207822106,61.050965736355465,123.66864488789952,295.7997904006442,350.0120457596662,72.62550207822106,61.050965736355465,295.7997904006442,350.0120457596662,68.43839381560876,59.57725945707773,84.43629134921557,7069.426244868222,269.3869943221843,316.9594052046913,77.06751661025767,67.60370104650724,95.21387705264566,8979.285956975276,306.832679571032,345.050054514203,74.44300044356838,57.944162004508144,96.33882108610108,9251.614566229924,328.15269783387623,397.1499752975679
HW_T,HW,LPJ-GUESS,LAI,T,LOWESS,12538,12535,12538,12538,1.0,0.8168338575280094,89.51214599853407,0.088965220738565,0.4279620702721086,7996.120944461902,89.42103189105963,71.43370935633608,60.12086866488744,120.20474184200408,289.95316937153694,345.72695191532546,71.43370935633608,60.12086866488744,289.95316937153694,345.72695191532546,66.13228444548376,57.828410149935735,81.19933925648863,6578.724609852259,257.8003263709412,305.9649307648414,75.47731526910984,64.42017269786265,94.01491021115676,8811.629244530403,307.79256046767284,352.7457745219178,75.47656353735887,58.2510586576459,97.6970402607786,9543.761159124835,322.165847010094,404.4484863776322
HW_T,HW,LPJ-GUESS,LAI,T,Polynomial degree 3,12538,300,12538,12538,1.0,0.8143667393181291,90.11296222771388,0.0895623659399902,0.4308346028700544,8120.9936710765,90.11655603204386,71.88333482760426,60.721898690849,120.938178693753,296.18607280324227,351.77024493444276,71.88333482760426,60.721898690849,296.18607280324227,351.77024493444276,66.2253671286193,58.09114562704451,81.24196952220366,6600.057051893833,258.99062546562976,311.6318204384012,76.35647292159778,65.40365446904019,95.08713700454464,9037.807676593562,312.6534368539086,361.3876600638059,75.921049697254,60.154438014233165,98.48021286873052,9656.885229719244,324.683927717827,409.48340610751177
HW_T,HW,LPJ-GUESS,LAI,T,GAM,12538,300,12538,12538,1.0,0.8174652957008463,89.35772285685329,0.0888117411327135,0.4272237654680576,7985.4395321923985,89.3612865406066,71.78242767854888,61.03114602109872,120.75310304775633,290.35611818945506,344.1544674074522,71.78242767854888,61.03114602109872,290.35611818945506,344.1544674074522,66.51048077882197,58.97864150113344,81.10676410669001,6579.502226659866,257.7946979134712,306.3364986059021,75.95560325648738,65.58948246743904,93.81581100945,8803.346226896254,307.51535943830464,351.611650461379,75.53548462335122,58.97744741251381,97.50784134091836,9511.42278794046,321.05982559980555,402.3969113144377
HW_T,HW,LPJ-GUESS,LAI,T,Piecewise linear,12538,300,12538,12538,1.0,0.8148645549978937,89.99205242689646,0.0894421949062251,0.4302565270335656,8099.214350048799,89.99563517220598,72.06351995974266,61.36087684892766,121.50651552674476,293.3603044807174,349.8979096413187,72.06351995974266,61.36087684892766,293.3603044807174,349.8979096413187,66.62847133230167,59.2067836921637,81.15215712527272,6586.206308600797,257.6839738116913,302.4758602307819,76.41379592926297,65.47487854403226,95.17216885422908,9051.123716929154,312.29947543551236,361.6543047925121,75.84831544561408,59.657636402707,97.9526547695544,9553.107025943613,322.38216089656044,402.4972076822118
HW_T,HW,LPJ-GUESS,LAI,T,Symbolic regression,12538,300,12538,12538,1.0,0.8011368901444759,93.26882014897974,0.0926989413561305,0.4459229182534404,8514.153953085122,92.2721732326985,73.81993107304048,61.73057505031843,124.58324421860672,304.0701464222192,359.958417641286,73.81993107304048,61.73057505031843,304.0701464222192,359.958417641286,68.47607114912738,58.29757914376057,85.75430681616571,7166.185336505463,271.2734656754555,325.86336628179214,78.21708333595183,66.61405295482592,97.93338874357585,9503.358777476247,322.26815146812874,374.1755952706045,77.33049785364872,61.828778691860634,99.80446694489888,9537.451976727276,321.68975737056144,403.422967869991
all_zones_E_soil,HW,CLASSIC,P,E_soil,Equal-width bins,12340,10,12340,12294,0.9962722852512156,0.2845743720562603,77.51112591145383,0.1868766065288926,0.8457939671525663,5897.575722143075,76.79567515259616,59.83495178467575,47.33860591958051,95.88925448071778,259.786677805575,309.4720832938508,59.83495178467575,47.33860591958051,259.786677805575,309.4720832938508,63.0819485657795,52.85924533383991,79.22531485474171,6184.408922369615,266.760941461829,306.712789570812,61.809675794085805,51.71627065848327,78.87490125377501,6149.2144345159795,259.5185709072938,308.0759454374342,41.63783264300203,23.898217473072194,65.40903606564602,3801.510561458496,202.52793351235184,243.7008368938762
all_zones_E_soil,HW,CLASSIC,P,E_soil,Equal-count bins,12340,10,12340,11106,0.9,0.2628399870610931,77.63227923242937,0.1872563148967525,0.8585415761658097,5945.948659729862,77.10997769244823,60.30384698822259,48.4153232250827,97.966532728078,258.35806109141834,310.50106587557883,60.30384698822259,48.4153232250827,258.35806109141834,310.50106587557883,64.09141341382085,53.14467155869207,80.77796230578329,6498.2482609384915,270.67743041649493,317.4739931745722,60.9538085182173,52.689372965324,78.27314824610966,5994.516418833083,252.43958510922585,292.23849723889657,44.84921181610584,31.408947896181225,62.933962019754965,3674.22335092793,198.7485322233009,243.84436221102192
all_zones_E_soil,HW,CLASSIC,P,E_soil,LOWESS,12340,12149,12340,12340,1.0,0.2972688805569267,76.8483205318302,0.1852786060008825,0.838256626592708,5855.539707456788,76.52149833515277,59.831422821854126,47.20181466050748,95.2996479061015,256.3147048701476,307.89319483637,59.831422821854126,47.20181466050748,256.3147048701476,307.89319483637,63.28940075940155,52.830611167560136,79.40725338877203,6284.370514570521,269.58626405311327,312.1529764713077,60.08799595914966,49.34720194906258,77.00630804529835,5855.513662395971,250.29713450931115,297.3524524138944,42.18998106027363,29.95433285341537,62.42525719606056,3817.336832179294,195.9826645617038,247.06666918687552
all_zones_E_soil,HW,CLASSIC,P,E_soil,Polynomial degree 3,12340,300,12340,12340,1.0,0.2902328497553644,77.23208070960838,0.1862038383323808,0.8424426583734771,5965.277700502967,77.23521023796702,60.93889956032287,49.45019891818713,97.46272367286328,260.29742245185446,306.6470668369012,60.93889956032287,49.45019891818713,260.29742245185446,306.6470668369012,63.70870481698981,53.21286940004069,79.96287043185558,6366.9066309526315,270.3524210515267,313.0839603798992,61.59911049672247,51.2785356683255,77.06277355149808,5912.4244262373,254.12328958619264,301.7389716297295,44.16722581092383,29.59749874572927,64.12140295300156,4086.280672015841,213.80901542629513,270.5235807547857
all_zones_E_soil,HW,CLASSIC,P,E_soil,GAM,12340,300,12340,12340,1.0,0.303873803508295,76.48632180202299,0.1844058397573445,0.8343079673119453,5850.631540557972,76.48942110225421,60.41613373863272,49.10493233823675,96.11700327508572,257.1691448689642,306.384661954465,60.41613373863272,49.10493233823675,257.1691448689642,306.384661954465,63.38948370146264,52.91882385224787,79.27943727122188,6286.4811788734805,268.97415961403055,312.00677237464845,60.77626369718075,50.97091909943022,76.51820548288885,5855.970949346884,250.4752853032698,296.8170167082948,44.43674618091849,36.04281053714104,61.56081179204924,3793.179276467456,195.62342712103825,246.45976532900184
all_zones_E_soil,HW,CLASSIC,P,E_soil,Piecewise linear,12340,300,12340,12340,1.0,0.2769623255691862,77.95074159336228,0.1879365045221921,0.850281765902576,6076.810562216864,77.95390023736377,61.791525988851475,51.321724890657755,100.27151294292682,260.1712246461311,305.8894985345918,61.791525988851475,51.321724890657755,260.1712246461311,305.8894985345918,63.617089533070306,52.88538740719195,80.00737938586596,6312.873514801699,270.43508220932017,312.0433181996455,63.04893391260956,55.630009506209696,77.6396507794421,5893.913319130211,250.69738613452927,295.5878197876831,45.96137749446235,29.13590826004136,69.57100018485414,4302.079526338154,215.98550305980424,260.4255936895687
all_zones_E_soil,HW,CLASSIC,P,E_soil,Symbolic regression,12340,300,12340,12340,1.0,0.1079027957538552,86.58564108864111,0.2087549444096368,0.944470704213615,7062.26789873659,84.03730063927917,63.7030791372968,49.74519262432091,103.2955820541148,258.7086956092118,306.37401991311407,63.7030791372968,49.74519262432091,258.7086956092118,306.37401991311407,71.91113081817346,58.679035066992014,98.90875740268947,9119.85087714372,278.60035330099714,325.0523538760798,60.84340861896313,49.340204085035715,78.98008264149634,5922.955338399621,249.30237088575285,290.9632604852492,41.97578167384891,26.4391116246843,64.2999772529484,3886.742183271995,197.09181128420565,245.7800529212477
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Equal-width bins,12538,10,12538,12489,0.9960918806827244,0.2862703830797722,85.75377276185287,0.1397192230901297,0.8447913755833764,7141.7519102692095,84.5088865757277,60.96558952248571,45.46813033052939,93.42944950329434,262.8056707683819,332.9207132214225,60.96558952248571,45.46813033052939,262.8056707683819,332.9207132214225,52.17172852992243,40.096048790152096,73.23243153248202,5243.513870538863,212.12464771184725,268.2696052331437,61.78104871421375,47.4099041494803,86.82969664223806,7301.788897113514,264.9363221289125,343.1135272561237,80.56059143431573,63.935672111969666,108.5581083800206,11381.821118789008,345.3216366602675,432.06927673103706
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Equal-count bins,12538,10,12538,11285,0.9000638060296698,0.1709590974553595,83.68613745338769,0.1370283117314595,0.9104764898527272,6815.50747544849,82.5560868467522,59.75215441401537,45.851183589779225,93.0585423921252,256.02982611757335,327.0701134514357,59.75215441401537,45.851183589779225,256.02982611757335,327.0701134514357,52.42071529585685,42.18541993359929,72.88284943137647,5189.967932656056,217.3544439546043,275.3372664925386,64.40697511975932,50.50695838424942,89.55450412689825,7798.832593184109,272.526668622226,352.7224197893052,74.81486125932032,57.26469970667398,102.9883532187418,10204.391137258626,328.26978029242827,410.91510979671386
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,LOWESS,12538,12288,12538,12538,1.0,0.2906626575938401,85.74724761016596,0.1397085916147453,0.842188083154093,7166.024426358119,84.65237401489765,61.129992417448214,46.140350456188024,93.73932960936492,262.9021425529096,333.2083468569626,61.129992417448214,46.140350456188024,262.9021425529096,333.2083468569626,52.99509000364751,41.953293230088825,73.18316386941011,5280.761147310014,217.03359632841165,273.42538185808417,64.13999086043917,49.024602688132674,90.12125243887697,7875.851428331354,275.95039637662177,359.851303623892,80.51191372753274,61.572603388052016,109.25640290136842,11356.397414029108,349.51430673264247,434.5256856892212
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Polynomial degree 3,12538,300,12538,12538,1.0,0.2599455316155261,87.58417015015245,0.1427015023858715,0.8602298782667137,7671.59872602943,87.58766309263783,65.52167125597722,54.38895710428127,102.78494982422924,270.3631910387274,349.10299251558956,65.52167125597722,54.38895710428127,270.3631910387274,349.10299251558956,60.262035993436534,53.866508240990186,77.8445406930597,5990.246383833666,237.17681232170068,290.7670399751904,65.9244776271774,52.23843994753252,90.25228111457425,8082.8689413461825,279.4095494782851,372.2519104337596,86.84212478195894,74.95755847393843,110.4660898370096,12153.128018070647,357.0611404487921,453.648104129198
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,GAM,12538,300,12538,12538,1.0,0.3123154308771161,84.42837229146373,0.1375597388127401,0.8292344186629964,7128.71861653054,84.43173939064941,62.28924639251624,49.84977402283066,93.176151684511,264.95401779290717,335.5150833281108,62.28924639251624,49.84977402283066,264.95401779290717,335.5150833281108,53.77285819337027,44.74528308530127,72.6015518520721,5271.480454726075,218.18564683667773,273.6874857534218,65.4949655988568,53.11259826693364,88.64317001797258,7858.700803335568,276.04356249321904,360.51042228890697,82.26932702857655,69.49353716532201,106.3584388365495,11320.78067423046,343.4237666389543,436.0486646050384
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Piecewise linear,12538,300,12538,12538,1.0,0.3075424568259693,84.7208593114564,0.1380362899647321,0.8321071532355971,7178.196515010249,84.72423806096015,62.6180641369905,51.12665044311184,94.70602242872054,261.69416623263265,334.9146590260341,62.6180641369905,51.12665044311184,261.69416623263265,334.9146590260341,54.778837459776646,47.18397695987842,72.83537966734536,5290.574403799583,220.1764581888414,270.8068962565,65.01309547342557,52.47909772994499,88.88869043610183,7882.179261141696,274.95324727120976,361.57213731206593,84.17466343638021,72.08185427144824,107.07266193971788,11410.894406340867,342.7113146232746,436.1099059071017
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Symbolic regression,12538,300,12538,12538,1.0,0.287952710037978,85.91088556944598,0.1399752080888933,0.8437952943835874,7241.238870092923,85.09546915137682,61.77080912201775,46.92235617196468,94.59095248376558,265.5731173254634,338.2872577980259,61.77080912201775,46.92235617196468,265.5731173254634,338.2872577980259,53.61932923670111,42.4848746827555,74.7430548005289,5447.213990250786,223.39225526829696,273.51627224830116,64.49054126072208,49.71994279457518,89.93650506858805,7889.280981090113,274.8134875289598,362.5603941156986,82.8802009947298,70.42433497600408,106.79221132781772,11412.521953081516,342.8644129351302,436.3948523698712
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Equal-width bins,12340,10,12340,11712,0.9491085899513776,0.6374936911610412,53.283359672244806,0.1285169614018888,0.6020592638097118,2829.767626028019,53.19556020973949,39.84635072121661,29.417954699498843,59.61753476125923,182.05579486854288,231.28131395831275,39.84635072121661,29.417954699498843,182.05579486854288,231.28131395831275,53.31156544916758,42.69764184953365,67.30775667641191,4531.483751119773,236.0634367637545,273.6842373538683,41.10095272641847,33.920522152378226,52.30401859037141,2736.3411861662535,173.4958991408725,211.62075795746537,27.758265527579248,19.917529668417075,39.054400307474786,1468.5445809077466,124.30923929054114,154.0270013701341
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Equal-count bins,12340,10,12340,11106,0.9,0.6056950651212495,53.531137831070176,0.1291145906855877,0.6279087760995816,2856.7850294393193,53.44890110600328,40.068996949545735,29.76943623519054,59.74175327976313,182.39033550131984,232.9855541899888,40.068996949545735,29.76943623519054,182.39033550131984,232.9855541899888,52.92739893648347,41.49401541101139,67.31150238583584,4531.508149726285,235.66260782935885,275.20782616780446,41.03634814780765,34.16613069978155,52.102411248138864,2715.4791914225066,171.854832561646,210.71571259792563,28.443130449758375,20.927109333870945,39.70306692803678,1523.484456097687,126.69366390050418,156.32628613428972
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,LOWESS,12340,12333,12340,12340,1.0,0.6706130710546732,52.61298815171795,0.126848069480629,0.5738991517030472,2766.0284094165313,52.59304525711105,39.7577181671863,29.797417233748774,60.32630795767122,179.11437065511544,226.21706238970015,39.7577181671863,29.797417233748774,179.11437065511544,226.21706238970015,52.84267109454364,42.3483997035774,66.69969244164875,4449.566216431547,231.74986870273892,271.43825193921066,40.571301915868645,33.51402723065058,51.80310745833763,2683.1242680239443,170.9032464621935,209.7602211463849,27.35209842068939,21.013574019571536,36.86098116494123,1351.4403823585412,116.55910492059274,145.36874433851614
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Polynomial degree 3,12340,300,12340,12340,1.0,0.665423177428913,53.025859150764,0.1278434869813896,0.5784027224835556,2811.9696130357015,53.028007816961235,40.72874183884122,31.95602587557117,63.90609787783269,179.16164895087326,226.13173673851549,40.72874183884122,31.95602587557117,179.16164895087326,226.13173673851549,53.416426496774925,43.494376199668395,67.11162106720735,4499.334232684515,234.44497482970428,271.08063171293605,40.71546479236636,33.83662233681102,51.974576740370445,2684.5197532196794,171.80430743246438,210.2551829919173,29.48072269846973,24.112250925498003,37.64669316760253,1413.8751103258162,120.65595204432464,147.82084681490602
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,GAM,12340,300,12340,12340,1.0,0.6708933020671781,52.59060273375456,0.1267940990228975,0.5736549729777738,2765.995644148952,52.59273375808632,39.96537593332443,30.3951855320618,60.7837039550068,178.38970428054722,225.7170743675821,39.96537593332443,30.3951855320618,178.38970428054722,225.7170743675821,52.92063161417931,42.49783562648464,66.6793766905036,4447.24747761272,231.6856968401393,270.98301098696646,40.56487950129551,33.55804752320981,51.79242220893774,2682.961480248147,171.37113991517134,209.60783772757463,27.883290556968525,21.774432942625083,36.816797790288454,1355.7681543019046,119.51870773108352,148.89509429229923
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Piecewise linear,12340,300,12340,12340,1.0,0.6653464753597722,53.031936917909206,0.1278581402648507,0.5784690183837015,2812.6142449417744,53.034085689693704,40.62068968290588,31.60826750708024,63.14801203489781,179.39501031188985,227.72104253326376,40.62068968290588,31.60826750708024,179.39501031188985,227.72104253326376,53.68215460229098,43.86267120848993,67.38388266643119,4537.772269456284,235.3666228517158,271.9701623557495,40.63487110714175,33.57036982874172,51.867445162251535,2683.811294509136,171.38071300253233,209.45966338743543,29.01418944831917,23.62308485738066,37.38245893507358,1397.095550504273,118.72156514389972,146.38624918329066
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Symbolic regression,12340,300,12340,12340,1.0,0.6551340168585684,53.83503093933628,0.1297943717888177,0.587229117245711,2872.3197069310822,53.59402678406505,40.70878063879406,30.90169113393401,63.56912676730933,182.10128986931815,230.24849342214685,40.70878063879406,30.90169113393401,182.10128986931815,230.24849342214685,54.06638432657995,43.86583912011832,67.9110066510155,4596.693672651677,236.25367490376993,273.3269464734111,41.82699965840838,34.43543839146784,53.2575506829322,2684.806054529533,171.3402516151598,209.152394725182,27.76458667167025,20.448526580789206,37.91347613208651,1399.2131869043928,117.77440422565108,145.34204314482614
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,Equal-width bins,12538,10,12538,12080,0.9634710480140374,0.0447125518141886,98.62456440338175,0.1606896941352161,0.9773476188639542,9359.235583002488,96.7431423047778,67.31017505209194,49.50017698220513,101.7468631922058,293.69547128834193,394.9626692107907,67.31017505209194,49.50017698220513,293.69547128834193,394.9626692107907,71.91562790757094,54.25411218614184,104.7294414542329,10511.795686890851,323.9054455576868,423.2309225815811,63.88482242367502,43.18232625164963,100.36996109375826,9600.485862391237,303.0947873882867,412.5719426992867,62.62700895735964,50.207402728684286,82.61851897601305,6697.788549745796,259.3393101837608,317.4943854191348
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,Equal-count bins,12538,10,12538,11285,0.9000638060296698,0.0352851639313341,98.75642661150265,0.1609045381552543,0.9821554610125148,9393.876944148393,96.9220147548966,67.08572502088946,49.361912394505794,101.1797065920282,293.72114319863687,399.5520873148416,67.08572502088946,49.361912394505794,293.72114319863687,399.5520873148416,72.62048256597745,55.61255161244767,105.76981013349912,10747.83102723405,331.3618648254394,424.1123489200023,62.90135395446226,43.24353817044394,100.64381443941224,9722.737363948883,297.4612324591726,416.4521940435485,62.97273723512256,49.23213382166847,84.88831413710008,6995.230367025295,262.8702978822784,329.8458755187565
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,LOWESS,12538,12535,12538,12538,1.0,0.0442847323920471,99.53092467072436,0.1621664332723332,0.9775679219941966,9535.359801237968,97.64916692546828,68.06386750326146,50.63693681128564,103.66452992520144,294.84171336670113,399.32033726505153,68.06386750326146,50.63693681128564,294.84171336670113,399.32033726505153,74.95827381327554,56.70529443286217,108.96337695486147,11251.7857663437,339.9151697701768,430.83525953704054,62.76340518236248,44.5248647154561,96.86592851442286,9041.234492456322,281.69714603779005,404.1268015548301,62.87974262196228,50.63341561829486,81.79080047078907,6617.834782540003,260.114515545998,312.457509783522
all_zones_E_soil,HW,LPJ-GUESS,LAI,E_soil,Polynomial degree 3,12538,300,12538,12538,1.0,0.0859326391024464,97.33810289377774,0.1585936533795937,0.956030573327086,9475.462013668712,97.34198484553676,70.46562916278852,56.8657126652106,104.52703245690446,299.5231794020682,393.5133606567484,70.46562916278852,56.8657126652106,299.5231794020682,393.5133606567484,77.11875183577659,62.89482409385438,105.75612965942494,11181.730274645462,338.8080574668563,434.56018937374506,66.40345176760991,53.18752334950626,95.159560845285,9052.864944596637,286.9099584468987,395.1450856797396,63.61208973230368,53.46625301657116,81.33673631357145,6617.522838146253,260.3561420536301,312.3178908285165
