property,case_a,case_b,metric,case_a_value,case_b_value,observed_difference,baseline_mean,baseline_sd,baseline_min,baseline_max,baseline_q025,baseline_q975,baseline_95_width,baseline_range,ratio_to_baseline_95_width,ratio_to_baseline_sd,larger_than_baseline_95_width,larger_than_baseline_range,observed_minus_baseline95
Convexity / Concavity,Convex,Concave,r2,0.9811945060981819,0.9701775324180708,0.01101697368011112,0.9637239206766844,0.00407162082896999,0.9505126778135387,0.9750087625719038,0.9558931724552058,0.9716536572413655,0.015760484786159767,0.024496084758365178,0.6990250509163137,2.705795589246486,False,False,-0.004743511106048648
Convexity / Concavity,Convex,Concave,curve amplitude,0.768069653813206,0.7007283859511753,0.06734126786203076,0.6747331525255075,0.018548962797720236,0.6132187797664119,0.7489224161337628,0.6375812004006156,0.7106343969042119,0.07305319650359632,0.13570363636735083,0.9218113797212917,3.6304600206706628,False,False,-0.005711928641565556
Convexity / Concavity,Convex,Concave,residual sd,0.03139798951966994,0.03209368514019489,0.000695695620524947,0.03513840824637234,0.0019695346153783383,0.029557384573977084,0.04204867606992728,0.031149031190429145,0.03872368334429776,0.0075746521538686135,0.012491291495950196,0.09184522356840286,0.3532284302560009,False,False,-0.006878956533343666
Convexity / Concavity,Convex,Concave,spearman rho,0.9790363900120373,0.982022078870747,0.0029856888587096453,0.978276845993189,0.0028067296344477764,0.9682068376595985,0.9867197547249401,0.9725623733242795,0.9834199100795292,0.010857536755249697,0.01851291706534164,0.2749876814615473,1.063760763439931,False,False,-0.007871847896540052
Convexity / Concavity,Convex,Concave,eta squared,0.9662650300354888,0.9532715894474959,0.0129934405879929,0.9464756611113603,0.005431824325568168,0.9281967231966254,0.9630068768083225,0.9352645207751922,0.9567257318446343,0.0214612110694421,0.03481015361169715,0.6054383671988495,2.3920951432157715,False,False,-0.0084677704814492
Convexity / Concavity,Convex,Concave,pearson r,0.9594710710125226,0.9616921031122025,0.0022210320996799426,0.9606524241839282,0.003512272217193601,0.9474987097667132,0.9744010179233797,0.9535518574074574,0.9670822345465443,0.013530377139086891,0.0269023081566665,0.1641515293216602,0.63236331421219,False,False,-0.011309345039406948
Convexity / Concavity,Convex,Concave,distance correlation,0.9699340305791244,0.9703329299400097,0.00039889936088532973,0.9679290237097676,0.0033175752236526395,0.9568220086565857,0.9783422358062445,0.9613482815746558,0.9738412252907649,0.012492943716109095,0.021520227149658733,0.031929973427397,0.12023822641348968,False,False,-0.012094044355223765
Convexity / Concavity,Convex,Concave,standardized middle slope,0.8780277950934043,0.6793315167677627,0.19869627832564163,0.6672599357560646,0.06278629812492446,0.49987524922579374,0.8474920006166629,0.5522766803148169,0.7953149256293434,0.24303824531452645,0.3476167513908691,0.8175514848228931,3.1646439471602577,False,False,-0.04434196698888482
Convexity / Concavity,Convex,Concave,MIC,1.0000000000000002,0.9735839583213143,0.026416041678685942,0.9756678479758791,0.02144603538017368,0.8926558450602722,1.0000000000000002,0.9271091174271449,1.0000000000000002,0.07289088257285536,0.10734415493972804,0.3624052933133684,1.2317447588987431,False,False,-0.04647484089416942
Convexity / Concavity,Convex,Concave,MEV,1.0000000000000002,0.9735839583213143,0.026416041678685942,0.9756678465836952,0.021446038043843284,0.8926558450602722,1.0000000000000002,0.9271091174271449,1.0000000000000002,0.07289088257285536,0.10734415493972804,0.3624052933133684,1.231744605911927,False,False,-0.04647484089416942
