property,case_a,case_b,metric,case_a_value,case_b_value,observed_difference,baseline_mean,baseline_sd,baseline_min,baseline_max,baseline_q025,baseline_q975,baseline_95_width,baseline_range,ratio_to_baseline_95_width,ratio_to_baseline_sd,larger_than_baseline_95_width,larger_than_baseline_range,observed_minus_baseline95
Spread,Low spread,High spread,distance correlation,0.9827607508094028,0.8366598103373375,0.14610094047206534,0.8209391511767511,0.021877423505718686,0.7532102972600273,0.8927649485228447,0.7753829293791837,0.8610462839008174,0.08566335452163365,0.1395546512628174,1.705524390072404,6.678160270283886,True,True,0.060437585950431694
Spread,Low spread,High spread,pearson r,0.9846523746667344,0.8550324700657583,0.12961990460097605,0.8332986322409638,0.019410885824031582,0.7740010197345984,0.8912280301398938,0.7953865734484066,0.8689508026594149,0.07356422921100836,0.11722701040529537,1.7619963668643912,6.677691362261302,True,True,0.056055675389967696
Spread,Low spread,High spread,residual sd,0.031424586032655306,0.10849451177429204,0.07706992574163674,0.11702158591054103,0.006587740616801067,0.09881471118475267,0.13805953841853497,0.10371682947732509,0.13004733477980684,0.026330505302481752,0.039244827233782295,2.927020384009592,11.698992146879794,True,True,0.050739420439154984
Spread,Low spread,High spread,spearman rho,0.9862464890891693,0.8594853750630164,0.12676111402615298,0.8422898813749395,0.019683828486981716,0.7798738644196838,0.900910521929689,0.8011883597230367,0.8775052727964855,0.07631691307344879,0.12103665751000525,1.6609832463238623,6.439860726788435,True,True,0.05044420095270419
Spread,Low spread,High spread,x bin count coefficient of variation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,0.0
Spread,Low spread,High spread,MAS,0.03356579988870212,0.07171079210874193,0.03814499222003981,0.06147915478615484,0.028453570533700893,0.009272879238950149,0.2189163321108779,0.022348284225562915,0.12828267731980023,0.10593439309423731,0.20964345287192776,0.3600812833855263,1.3406047643426764,False,False,-0.0677894008741975
Spread,Low spread,High spread,amplitude,0.5611106030614711,0.6113825721408669,0.050271969079395795,0.5626721706897309,0.03840330655109096,0.44520763186425033,0.7134847421259212,0.4871853351237289,0.6387911234252943,0.1516057883015654,0.26827711026167084,0.3315966338923533,1.3090531413620599,False,False,-0.10133381922216961
Spread,Low spread,High spread,raw overall slope,0.6147086296415408,0.6353733940525504,0.020664764411009617,0.6185440585368062,0.03128377090285995,0.5129998311911633,0.7088503668719855,0.5556330458392373,0.679045516239718,0.12341247040048064,0.19585053568082222,0.16744470266214795,0.6605586160049668,False,False,-0.10274770598947103
Spread,Low spread,High spread,MIC-r2,0.030459701063161204,-0.011537081534908289,0.04199678259806949,0.017776453810372368,0.042150155117710406,-0.09382711057928927,0.160655418336486,-0.06193575722587939,0.10440988810478095,0.16634564533066035,0.2544825289157753,0.2524669793103912,0.9963612822013918,False,False,-0.12434886273259085
Spread,Low spread,High spread,curve amplitude,0.628201463407033,0.677283962800196,0.049082499393163004,0.6212831188607059,0.0562964145660663,0.4612393754704858,0.8628249755488338,0.5108873678051219,0.7340513147731752,0.2231639469680533,0.4015856000783479,0.21993919743761,0.8718583549501638,False,False,-0.1740814475748903
Spread,Low spread,High spread,standardized middle slope,0.8783715043695595,0.589152655903619,0.2892188484659405,0.6016928207399445,0.1591034041286517,0.13155067740935855,1.135486773039718,0.31551042961027376,0.9277485014650008,0.612238071854727,1.0039360956303596,0.47239605271487733,1.8178042767210492,False,False,-0.3230192233887865
Spread,Low spread,High spread,standardized late slope,0.9528561151979335,0.6899331578306259,0.26292295736730753,0.6038985623722365,0.15572444592545992,0.06732669649201904,1.0457546658805648,0.3012570016921473,0.9066423482360209,0.6053853465438735,0.9784279693885457,0.4343067747977824,1.6883858908906308,False,False,-0.342462389176566
Spread,Low spread,High spread,raw early slope,0.6364491766114727,0.916312308408961,0.27986313179748834,0.6262467431090656,0.1611826604378889,0.10645333777159638,1.1644237252424094,0.31755575333907965,0.9434736428228147,0.625917889483735,1.057970387470813,0.4471243536885054,1.7363104135220084,False,False,-0.3460547576862466
Spread,Low spread,High spread,standardized early slope,0.9496741793048991,0.8669834216260408,0.08269075767885825,0.6074710578751766,0.15875365119338392,0.0975481272913714,1.0927235007133786,0.3047493172213788,0.9195804016535168,0.6148310844321381,0.9951753734220072,0.13449345645110308,0.5208746826120519,False,False,-0.5321403267532798
Spread,Low spread,High spread,raw late slope,0.6385816347990111,0.7291883889936147,0.09060675419460362,0.6238456491476352,0.16292114018746043,0.06258162217181261,1.1109741745687165,0.3110631409785222,0.9375830620878918,0.6265199211093695,1.048392552396904,0.14461911128726376,0.5561387189553769,False,False,-0.5359131669147659
Spread,Low spread,High spread,raw middle slope,0.5886638100702787,0.6226737636157127,0.03400995354543401,0.6191350417468933,0.15635390288265796,0.14101882764997264,1.0941312651871404,0.3279772967638959,0.9227914917581735,0.5948141949942776,0.9531124375371678,0.05717744100871905,0.21751905720548684,False,False,-0.5608042414488436
Spread,Low spread,High spread,first derivative sign changes,0.0,2.0,2.0,0.748,1.1488323706336865,0.0,7.0,0.0,4.0,4.0,7.0,0.5,1.7408980205674536,False,False,-2.0
