property,case_a,case_b,metric,case_a_value,case_b_value,observed_difference,baseline_mean,baseline_sd,baseline_min,baseline_max,baseline_q025,baseline_q975,baseline_95_width,baseline_range,ratio_to_baseline_95_width,ratio_to_baseline_sd,larger_than_baseline_95_width,larger_than_baseline_range,observed_minus_baseline95
Heteroscedasticity,Constant variance,Changing variance,pearson r,0.9846523746667344,0.8360441517125918,0.14860822295414255,0.819879526271949,0.023666349207636987,0.7397523902956923,0.8910869789180478,0.7695592273796833,0.8647842890293869,0.09522506164970357,0.1513345886223555,1.5605999132960935,6.2793049173037465,True,False,0.053383161304438986
Heteroscedasticity,Constant variance,Changing variance,residual sd,0.031424586032655306,0.11708008031060849,0.08565549427795319,0.1241134247403516,0.008686218299853483,0.09772400602957088,0.14837292017058787,0.10645786971207356,0.14124933741725215,0.03479146770517859,0.05064891414101699,2.46196840569631,9.86108008353854,True,True,0.0508640265727746
Heteroscedasticity,Constant variance,Changing variance,spearman rho,0.9862464890891693,0.8592240501250038,0.12702243896416554,0.8451345535356029,0.02334641600232761,0.7662726215829706,0.9203596818831856,0.7947389322715721,0.886773151434715,0.09203421916314292,0.15408706030021502,1.380165335449865,5.440768251174037,True,False,0.034988219801022624
Heteroscedasticity,Constant variance,Changing variance,x bin count coefficient of variation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,0.0
Heteroscedasticity,Constant variance,Changing variance,MAS,0.03356579988870212,0.07933802505190712,0.045772225163205005,0.0608207323846748,0.026353979485095966,0.013357386403150817,0.1703925333291051,0.022860729322673846,0.12458215576917415,0.10172142644650031,0.15703514692595427,0.4499762416060749,1.7368240416628802,False,False,-0.05594920128329531
Heteroscedasticity,Constant variance,Changing variance,standardized early slope,0.9496741793048991,0.6775504308583992,0.2721237484464999,0.617875562625255,0.10108285619077022,0.36812687785331066,0.9109727712892708,0.43465788390355636,0.8264025106953684,0.39174462679181205,0.5428458934359601,0.6946457713410241,2.6920860638616113,False,False,-0.11962087834531215
Heteroscedasticity,Constant variance,Changing variance,raw overall slope,0.6147086296415408,0.6192665409059883,0.0045579112644474895,0.6190103040044225,0.03520428884606974,0.5117811617642146,0.728716340499545,0.5514912240865835,0.6897216321701711,0.13823040808358766,0.21693517873533041,0.03297328950726478,0.129470340513819,False,False,-0.13367249681914017
Heteroscedasticity,Constant variance,Changing variance,MIC-r2,0.030459701063161204,0.03623707401469356,0.005777372951532356,0.04075873839035219,0.04143040370759286,-0.07497364411084062,0.17339514052462301,-0.03264848722093608,0.12503664582448176,0.15768513304541784,0.24836878463546364,0.03663866618210803,0.1394476624535896,False,False,-0.15190776009388549
Heteroscedasticity,Constant variance,Changing variance,amplitude,0.5611106030614711,0.5726444190718613,0.011533816010390163,0.5659223429859919,0.04262259693265475,0.4425073787249366,0.7269380292734988,0.4891964912061552,0.6529847266493481,0.16378823544319293,0.2844306505485622,0.07041907484491133,0.2706033146833829,False,False,-0.15225441943280277
Heteroscedasticity,Constant variance,Changing variance,curve amplitude,0.628201463407033,0.5823529542753709,0.04584850913166205,0.6269074758275037,0.07291316755529109,0.4645931054158746,0.9046844804287376,0.5097130461657813,0.7734055369525892,0.2636924907868079,0.440091375012863,0.1738711216040278,0.6288097290094341,False,False,-0.21784398165514585
