model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
LPJ-GUESS,1997,CW,lai,evspsblsoi,0.13030009967619205,0.4251238827851218,21197
LPJ-GUESS,1997,CD,precipitation,evapotrans,0.1927578313812459,0.4440479303618072,10316
LPJ-GUESS,1997,CD,lai,evapotrans,0.48248487335094725,0.7205515027457912,10316
LPJ-GUESS,1997,CD,precipitation,tran,0.1715182165350151,0.42830659681205685,10316
LPJ-GUESS,1997,CD,lai,tran,0.5709020134247773,0.8688460162733588,10316
LPJ-GUESS,1997,CD,precipitation,evspsblveg,0.1989834707342617,0.4582758475582447,10316
LPJ-GUESS,1997,CD,lai,evspsblveg,0.607212561627595,0.772887228689685,10316
LPJ-GUESS,1997,CD,precipitation,evspsblsoi,0.1318568196448537,0.4923269640597431,10316
LPJ-GUESS,1997,CD,lai,evspsblsoi,0.23692010754724346,0.5582831788048586,10316
LPJ-GUESS,1998,HW,precipitation,evapotrans,0.30133052643169556,0.4950454317879221,12261
LPJ-GUESS,1998,HW,lai,evapotrans,0.4504864826244516,0.7390067420233095,12261
LPJ-GUESS,1998,HW,precipitation,tran,0.24766433417923842,0.3975909861091752,12261
LPJ-GUESS,1998,HW,lai,tran,0.44070038383484395,0.7425450406391227,12261
LPJ-GUESS,1998,HW,precipitation,evspsblveg,0.3425725926252545,0.5582584363769365,12261
LPJ-GUESS,1998,HW,lai,evspsblveg,0.4917970918812724,0.7463777349574227,12261
LPJ-GUESS,1998,HW,precipitation,evspsblsoi,0.16781626299534655,0.33420906592116306,12261
LPJ-GUESS,1998,HW,lai,evspsblsoi,0.12365149222464682,0.25697708872267444,12261
LPJ-GUESS,1998,HD,precipitation,evapotrans,0.45731041947557294,0.6610422202539119,11290
LPJ-GUESS,1998,HD,lai,evapotrans,0.508325952170062,0.7759078830823738,11290
LPJ-GUESS,1998,HD,precipitation,tran,0.443061811408263,0.6550754129477461,11290
LPJ-GUESS,1998,HD,lai,tran,0.5682019486271036,0.8522586359610275,11290
LPJ-GUESS,1998,HD,precipitation,evspsblveg,0.4668226805972685,0.6369353410097431,11290
LPJ-GUESS,1998,HD,lai,evspsblveg,0.5568201948627104,0.7971656333038086,11290
LPJ-GUESS,1998,HD,precipitation,evspsblsoi,0.23683909064068498,0.46816017438390845,11290
LPJ-GUESS,1998,HD,lai,evspsblsoi,0.20039858281665193,0.45509300265721875,11290
LPJ-GUESS,1998,CW,precipitation,evapotrans,0.2967867198720542,0.46921450880108007,21097
LPJ-GUESS,1998,CW,lai,evapotrans,0.3592391634593801,0.7508718586479468,21097
LPJ-GUESS,1998,CW,precipitation,tran,0.26577322810531884,0.4481057663158693,21097
LPJ-GUESS,1998,CW,lai,tran,0.37507131523354537,0.8484168252847881,21097
LPJ-GUESS,1998,CW,precipitation,evspsblveg,0.24703476071020952,0.4411667368387301,21097
LPJ-GUESS,1998,CW,lai,evspsblveg,0.5292739919987994,0.8335817383348006,21097
LPJ-GUESS,1998,CW,precipitation,evspsblsoi,0.1153647184191377,0.3915726660117856,21097
LPJ-GUESS,1998,CW,lai,evspsblsoi,0.17787173340157095,0.3576414696548351,21097
LPJ-GUESS,1998,CD,precipitation,evapotrans,0.2572499876386506,0.46469098937758535,10360
LPJ-GUESS,1998,CD,lai,evapotrans,0.49763513513513513,0.7507722007722007,10360
LPJ-GUESS,1998,CD,precipitation,tran,0.22113397849179256,0.4436854715302159,10360
LPJ-GUESS,1998,CD,lai,tran,0.5821911196911197,0.8642857142857143,10360
