model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
CLASSIC,1992,CD,lai,evspsblsoi,0.3381264847117872,0.5210562753712671,12935
CLASSIC,1993,HW,precipitation,evapotrans,0.258680068063985,0.3989525633890389,12258
CLASSIC,1993,HW,lai,evapotrans,0.316288433801064,0.6752435470446839,12258
CLASSIC,1993,HW,precipitation,tran,0.2606529185060729,0.40353258663583425,12258
CLASSIC,1993,HW,lai,tran,0.3874810790409672,0.7397676438358862,12258
CLASSIC,1993,HW,precipitation,evspsblveg,0.26899405662042764,0.4727059094077657,12258
CLASSIC,1993,HW,lai,evspsblveg,0.3681064191711823,0.7777043164140633,12258
CLASSIC,1993,HW,precipitation,evspsblsoi,0.2526513424002277,0.44359258540615487,12258
CLASSIC,1993,HW,lai,evspsblsoi,0.40453675822986856,0.6500357857983746,12258
CLASSIC,1993,HD,precipitation,evapotrans,0.49547698136535323,0.7321231536577252,11134
CLASSIC,1993,HD,lai,evapotrans,0.4400804961724938,0.6784025446180509,11134
CLASSIC,1993,HD,precipitation,tran,0.40988954739831707,0.6983209028862426,11134
CLASSIC,1993,HD,lai,tran,0.6193550719480135,0.8019719951406387,11134
CLASSIC,1993,HD,precipitation,evspsblveg,0.469659546718767,0.7058460289292846,11134
CLASSIC,1993,HD,lai,evspsblveg,0.5783041382192037,0.8214545899002812,11134
CLASSIC,1993,HD,precipitation,evspsblsoi,0.44754744579266437,0.725293348616648,11134
CLASSIC,1993,HD,lai,evspsblsoi,0.3664636024990675,0.6288056930518372,11134
CLASSIC,1993,CW,precipitation,evapotrans,0.3200848153564599,0.513173885664461,21198
CLASSIC,1993,CW,lai,evapotrans,0.2789526913361353,0.5518021013018317,21198
CLASSIC,1993,CW,precipitation,tran,0.2594122859521043,0.39319976449824906,21198
CLASSIC,1993,CW,lai,tran,0.4278547103945371,0.7810221950451004,21198
CLASSIC,1993,CW,precipitation,evspsblveg,0.2923003285743705,0.46558130261487823,21198
CLASSIC,1993,CW,lai,evspsblveg,0.5258945052835337,0.7671547422594158,21198
CLASSIC,1993,CW,precipitation,evspsblsoi,0.10249052414989297,0.22431944451861785,21198
CLASSIC,1993,CW,lai,evspsblsoi,0.19806554374122157,0.42370252978654094,21198
CLASSIC,1993,CD,precipitation,evapotrans,0.320263470619794,0.48140199830647845,12790
CLASSIC,1993,CD,lai,evapotrans,0.38096168881939013,0.6469116497263487,12790
CLASSIC,1993,CD,precipitation,tran,0.29105608584966175,0.4535030365221459,12790
CLASSIC,1993,CD,lai,tran,0.47623143080531666,0.7978889757623143,12790
CLASSIC,1993,CD,precipitation,evspsblveg,0.3103521791700313,0.4942924159499609,12790
CLASSIC,1993,CD,lai,evspsblveg,0.5089132134480063,0.8186082877247849,12790
CLASSIC,1993,CD,precipitation,evspsblsoi,0.3089479119555127,0.4642950221527235,12790
CLASSIC,1993,CD,lai,evspsblsoi,0.35430023455824866,0.5223612197028928,12790
CLASSIC,1994,HW,precipitation,evapotrans,0.29357876521009885,0.5051863857374392,12340
CLASSIC,1994,HW,lai,evapotrans,0.34303079416531607,0.6196920583468395,12340
CLASSIC,1994,HW,precipitation,tran,0.22869744900172323,0.4410858995137764,12340
CLASSIC,1994,HW,lai,tran,0.3914100486223663,0.7279578606158833,12340
CLASSIC,1994,HW,precipitation,evspsblveg,0.38520727929007925,0.5337115072933549,12340
CLASSIC,1994,HW,lai,evspsblveg,0.4419773095623987,0.7672609400324149,12340
CLASSIC,1994,HW,precipitation,evspsblsoi,0.21817269155490357,0.4225283630470016,12340
CLASSIC,1994,HW,lai,evspsblsoi,0.38662884927066454,0.6249594813614263,12340
CLASSIC,1994,HD,precipitation,evapotrans,0.45396017532568966,0.710250661663276,11147
CLASSIC,1994,HD,lai,evapotrans,0.4437593324012274,0.6910521884268969,11147
CLASSIC,1994,HD,precipitation,tran,0.4673619344385308,0.6543652880120976,11147
CLASSIC,1994,HD,lai,tran,0.6222166674531747,0.7962777090982673,11147
CLASSIC,1994,HD,precipitation,evspsblveg,0.487010217666099,0.6613588244499415,11147
CLASSIC,1994,HD,lai,evspsblveg,0.6021300302357318,0.817626090150339,11147
CLASSIC,1994,HD,precipitation,evspsblsoi,0.3834077304051544,0.7107867507234145,11147
CLASSIC,1994,HD,lai,evspsblsoi,0.3515672474854157,0.6721283974734702,11147
CLASSIC,1994,CW,precipitation,evapotrans,0.27001780961677957,0.5385999886716183,20704
CLASSIC,1994,CW,lai,evapotrans,0.2779225139812886,0.5744618263769117,20704
CLASSIC,1994,CW,precipitation,tran,0.27295097661560086,0.3928351677460408,20704
