model,year,climate_zone,input_var,output_var,hsic,n_samples
LPJ-GUESS,2002,HW,lai,evspsblsoi,0.00036224970320893735,13301
LPJ-GUESS,2002,HD,precipitation,evapotrans,0.060061770029930094,11875
LPJ-GUESS,2002,HD,lai,evapotrans,0.0007034515596310245,11875
LPJ-GUESS,2002,HD,precipitation,tran,0.04436936400929245,11875
LPJ-GUESS,2002,HD,lai,tran,0.0009005368701694161,11875
LPJ-GUESS,2002,HD,precipitation,evspsblveg,0.0001581686981038268,11875
LPJ-GUESS,2002,HD,lai,evspsblveg,0.048485103976920685,11875
LPJ-GUESS,2002,HD,precipitation,evspsblsoi,0.004423815744688571,11875
LPJ-GUESS,2002,HD,lai,evspsblsoi,0.0008678429242456534,11875
LPJ-GUESS,2002,CW,precipitation,evapotrans,0.017106180474076898,22359
LPJ-GUESS,2002,CW,lai,evapotrans,0.0010777592840070316,22359
LPJ-GUESS,2002,CW,precipitation,tran,0.012508760829269976,22359
LPJ-GUESS,2002,CW,lai,tran,0.0013106798125653537,22359
LPJ-GUESS,2002,CW,precipitation,evspsblveg,0.00047587082650723254,22359
LPJ-GUESS,2002,CW,lai,evspsblveg,0.020294906272728265,22359
LPJ-GUESS,2002,CW,precipitation,evspsblsoi,0.0014388587182826104,22359
LPJ-GUESS,2002,CW,lai,evspsblsoi,0.0003767533993829858,22359
LPJ-GUESS,2002,CD,precipitation,evapotrans,0.014293075980853049,10697
LPJ-GUESS,2002,CD,lai,evapotrans,0.0011078621821676582,10697
LPJ-GUESS,2002,CD,precipitation,tran,0.0071756323249054935,10697
LPJ-GUESS,2002,CD,lai,tran,0.021209469347908672,10697
LPJ-GUESS,2002,CD,precipitation,evspsblveg,8.363514463802766e-05,10697
LPJ-GUESS,2002,CD,lai,evspsblveg,0.054198690589846284,10697
LPJ-GUESS,2002,CD,precipitation,evspsblsoi,0.0027916961882801824,10697
LPJ-GUESS,2002,CD,lai,evspsblsoi,0.0007563106152760506,10697
LPJ-GUESS,2003,HW,precipitation,evapotrans,0.01999622135643089,13299
LPJ-GUESS,2003,HW,lai,evapotrans,0.0008397443192006991,13299
LPJ-GUESS,2003,HW,precipitation,tran,0.00992421030226514,13299
LPJ-GUESS,2003,HW,lai,tran,0.0011347929824701618,13299
LPJ-GUESS,2003,HW,precipitation,evspsblveg,0.0021697321805339955,13299
LPJ-GUESS,2003,HW,lai,evspsblveg,0.00588940239151399,13299
LPJ-GUESS,2003,HW,precipitation,evspsblsoi,0.0004478249303030367,13299
LPJ-GUESS,2003,HW,lai,evspsblsoi,0.0004316046060727901,13299
LPJ-GUESS,2003,HD,precipitation,evapotrans,0.051430763528559645,11878
LPJ-GUESS,2003,HD,lai,evapotrans,0.0006328162197021327,11878
LPJ-GUESS,2003,HD,precipitation,tran,0.035295809679335856,11878
LPJ-GUESS,2003,HD,lai,tran,0.0009057412834270522,11878
LPJ-GUESS,2003,HD,precipitation,evspsblveg,7.3106917864839e-05,11878
LPJ-GUESS,2003,HD,lai,evspsblveg,0.048026913704587525,11878
LPJ-GUESS,2003,HD,precipitation,evspsblsoi,0.004791654029598075,11878
LPJ-GUESS,2003,HD,lai,evspsblsoi,0.0009772596506320843,11878
LPJ-GUESS,2003,CW,precipitation,evapotrans,0.01630453042624631,22382
LPJ-GUESS,2003,CW,lai,evapotrans,0.0011490287463957448,22382
LPJ-GUESS,2003,CW,precipitation,tran,0.01248088901606368,22382
LPJ-GUESS,2003,CW,lai,tran,0.0013791087462844162,22382
LPJ-GUESS,2003,CW,precipitation,evspsblveg,0.0006272624123719556,22382
LPJ-GUESS,2003,CW,lai,evspsblveg,0.02195844264433078,22382
LPJ-GUESS,2003,CW,precipitation,evspsblsoi,0.0014955103808503149,22382
LPJ-GUESS,2003,CW,lai,evspsblsoi,0.00026823955576016004,22382
LPJ-GUESS,2003,CD,precipitation,evapotrans,0.015450320340987724,10675
LPJ-GUESS,2003,CD,lai,evapotrans,0.0011088752888970767,10675
LPJ-GUESS,2003,CD,precipitation,tran,0.009654191171441926,10675
LPJ-GUESS,2003,CD,lai,tran,0.02129514473979801,10675
LPJ-GUESS,2003,CD,precipitation,evspsblveg,7.341906372732962e-05,10675
LPJ-GUESS,2003,CD,lai,evspsblveg,0.054315566158991524,10675
LPJ-GUESS,2003,CD,precipitation,evspsblsoi,0.0019872739580876556,10675
LPJ-GUESS,2003,CD,lai,evspsblsoi,0.0003955531005173892,10675
LPJ-GUESS,2004,HW,precipitation,evapotrans,0.021195955172481008,13297
LPJ-GUESS,2004,HW,lai,evapotrans,0.0008590053054347289,13297
LPJ-GUESS,2004,HW,precipitation,tran,0.011555113762704076,13297
LPJ-GUESS,2004,HW,lai,tran,0.0011173856385628806,13297
LPJ-GUESS,2004,HW,precipitation,evspsblveg,0.0018208367657288431,13297
LPJ-GUESS,2004,HW,lai,evspsblveg,0.005577512607288732,13297
LPJ-GUESS,2004,HW,precipitation,evspsblsoi,0.0004456344853187851,13297
LPJ-GUESS,2004,HW,lai,evspsblsoi,0.0003640173108832412,13297
LPJ-GUESS,2004,HD,precipitation,evapotrans,0.055217561133943105,11875
LPJ-GUESS,2004,HD,lai,evapotrans,0.0006626205048223683,11875
LPJ-GUESS,2004,HD,precipitation,tran,0.038375376902871926,11875
LPJ-GUESS,2004,HD,lai,tran,0.0009974084503041024,11875
LPJ-GUESS,2004,HD,precipitation,evspsblveg,8.893356715691349e-05,11875
LPJ-GUESS,2004,HD,lai,evspsblveg,0.04750725293265331,11875
LPJ-GUESS,2004,HD,precipitation,evspsblsoi,0.003074845033720033,11875
LPJ-GUESS,2004,HD,lai,evspsblsoi,0.0010098729125846938,11875
LPJ-GUESS,2004,CW,precipitation,evapotrans,0.019317588221314894,22331
LPJ-GUESS,2004,CW,lai,evapotrans,0.0011504115225035938,22331
LPJ-GUESS,2004,CW,precipitation,tran,0.013986641803486527,22331
LPJ-GUESS,2004,CW,lai,tran,0.0013258200365598763,22331
LPJ-GUESS,2004,CW,precipitation,evspsblveg,0.00043475623061729746,22331
LPJ-GUESS,2004,CW,lai,evspsblveg,0.022645576772399898,22331
LPJ-GUESS,2004,CW,precipitation,evspsblsoi,0.000695107007715337,22331
LPJ-GUESS,2004,CW,lai,evspsblsoi,0.0003443999590494158,22331
LPJ-GUESS,2004,CD,precipitation,evapotrans,0.019661307750821876,10737
LPJ-GUESS,2004,CD,lai,evapotrans,0.0011275600423821437,10737
LPJ-GUESS,2004,CD,precipitation,tran,0.01260051602059473,10737
LPJ-GUESS,2004,CD,lai,tran,0.022830738947252086,10737
LPJ-GUESS,2004,CD,precipitation,evspsblveg,6.527743677283758e-05,10737
LPJ-GUESS,2004,CD,lai,evspsblveg,0.05709025154242857,10737
LPJ-GUESS,2004,CD,precipitation,evspsblsoi,0.0018468057196647004,10737
LPJ-GUESS,2004,CD,lai,evspsblsoi,0.0007994121673172755,10737
LPJ-GUESS,2005,HW,precipitation,evapotrans,0.01954456977636193,13281
LPJ-GUESS,2005,HW,lai,evapotrans,0.0008570390815940302,13281
LPJ-GUESS,2005,HW,precipitation,tran,0.010299683507540678,13281
LPJ-GUESS,2005,HW,lai,tran,0.0011418504928535683,13281
LPJ-GUESS,2005,HW,precipitation,evspsblveg,0.0019473610132339605,13281
LPJ-GUESS,2005,HW,lai,evspsblveg,0.005609395886610231,13281
LPJ-GUESS,2005,HW,precipitation,evspsblsoi,0.0006432940883654475,13281
LPJ-GUESS,2005,HW,lai,evspsblsoi,0.00039323370823265784,13281
LPJ-GUESS,2005,HD,precipitation,evapotrans,0.052022907038515115,11875
LPJ-GUESS,2005,HD,lai,evapotrans,0.0007741168211087486,11875
LPJ-GUESS,2005,HD,precipitation,tran,0.03939184741120324,11875
LPJ-GUESS,2005,HD,lai,tran,0.0011479697996554098,11875
LPJ-GUESS,2005,HD,precipitation,evspsblveg,9.841994386305597e-05,11875
LPJ-GUESS,2005,HD,lai,evspsblveg,0.05166736887188492,11875
LPJ-GUESS,2005,HD,precipitation,evspsblsoi,0.002755645630868455,11875
LPJ-GUESS,2005,HD,lai,evspsblsoi,0.0010391321386758144,11875
LPJ-GUESS,2005,CW,precipitation,evapotrans,0.02030343627826072,22323
LPJ-GUESS,2005,CW,lai,evapotrans,0.0011277963964166592,22323
LPJ-GUESS,2005,CW,precipitation,tran,0.013053622847584137,22323
LPJ-GUESS,2005,CW,lai,tran,0.0013167588588145918,22323
LPJ-GUESS,2005,CW,precipitation,evspsblveg,0.0004777932873601086,22323
LPJ-GUESS,2005,CW,lai,evspsblveg,0.02370674351959823,22323
LPJ-GUESS,2005,CW,precipitation,evspsblsoi,0.0011899369623233397,22323
LPJ-GUESS,2005,CW,lai,evspsblsoi,0.0003277245753252179,22323
LPJ-GUESS,2005,CD,precipitation,evapotrans,0.012201998397316137,10673
LPJ-GUESS,2005,CD,lai,evapotrans,0.0011015107301536836,10673
LPJ-GUESS,2005,CD,precipitation,tran,0.0074706121375609025,10673
LPJ-GUESS,2005,CD,lai,tran,0.020930566983314726,10673
LPJ-GUESS,2005,CD,precipitation,evspsblveg,3.9189700808223946e-05,10673
LPJ-GUESS,2005,CD,lai,evspsblveg,0.05644112415457269,10673
LPJ-GUESS,2005,CD,precipitation,evspsblsoi,0.0023140061908261647,10673
LPJ-GUESS,2005,CD,lai,evspsblsoi,0.0006328327919599799,10673
LPJ-GUESS,2006,HW,precipitation,evapotrans,0.02271342605232907,13288
LPJ-GUESS,2006,HW,lai,evapotrans,0.0008160482418248155,13288
LPJ-GUESS,2006,HW,precipitation,tran,0.01090180072478624,13288
LPJ-GUESS,2006,HW,lai,tran,0.0010606443001193386,13288
LPJ-GUESS,2006,HW,precipitation,evspsblveg,0.0019206050131886712,13288
LPJ-GUESS,2006,HW,lai,evspsblveg,0.005383863515389438,13288
LPJ-GUESS,2006,HW,precipitation,evspsblsoi,0.0005545862906359387,13288
LPJ-GUESS,2006,HW,lai,evspsblsoi,0.00043910208750485555,13288
LPJ-GUESS,2006,HD,precipitation,evapotrans,0.055185298812113946,11878
LPJ-GUESS,2006,HD,lai,evapotrans,0.0007134254418954081,11878
LPJ-GUESS,2006,HD,precipitation,tran,0.041267146194682774,11878
LPJ-GUESS,2006,HD,lai,tran,0.00104600532359536,11878
LPJ-GUESS,2006,HD,precipitation,evspsblveg,7.06921466437341e-05,11878
LPJ-GUESS,2006,HD,lai,evspsblveg,0.047561388877456166,11878
LPJ-GUESS,2006,HD,precipitation,evspsblsoi,0.003921306125449426,11878
LPJ-GUESS,2006,HD,lai,evspsblsoi,0.001082772241950354,11878
LPJ-GUESS,2006,CW,precipitation,evapotrans,0.017428239672694346,22404
LPJ-GUESS,2006,CW,lai,evapotrans,0.001077650003246914,22404
LPJ-GUESS,2006,CW,precipitation,tran,0.012404019838250088,22404
LPJ-GUESS,2006,CW,lai,tran,0.001336616381673046,22404
LPJ-GUESS,2006,CW,precipitation,evspsblveg,0.00048290240912595914,22404
LPJ-GUESS,2006,CW,lai,evspsblveg,0.02321928063747603,22404
LPJ-GUESS,2006,CW,precipitation,evspsblsoi,0.0007855307463397885,22404
LPJ-GUESS,2006,CW,lai,evspsblsoi,0.00037601119225381545,22404
LPJ-GUESS,2006,CD,precipitation,evapotrans,0.013188171045874934,10726
LPJ-GUESS,2006,CD,lai,evapotrans,0.001127190343773876,10726
LPJ-GUESS,2006,CD,precipitation,tran,0.0105286700896115,10726
LPJ-GUESS,2006,CD,lai,tran,0.021051098157584217,10726
LPJ-GUESS,2006,CD,precipitation,evspsblveg,7.72235306992497e-05,10726
LPJ-GUESS,2006,CD,lai,evspsblveg,0.05783141771555136,10726
LPJ-GUESS,2006,CD,precipitation,evspsblsoi,0.002360926987119704,10726
LPJ-GUESS,2006,CD,lai,evspsblsoi,0.0005272300922450927,10726
LPJ-GUESS,2007,HW,precipitation,evapotrans,0.02467618718592951,13288
LPJ-GUESS,2007,HW,lai,evapotrans,0.0008053069565611381,13288
LPJ-GUESS,2007,HW,precipitation,tran,0.012637114953026682,13288
LPJ-GUESS,2007,HW,lai,tran,0.001081754435799795,13288
LPJ-GUESS,2007,HW,precipitation,evspsblveg,0.0022881138899789916,13288
LPJ-GUESS,2007,HW,lai,evspsblveg,0.005343306890355481,13288
LPJ-GUESS,2007,HW,precipitation,evspsblsoi,0.0005253463150061798,13288
LPJ-GUESS,2007,HW,lai,evspsblsoi,0.00039947571419777866,13288
LPJ-GUESS,2007,HD,precipitation,evapotrans,0.056280589937489515,11879
LPJ-GUESS,2007,HD,lai,evapotrans,0.0006660574964886778,11879
LPJ-GUESS,2007,HD,precipitation,tran,0.038232417865726384,11879
LPJ-GUESS,2007,HD,lai,tran,0.0009650539606290928,11879
LPJ-GUESS,2007,HD,precipitation,evspsblveg,0.00010693100623624771,11879
LPJ-GUESS,2007,HD,lai,evspsblveg,0.04922654069139117,11879
LPJ-GUESS,2007,HD,precipitation,evspsblsoi,0.0045321895699985066,11879
LPJ-GUESS,2007,HD,lai,evspsblsoi,0.0012518516687781494,11879
LPJ-GUESS,2007,CW,precipitation,evapotrans,0.014030925066795477,22401
LPJ-GUESS,2007,CW,lai,evapotrans,0.0011349491296190344,22401
LPJ-GUESS,2007,CW,precipitation,tran,0.009551316517648454,22401
LPJ-GUESS,2007,CW,lai,tran,0.0013662288398833987,22401
LPJ-GUESS,2007,CW,precipitation,evspsblveg,0.0004281395592982821,22401
LPJ-GUESS,2007,CW,lai,evspsblveg,0.02303024630055226,22401
LPJ-GUESS,2007,CW,precipitation,evspsblsoi,0.0008307198295250388,22401
LPJ-GUESS,2007,CW,lai,evspsblsoi,0.00041009971145710626,22401
LPJ-GUESS,2007,CD,precipitation,evapotrans,0.015499667876205244,10701
LPJ-GUESS,2007,CD,lai,evapotrans,0.0011025038068267598,10701
LPJ-GUESS,2007,CD,precipitation,tran,0.012372859780964663,10701
LPJ-GUESS,2007,CD,lai,tran,0.02178018708524247,10701
LPJ-GUESS,2007,CD,precipitation,evspsblveg,6.87592215379712e-05,10701
LPJ-GUESS,2007,CD,lai,evspsblveg,0.057629370115895244,10701
LPJ-GUESS,2007,CD,precipitation,evspsblsoi,0.0027614740410285147,10701
LPJ-GUESS,2007,CD,lai,evspsblsoi,0.0005388458371548877,10701
LPJ-GUESS,2008,HW,precipitation,evapotrans,0.023722089394484412,13278
LPJ-GUESS,2008,HW,lai,evapotrans,0.0008084913428654481,13278
LPJ-GUESS,2008,HW,precipitation,tran,0.010604425845677137,13278
LPJ-GUESS,2008,HW,lai,tran,0.0010412877654609174,13278
LPJ-GUESS,2008,HW,precipitation,evspsblveg,0.002244714818590475,13278
LPJ-GUESS,2008,HW,lai,evspsblveg,0.005367047439741297,13278
LPJ-GUESS,2008,HW,precipitation,evspsblsoi,0.0004629105815890093,13278
LPJ-GUESS,2008,HW,lai,evspsblsoi,0.00039790389437297034,13278
LPJ-GUESS,2008,HD,precipitation,evapotrans,0.05444293023172364,11876
LPJ-GUESS,2008,HD,lai,evapotrans,0.0007750892898494088,11876
LPJ-GUESS,2008,HD,precipitation,tran,0.04292711694399089,11876
LPJ-GUESS,2008,HD,lai,tran,0.0009670766390694254,11876
LPJ-GUESS,2008,HD,precipitation,evspsblveg,0.00011717574342288051,11876
LPJ-GUESS,2008,HD,lai,evspsblveg,0.049718831041700835,11876
LPJ-GUESS,2008,HD,precipitation,evspsblsoi,0.003225878187279566,11876
LPJ-GUESS,2008,HD,lai,evspsblsoi,0.0013303035775783958,11876
LPJ-GUESS,2008,CW,precipitation,evapotrans,0.014468986579776012,22390
LPJ-GUESS,2008,CW,lai,evapotrans,0.0010184611550925974,22390
LPJ-GUESS,2008,CW,precipitation,tran,0.012679993222425693,22390
LPJ-GUESS,2008,CW,lai,tran,0.0013303559878689534,22390
LPJ-GUESS,2008,CW,precipitation,evspsblveg,0.0003537137961965458,22390
LPJ-GUESS,2008,CW,lai,evspsblveg,0.02217631265342472,22390
LPJ-GUESS,2008,CW,precipitation,evspsblsoi,0.0007944072386862957,22390
LPJ-GUESS,2008,CW,lai,evspsblsoi,0.00027793530299722566,22390
LPJ-GUESS,2008,CD,precipitation,evapotrans,0.013316369011305838,10675
LPJ-GUESS,2008,CD,lai,evapotrans,0.0011000795472838074,10675
LPJ-GUESS,2008,CD,precipitation,tran,0.011626646849422904,10675
LPJ-GUESS,2008,CD,lai,tran,0.02296390630001217,10675
LPJ-GUESS,2008,CD,precipitation,evspsblveg,4.225316503830493e-05,10675
LPJ-GUESS,2008,CD,lai,evspsblveg,0.05323035707214059,10675
LPJ-GUESS,2008,CD,precipitation,evspsblsoi,0.002212111884149166,10675
LPJ-GUESS,2008,CD,lai,evspsblsoi,0.0005209711696400987,10675
LPJ-GUESS,2009,HW,precipitation,evapotrans,0.0182811733444683,13284
LPJ-GUESS,2009,HW,lai,evapotrans,0.0008590325350063622,13284
LPJ-GUESS,2009,HW,precipitation,tran,0.010143386605250673,13284
LPJ-GUESS,2009,HW,lai,tran,0.0010607276010739706,13284
LPJ-GUESS,2009,HW,precipitation,evspsblveg,0.0014520531671108484,13284
LPJ-GUESS,2009,HW,lai,evspsblveg,0.0052109356243267065,13284
LPJ-GUESS,2009,HW,precipitation,evspsblsoi,0.000282281325855099,13284
LPJ-GUESS,2009,HW,lai,evspsblsoi,0.00047864738193562095,13284
LPJ-GUESS,2009,HD,precipitation,evapotrans,0.0628227978024919,11879
LPJ-GUESS,2009,HD,lai,evapotrans,0.0006872527170049285,11879
LPJ-GUESS,2009,HD,precipitation,tran,0.04614626971345544,11879
LPJ-GUESS,2009,HD,lai,tran,0.0009582719333600585,11879
LPJ-GUESS,2009,HD,precipitation,evspsblveg,0.00012978360203247922,11879
LPJ-GUESS,2009,HD,lai,evspsblveg,0.05014259374063989,11879
LPJ-GUESS,2009,HD,precipitation,evspsblsoi,0.00700166507148287,11879
LPJ-GUESS,2009,HD,lai,evspsblsoi,0.0009555447221957997,11879
LPJ-GUESS,2009,CW,precipitation,evapotrans,0.021307609102034157,22339
LPJ-GUESS,2009,CW,lai,evapotrans,0.0011283894630093542,22339
LPJ-GUESS,2009,CW,precipitation,tran,0.01417951061718135,22339
LPJ-GUESS,2009,CW,lai,tran,0.0012594158702409009,22339
LPJ-GUESS,2009,CW,precipitation,evspsblveg,0.0004997539570610069,22339
LPJ-GUESS,2009,CW,lai,evspsblveg,0.021646653495646005,22339
LPJ-GUESS,2009,CW,precipitation,evspsblsoi,0.001410840497796064,22339
LPJ-GUESS,2009,CW,lai,evspsblsoi,0.00037489035686413716,22339
LPJ-GUESS,2009,CD,precipitation,evapotrans,0.015990578001064456,10735
LPJ-GUESS,2009,CD,lai,evapotrans,0.0011154531481237732,10735
LPJ-GUESS,2009,CD,precipitation,tran,0.01041415878100649,10735
LPJ-GUESS,2009,CD,lai,tran,0.02230685025304638,10735
LPJ-GUESS,2009,CD,precipitation,evspsblveg,5.967750585499867e-05,10735
LPJ-GUESS,2009,CD,lai,evspsblveg,0.057657123471509156,10735
LPJ-GUESS,2009,CD,precipitation,evspsblsoi,0.003268098401243608,10735
LPJ-GUESS,2009,CD,lai,evspsblsoi,0.0005717312560548882,10735
LPJ-GUESS,2010,HW,precipitation,evapotrans,0.021502710311242044,13283
LPJ-GUESS,2010,HW,lai,evapotrans,0.000799069659027844,13283
LPJ-GUESS,2010,HW,precipitation,tran,0.010985892612218823,13283
LPJ-GUESS,2010,HW,lai,tran,0.0010838374556071872,13283
LPJ-GUESS,2010,HW,precipitation,evspsblveg,0.002009535920759965,13283
LPJ-GUESS,2010,HW,lai,evspsblveg,0.0053498258134872965,13283
LPJ-GUESS,2010,HW,precipitation,evspsblsoi,0.0007945762769997002,13283
LPJ-GUESS,2010,HW,lai,evspsblsoi,0.0003614475012039142,13283
LPJ-GUESS,2010,HD,precipitation,evapotrans,0.05180601688783646,11877
LPJ-GUESS,2010,HD,lai,evapotrans,0.0006874780650496887,11877
LPJ-GUESS,2010,HD,precipitation,tran,0.033609930018883356,11877
LPJ-GUESS,2010,HD,lai,tran,0.0011265973572745069,11877
LPJ-GUESS,2010,HD,precipitation,evspsblveg,6.434117076635082e-05,11877
LPJ-GUESS,2010,HD,lai,evspsblveg,0.04917376128754249,11877
LPJ-GUESS,2010,HD,precipitation,evspsblsoi,0.0029430142130414975,11877
LPJ-GUESS,2010,HD,lai,evspsblsoi,0.0011118520001513468,11877
LPJ-GUESS,2010,CW,precipitation,evapotrans,0.019153365452967024,22416
LPJ-GUESS,2010,CW,lai,evapotrans,0.0009750144070339525,22416
LPJ-GUESS,2010,CW,precipitation,tran,0.01313705529430613,22416
LPJ-GUESS,2010,CW,lai,tran,0.0013404853102865141,22416
LPJ-GUESS,2010,CW,precipitation,evspsblveg,0.0003516122746804916,22416
LPJ-GUESS,2010,CW,lai,evspsblveg,0.021029222961091398,22416
LPJ-GUESS,2010,CW,precipitation,evspsblsoi,0.0013356636120548688,22416
LPJ-GUESS,2010,CW,lai,evspsblsoi,0.0003707685526088831,22416
LPJ-GUESS,2010,CD,precipitation,evapotrans,0.015365909168116604,10721
LPJ-GUESS,2010,CD,lai,evapotrans,0.0010823111456950724,10721
LPJ-GUESS,2010,CD,precipitation,tran,0.00884132138255778,10721
LPJ-GUESS,2010,CD,lai,tran,0.01988956954726209,10721
LPJ-GUESS,2010,CD,precipitation,evspsblveg,6.26252036686634e-05,10721
LPJ-GUESS,2010,CD,lai,evspsblveg,0.053037823636175305,10721
LPJ-GUESS,2010,CD,precipitation,evspsblsoi,0.00161525977125418,10721
LPJ-GUESS,2010,CD,lai,evspsblsoi,0.0005265722165821284,10721
LPJ-GUESS,2011,HW,precipitation,evapotrans,0.017419970296328132,13278
LPJ-GUESS,2011,HW,lai,evapotrans,0.0008551349602775871,13278
LPJ-GUESS,2011,HW,precipitation,tran,0.009785585963932341,13278
LPJ-GUESS,2011,HW,lai,tran,0.0010778832806030356,13278
LPJ-GUESS,2011,HW,precipitation,evspsblveg,0.0016739934031854596,13278
LPJ-GUESS,2011,HW,lai,evspsblveg,0.005130568062159376,13278
LPJ-GUESS,2011,HW,precipitation,evspsblsoi,0.00021458923666870536,13278
LPJ-GUESS,2011,HW,lai,evspsblsoi,0.0004228302902850487,13278
LPJ-GUESS,2011,HD,precipitation,evapotrans,0.03924078338222563,11878
LPJ-GUESS,2011,HD,lai,evapotrans,0.0007518072695810337,11878
LPJ-GUESS,2011,HD,precipitation,tran,0.02704427905912481,11878
LPJ-GUESS,2011,HD,lai,tran,0.0010185645527132187,11878
LPJ-GUESS,2011,HD,precipitation,evspsblveg,5.860592404678163e-05,11878
LPJ-GUESS,2011,HD,lai,evspsblveg,0.051266825895332734,11878
LPJ-GUESS,2011,HD,precipitation,evspsblsoi,0.0011734591629986566,11878
LPJ-GUESS,2011,HD,lai,evspsblsoi,0.0011339526213537299,11878
LPJ-GUESS,2011,CW,precipitation,evapotrans,0.01422149399649145,22363
LPJ-GUESS,2011,CW,lai,evapotrans,0.0010749996409226833,22363
LPJ-GUESS,2011,CW,precipitation,tran,0.009692555467407686,22363
LPJ-GUESS,2011,CW,lai,tran,0.001598995046884655,22363
LPJ-GUESS,2011,CW,precipitation,evspsblveg,0.0005393301114444073,22363
LPJ-GUESS,2011,CW,lai,evspsblveg,0.0210373296429858,22363
LPJ-GUESS,2011,CW,precipitation,evspsblsoi,0.0010372157298632048,22363
LPJ-GUESS,2011,CW,lai,evspsblsoi,0.00045892919682884593,22363
LPJ-GUESS,2011,CD,precipitation,evapotrans,0.013657754148463035,10676
LPJ-GUESS,2011,CD,lai,evapotrans,0.0010602695830017185,10676
LPJ-GUESS,2011,CD,precipitation,tran,0.008912677921651674,10676
LPJ-GUESS,2011,CD,lai,tran,0.020007057358402948,10676
LPJ-GUESS,2011,CD,precipitation,evspsblveg,4.253622241971807e-05,10676
LPJ-GUESS,2011,CD,lai,evspsblveg,0.051299929034058854,10676
LPJ-GUESS,2011,CD,precipitation,evspsblsoi,0.002643191521572583,10676
LPJ-GUESS,2011,CD,lai,evspsblsoi,0.0005801732029023878,10676
LPJ-GUESS,2012,HW,precipitation,evapotrans,0.02007708626221437,13274
LPJ-GUESS,2012,HW,lai,evapotrans,0.0009059332781053085,13274
LPJ-GUESS,2012,HW,precipitation,tran,0.010113094955974917,13274
LPJ-GUESS,2012,HW,lai,tran,0.0011423966074124044,13274
LPJ-GUESS,2012,HW,precipitation,evspsblveg,0.0016660247077581844,13274
LPJ-GUESS,2012,HW,lai,evspsblveg,0.005587409705897389,13274
LPJ-GUESS,2012,HW,precipitation,evspsblsoi,0.0004000920423601473,13274
LPJ-GUESS,2012,HW,lai,evspsblsoi,0.0003912367710144344,13274
LPJ-GUESS,2012,HD,precipitation,evapotrans,0.050723357232883765,11878
LPJ-GUESS,2012,HD,lai,evapotrans,0.0007442278000424862,11878
LPJ-GUESS,2012,HD,precipitation,tran,0.03323866723971258,11878
LPJ-GUESS,2012,HD,lai,tran,0.0010342194842575913,11878
LPJ-GUESS,2012,HD,precipitation,evspsblveg,9.062810780745113e-05,11878
LPJ-GUESS,2012,HD,lai,evspsblveg,0.04954749509822804,11878
LPJ-GUESS,2012,HD,precipitation,evspsblsoi,0.003012842256376072,11878
LPJ-GUESS,2012,HD,lai,evspsblsoi,0.001202361758399651,11878
LPJ-GUESS,2012,CW,precipitation,evapotrans,0.015227447405005649,22412
LPJ-GUESS,2012,CW,lai,evapotrans,0.0010134568229243498,22412
LPJ-GUESS,2012,CW,precipitation,tran,0.009560013379435673,22412
LPJ-GUESS,2012,CW,lai,tran,0.001356921667111676,22412
LPJ-GUESS,2012,CW,precipitation,evspsblveg,0.00037471710247926,22412
LPJ-GUESS,2012,CW,lai,evspsblveg,0.019273995401761414,22412
LPJ-GUESS,2012,CW,precipitation,evspsblsoi,0.0009189512134119781,22412
LPJ-GUESS,2012,CW,lai,evspsblsoi,0.00030002868270341516,22412
LPJ-GUESS,2012,CD,precipitation,evapotrans,0.012654586674484613,10689
LPJ-GUESS,2012,CD,lai,evapotrans,0.0011850656413827582,10689
LPJ-GUESS,2012,CD,precipitation,tran,0.008948285214549045,10689
LPJ-GUESS,2012,CD,lai,tran,0.02098554033029831,10689
LPJ-GUESS,2012,CD,precipitation,evspsblveg,4.524290135880973e-05,10689
LPJ-GUESS,2012,CD,lai,evspsblveg,0.05632886881020293,10689
LPJ-GUESS,2012,CD,precipitation,evspsblsoi,0.001985165552781263,10689
LPJ-GUESS,2012,CD,lai,evspsblsoi,0.0006750258755874709,10689
LPJ-GUESS,2013,HW,precipitation,evapotrans,0.01847737161365011,13285
LPJ-GUESS,2013,HW,lai,evapotrans,0.0008780566152337049,13285
LPJ-GUESS,2013,HW,precipitation,tran,0.009429738358029047,13285
LPJ-GUESS,2013,HW,lai,tran,0.0010808220547377089,13285
LPJ-GUESS,2013,HW,precipitation,evspsblveg,0.0015107500375595106,13285
LPJ-GUESS,2013,HW,lai,evspsblveg,0.005689170048224441,13285
LPJ-GUESS,2013,HW,precipitation,evspsblsoi,0.00042802623887992016,13285
LPJ-GUESS,2013,HW,lai,evspsblsoi,0.00037465810662063007,13285
LPJ-GUESS,2013,HD,precipitation,evapotrans,0.050608931385918245,11879
LPJ-GUESS,2013,HD,lai,evapotrans,0.0006525500615567186,11879
LPJ-GUESS,2013,HD,precipitation,tran,0.04027217373754751,11879
LPJ-GUESS,2013,HD,lai,tran,0.0009184463484502417,11879
LPJ-GUESS,2013,HD,precipitation,evspsblveg,8.944384446524829e-05,11879
LPJ-GUESS,2013,HD,lai,evspsblveg,0.04846497557282943,11879
LPJ-GUESS,2013,HD,precipitation,evspsblsoi,0.0031129147339291423,11879
LPJ-GUESS,2013,HD,lai,evspsblsoi,0.0008314734675403767,11879
LPJ-GUESS,2013,CW,precipitation,evapotrans,0.019307146624957566,22416
