model,year,climate_zone,input_var,output_var,hsic,n_samples
CLASSIC,2002,HD,lai,evapotrans,0.00038619675888187157,11825
CLASSIC,2002,HD,precipitation,tran,0.011459728304668664,11825
CLASSIC,2002,HD,lai,tran,0.011546365268218913,11825
CLASSIC,2002,HD,precipitation,evspsblveg,0.002738010026346828,11825
CLASSIC,2002,HD,lai,evspsblveg,0.021564081151959354,11825
CLASSIC,2002,HD,precipitation,evspsblsoi,0.03220014678373431,11825
CLASSIC,2002,HD,lai,evspsblsoi,0.0003620648993780054,11825
CLASSIC,2002,CW,precipitation,evapotrans,0.012004663385546064,22365
CLASSIC,2002,CW,lai,evapotrans,0.000724406721195314,22365
CLASSIC,2002,CW,precipitation,tran,0.003616492098404832,22365
CLASSIC,2002,CW,lai,tran,0.004762697877091213,22365
CLASSIC,2002,CW,precipitation,evspsblveg,0.004737368511918652,22365
CLASSIC,2002,CW,lai,evspsblveg,0.005080653618776047,22365
CLASSIC,2002,CW,precipitation,evspsblsoi,0.0008330399838633535,22365
CLASSIC,2002,CW,lai,evspsblsoi,0.0005998421656625569,22365
CLASSIC,2002,CD,precipitation,evapotrans,0.02291933216402035,13613
CLASSIC,2002,CD,lai,evapotrans,0.0064368220862028305,13613
CLASSIC,2002,CD,precipitation,tran,0.0013086406337617306,13613
CLASSIC,2002,CD,lai,tran,0.017636157487467736,13613
CLASSIC,2002,CD,precipitation,evspsblveg,0.0006936117699602859,13613
CLASSIC,2002,CD,lai,evspsblveg,0.01313081395676276,13613
CLASSIC,2002,CD,precipitation,evspsblsoi,0.01936113181436932,13613
CLASSIC,2002,CD,lai,evspsblsoi,0.006990594639354673,13613
CLASSIC,2003,HW,precipitation,evapotrans,0.010134778899171765,13254
CLASSIC,2003,HW,lai,evapotrans,0.0007634981857780771,13254
CLASSIC,2003,HW,precipitation,tran,0.0030073009350473356,13254
CLASSIC,2003,HW,lai,tran,0.0013645891054846957,13254
CLASSIC,2003,HW,precipitation,evspsblveg,0.007252812851621627,13254
CLASSIC,2003,HW,lai,evspsblveg,0.0019526940138325105,13254
CLASSIC,2003,HW,precipitation,evspsblsoi,0.001033178929710199,13254
CLASSIC,2003,HW,lai,evspsblsoi,0.00213528229697863,13254
CLASSIC,2003,HD,precipitation,evapotrans,0.05242074162947128,11832
