model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
LPJ-GUESS,1997,CD,lai,evapotrans,0.484464400492595,0.7248890590976771,10708
LPJ-GUESS,1997,CD,precipitation,tran,0.19159605434072294,0.43174915340311193,10708
LPJ-GUESS,1997,CD,lai,tran,0.5705629219686879,0.8700046074960928,10708
LPJ-GUESS,1997,CD,precipitation,evspsblveg,0.21934715675085495,0.4599643991577455,10708
LPJ-GUESS,1997,CD,lai,evspsblveg,0.6056287662618278,0.7871719600553457,10708
LPJ-GUESS,1997,CD,precipitation,evspsblsoi,0.13854123517332273,0.47268140228323924,10708
LPJ-GUESS,1997,CD,lai,evspsblsoi,0.23905375249340172,0.5355141683120763,10708
LPJ-GUESS,1998,HW,precipitation,evapotrans,0.31729162227526264,0.5210541246550026,13303
LPJ-GUESS,1998,HW,lai,evapotrans,0.4574668837771344,0.7474479271296369,13303
LPJ-GUESS,1998,HW,precipitation,tran,0.2535030822941741,0.42083020991463316,13303
LPJ-GUESS,1998,HW,lai,tran,0.446989598705476,0.7618894593012778,13303
LPJ-GUESS,1998,HW,precipitation,evspsblveg,0.35694399307296276,0.5697368726474819,13303
LPJ-GUESS,1998,HW,lai,evspsblveg,0.49502014639696285,0.7617957073228145,13303
LPJ-GUESS,1998,HW,precipitation,evspsblsoi,0.17077831389719883,0.3511866091903032,13303
LPJ-GUESS,1998,HW,lai,evspsblsoi,0.13363572239627108,0.2586764491020227,13303
LPJ-GUESS,1998,HD,precipitation,evapotrans,0.46719085592769805,0.6707659046606416,11875
LPJ-GUESS,1998,HD,lai,evapotrans,0.5150537302853093,0.7801408470671629,11875
LPJ-GUESS,1998,HD,precipitation,tran,0.45103413078149923,0.6567513024986709,11875
LPJ-GUESS,1998,HD,lai,tran,0.5746639730639731,0.8560877547403863,11875
LPJ-GUESS,1998,HD,precipitation,evspsblveg,0.4758657806131491,0.6458509303561936,11875
LPJ-GUESS,1998,HD,lai,evspsblveg,0.5624605351763247,0.8005969165337588,11875
LPJ-GUESS,1998,HD,precipitation,evspsblsoi,0.25253109755232755,0.47929704058125105,11875
LPJ-GUESS,1998,HD,lai,evspsblsoi,0.20373172416459787,0.4884997341839447,11875
LPJ-GUESS,1998,CW,precipitation,evapotrans,0.3092790536507809,0.5018747833896586,22424
LPJ-GUESS,1998,CW,lai,evapotrans,0.36159138227393045,0.7638359257460758,22424
LPJ-GUESS,1998,CW,precipitation,tran,0.278456494620577,0.45445674134473946,22424
LPJ-GUESS,1998,CW,lai,tran,0.3803213940524409,0.8622932661314886,22424
LPJ-GUESS,1998,CW,precipitation,evspsblveg,0.2555235135999133,0.4485930054569747,22424
LPJ-GUESS,1998,CW,lai,evspsblveg,0.5372728515357097,0.847092428833574,22424
LPJ-GUESS,1998,CW,precipitation,evspsblsoi,0.1176127139935389,0.41503352945089106,22424
LPJ-GUESS,1998,CW,lai,evspsblsoi,0.18065103560827364,0.381311764081825,22424
LPJ-GUESS,1998,CD,precipitation,evapotrans,0.27980698327288567,0.4709557984358749,10722
LPJ-GUESS,1998,CD,lai,evapotrans,0.4900099913137168,0.7502533311151107,10722
