model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
CLASSIC,1993,HD,precipitation,evapotrans,0.5018464552866749,0.6727355752952885,11824
CLASSIC,1993,HD,lai,evapotrans,0.46705988451032515,0.6930273198228856,11824
CLASSIC,1993,HD,precipitation,tran,0.43225893190367926,0.640539197189216,11824
CLASSIC,1993,HD,lai,tran,0.614674847566909,0.7982280548638413,11824
CLASSIC,1993,HD,precipitation,evspsblveg,0.46945156142315153,0.6442178346156433,11824
CLASSIC,1993,HD,lai,evspsblveg,0.5848188833861097,0.822070559813872,11824
CLASSIC,1993,HD,precipitation,evspsblsoi,0.4296927137408466,0.6713758403224832,11824
CLASSIC,1993,HD,lai,evspsblsoi,0.36423118101841945,0.6354119045507471,11824
CLASSIC,1993,CW,precipitation,evapotrans,0.33427049847924156,0.5309159831717767,22453
CLASSIC,1993,CW,lai,evapotrans,0.28533623861851687,0.5659636936663859,22453
CLASSIC,1993,CW,precipitation,tran,0.2691074009054951,0.41267356101540287,22453
CLASSIC,1993,CW,lai,tran,0.4314696266797151,0.7872964993185132,22453
CLASSIC,1993,CW,precipitation,evspsblveg,0.31156528151345286,0.470211050140991,22453
CLASSIC,1993,CW,lai,evspsblveg,0.535088420781366,0.7827173287158188,22453
CLASSIC,1993,CW,precipitation,evspsblsoi,0.11282826509207455,0.2611176234008399,22453
CLASSIC,1993,CW,lai,evspsblsoi,0.18265167020007247,0.40450304046616586,22453
CLASSIC,1993,CD,precipitation,evapotrans,0.32994571415857576,0.47864835089728053,13313
CLASSIC,1993,CD,lai,evapotrans,0.38329083896518445,0.659201227818369,13313
CLASSIC,1993,CD,precipitation,tran,0.3004987689181323,0.4550731751721525,13313
CLASSIC,1993,CD,lai,tran,0.48886882510855345,0.793313575725504,13313
CLASSIC,1993,CD,precipitation,evspsblveg,0.3183674733621417,0.497365883423009,13313
CLASSIC,1993,CD,lai,evspsblveg,0.5117875665724565,0.8265067065112134,13313
CLASSIC,1993,CD,precipitation,evspsblsoi,0.3173220604652636,0.45910556287371795,13313
CLASSIC,1993,CD,lai,evspsblsoi,0.3520726169768025,0.5181695400458157,13313
CLASSIC,1994,HW,precipitation,evapotrans,0.3045301406721227,0.5191948398196873,13255
CLASSIC,1994,HW,lai,evapotrans,0.3574458370528666,0.6028289504003441,13255
CLASSIC,1994,HW,precipitation,tran,0.24771986721058392,0.4664827809079701,13255
CLASSIC,1994,HW,lai,tran,0.41526797831480045,0.7862804269199193,13255
CLASSIC,1994,HW,precipitation,evspsblveg,0.38781633396023985,0.5493137567826365,13255
CLASSIC,1994,HW,lai,evspsblveg,0.4573589009639779,0.7790540921124275,13255
CLASSIC,1994,HW,precipitation,evspsblsoi,0.1879182042414224,0.35691702325824853,13255
CLASSIC,1994,HW,lai,evspsblsoi,0.3419546776181405,0.5813985217451167,13255
CLASSIC,1994,HD,precipitation,evapotrans,0.46432292186095625,0.6553106724979082,11822
CLASSIC,1994,HD,lai,evapotrans,0.46547003908225826,0.6905871913295991,11822
CLASSIC,1994,HD,precipitation,tran,0.47796162506885886,0.6164673050703311,11822
CLASSIC,1994,HD,lai,tran,0.6205339724812582,0.803272206366828,11822
CLASSIC,1994,HD,precipitation,evspsblveg,0.4959488492858267,0.6496256799605885,11822
CLASSIC,1994,HD,lai,evspsblveg,0.5997254537913054,0.8151082419656005,11822
CLASSIC,1994,HD,precipitation,evspsblsoi,0.397946755260164,0.6589222395716644,11822
CLASSIC,1994,HD,lai,evspsblsoi,0.343128124949501,0.6779045624973399,11822
CLASSIC,1994,CW,precipitation,evapotrans,0.290269669809422,0.5485203269491006,22366
CLASSIC,1994,CW,lai,evapotrans,0.28913805517405355,0.5937763714808995,22366
CLASSIC,1994,CW,precipitation,tran,0.28556336168823204,0.41007296781775426,22366
CLASSIC,1994,CW,lai,tran,0.4153639396698754,0.7929495249330929,22366
CLASSIC,1994,CW,precipitation,evspsblveg,0.30928972471666655,0.5643738254441462,22366
CLASSIC,1994,CW,lai,evspsblveg,0.5481969169062462,0.7729706279140167,22366
CLASSIC,1994,CW,precipitation,evspsblsoi,0.1364776942176545,0.2814777371186252,22366
CLASSIC,1994,CW,lai,evspsblsoi,0.15695234132880426,0.41871091134681365,22366
CLASSIC,1994,CD,precipitation,evapotrans,0.27077240841931105,0.4435948270173228,13314
CLASSIC,1994,CD,lai,evapotrans,0.4228274875353635,0.7261566729512204,13314
CLASSIC,1994,CD,precipitation,tran,0.23144039890261148,0.4411025965109966,13314
CLASSIC,1994,CD,lai,tran,0.5664442968976692,0.7651696311002305,13314
CLASSIC,1994,CD,precipitation,evspsblveg,0.2791145749824661,0.4826389754505736,13314
CLASSIC,1994,CD,lai,evspsblveg,0.5397959836654207,0.8276396044534846,13314
CLASSIC,1994,CD,precipitation,evspsblsoi,0.2551971187621738,0.4401154327090928,13314
CLASSIC,1994,CD,lai,evspsblsoi,0.4036618498776645,0.7254054992581902,13314
CLASSIC,1995,HW,precipitation,evapotrans,0.31816514414183666,0.5315987933634992,13260
CLASSIC,1995,HW,lai,evapotrans,0.3819381598793364,0.6166666666666667,13260
CLASSIC,1995,HW,precipitation,tran,0.26017957255471125,0.4251131221719457,13260
CLASSIC,1995,HW,lai,tran,0.4233408748114631,0.7827300150829563,13260
CLASSIC,1995,HW,precipitation,evspsblveg,0.3866709354278721,0.5739819004524886,13260
CLASSIC,1995,HW,lai,evspsblveg,0.44634238310708896,0.7725490196078432,13260
CLASSIC,1995,HW,precipitation,evspsblsoi,0.16124861265260823,0.39849170437405734,13260
CLASSIC,1995,HW,lai,evspsblsoi,0.3768099547511312,0.5823529411764705,13260
CLASSIC,1995,HD,precipitation,evapotrans,0.4607579279743865,0.6604767493822101,11831
CLASSIC,1995,HD,lai,evapotrans,0.47340921985759865,0.714645529499596,11831
CLASSIC,1995,HD,precipitation,tran,0.431022937648296,0.609692907890199,11831
CLASSIC,1995,HD,lai,tran,0.613048174298605,0.8039027089955876,11831
CLASSIC,1995,HD,precipitation,evspsblveg,0.45334431035134093,0.6447413499486606,11831
CLASSIC,1995,HD,lai,evspsblveg,0.5811825216973361,0.8294294406723943,11831
CLASSIC,1995,HD,precipitation,evspsblsoi,0.42953744954031037,0.6553877088261654,11831
CLASSIC,1995,HD,lai,evspsblsoi,0.36420051538742326,0.6321803863786919,11831
CLASSIC,1995,CW,precipitation,evapotrans,0.23272937982087077,0.4939602142219103,22400
CLASSIC,1995,CW,lai,evapotrans,0.2964285714285714,0.5925,22400
CLASSIC,1995,CW,precipitation,tran,0.23670497466054696,0.37876151431121313,22400
CLASSIC,1995,CW,lai,tran,0.38921875,0.7879910714285714,22400
CLASSIC,1995,CW,precipitation,evspsblveg,0.2938116653120418,0.5760833519428317,22400
CLASSIC,1995,CW,lai,evspsblveg,0.55140625,0.7345982142857143,22400
CLASSIC,1995,CW,precipitation,evspsblsoi,0.1382670708538221,0.21224917054807635,22400
CLASSIC,1995,CW,lai,evspsblsoi,0.17569196428571426,0.37714285714285717,22400
CLASSIC,1995,CD,precipitation,evapotrans,0.24987647032543664,0.4982142857142857,13440
CLASSIC,1995,CD,lai,evapotrans,0.40431547619047614,0.7449404761904762,13440
CLASSIC,1995,CD,precipitation,tran,0.24785295447292835,0.49642857142857144,13440
CLASSIC,1995,CD,lai,tran,0.5431547619047619,0.7885416666666667,13440
CLASSIC,1995,CD,precipitation,evspsblveg,0.27699087681752854,0.5652529761904762,13440
CLASSIC,1995,CD,lai,evspsblveg,0.5780505952380953,0.8450892857142857,13440
CLASSIC,1995,CD,precipitation,evspsblsoi,0.21880573442202159,0.41393154909496654,13440
CLASSIC,1995,CD,lai,evspsblsoi,0.3691220238095238,0.7443452380952381,13440
CLASSIC,1996,HW,precipitation,evapotrans,0.30732063511356505,0.4641281101129771,13255
CLASSIC,1996,HW,lai,evapotrans,0.3534725221081091,0.6367815326809714,13255
CLASSIC,1996,HW,precipitation,tran,0.25876732255505924,0.4488470442583208,13255
CLASSIC,1996,HW,lai,tran,0.4315695491555877,0.782658014022427,13255
CLASSIC,1996,HW,precipitation,evspsblveg,0.33050347243595046,0.5728255878853877,13255
CLASSIC,1996,HW,lai,evspsblveg,0.42354579762439176,0.7650862846371755,13255
CLASSIC,1996,HW,precipitation,evspsblsoi,0.18722449139827713,0.3896477210853584,13255
CLASSIC,1996,HW,lai,evspsblsoi,0.3605965453424938,0.5703035309820763,13255
CLASSIC,1996,HD,precipitation,evapotrans,0.4893361104284884,0.6503125557063913,11826
CLASSIC,1996,HD,lai,evapotrans,0.4543727812080464,0.6842733298651809,11826
CLASSIC,1996,HD,precipitation,tran,0.42572557079055146,0.6479073360000651,11826
CLASSIC,1996,HD,lai,tran,0.6213508096191622,0.7806682383429836,11826
CLASSIC,1996,HD,precipitation,evspsblveg,0.47559477169593084,0.680210759592565,11826
CLASSIC,1996,HD,lai,evspsblveg,0.5855044667830056,0.7794884089229014,11826
CLASSIC,1996,HD,precipitation,evspsblsoi,0.3806735939102942,0.6459134648346978,11826
CLASSIC,1996,HD,lai,evspsblsoi,0.32151388140148235,0.6737905318867735,11826
CLASSIC,1996,CW,precipitation,evapotrans,0.2543123033904714,0.5227524961030701,22457
CLASSIC,1996,CW,lai,evapotrans,0.2663286441896451,0.5740432164987239,22457
CLASSIC,1996,CW,precipitation,tran,0.2223490039819973,0.39899009447394684,22457
CLASSIC,1996,CW,lai,tran,0.406768142522986,0.7858181209554891,22457
CLASSIC,1996,CW,precipitation,evspsblveg,0.28242049812896164,0.5777490421885125,22457
CLASSIC,1996,CW,lai,evspsblveg,0.5215034647298799,0.7910275424556303,22457
CLASSIC,1996,CW,precipitation,evspsblsoi,0.12330442129014706,0.21101473000087112,22457
CLASSIC,1996,CW,lai,evspsblsoi,0.1803481557146105,0.39405534931287106,22457
CLASSIC,1996,CD,precipitation,evapotrans,0.32972153759192624,0.6043694902261403,13045
CLASSIC,1996,CD,lai,evapotrans,0.37607397910856766,0.7007282483710234,13045
CLASSIC,1996,CD,precipitation,tran,0.30132730558668097,0.5704867765427366,13045
CLASSIC,1996,CD,lai,tran,0.5181066423476648,0.7851527794298839,13045
CLASSIC,1996,CD,precipitation,evspsblveg,0.355946402986012,0.5671904944423152,13045
CLASSIC,1996,CD,lai,evspsblveg,0.5621425393091113,0.8451581542817451,13045
CLASSIC,1996,CD,precipitation,evspsblsoi,0.29954568853133545,0.6044461479494059,13045
CLASSIC,1996,CD,lai,evspsblsoi,0.3504911527882411,0.6952088922958988,13045
CLASSIC,1997,HW,precipitation,evapotrans,0.2812652490182182,0.4256688662281159,13273
CLASSIC,1997,HW,lai,evapotrans,0.3479059057230198,0.5809455897877656,13273
