model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples,hsic
CLASSIC,2005,CD,precipitation,evspsblveg,0.2869067099272927,0.5011881576764516,13277,0.0004821223161798573
CLASSIC,2005,CD,precipitation,tran,0.28576739315708033,0.4400523608177263,13277,0.0011809578488625179
CLASSIC,2005,CW,lai,evapotrans,0.29744285962235395,0.617635952435467,22361,0.0008033420787394872
CLASSIC,2005,CW,lai,evspsblsoi,0.15900763544805294,0.40684760210944193,22361,0.00073129740410564
CLASSIC,2005,CW,lai,evspsblveg,0.5493476935109116,0.7904972850005448,22361,0.00509701165120472
CLASSIC,2005,CW,lai,tran,0.4200511486289965,0.7866983628678331,22361,0.005033757419178011
CLASSIC,2005,CW,precipitation,evapotrans,0.26673449809296645,0.5295179615804881,22361,0.01625662104532032
CLASSIC,2005,CW,precipitation,evspsblsoi,0.1250175202817261,0.25738903024928217,22361,0.0006189973819106267
CLASSIC,2005,CW,precipitation,evspsblveg,0.3198102881064797,0.5498776620328054,22361,0.004542096263811553
CLASSIC,2005,CW,precipitation,tran,0.23198293096114508,0.44101519907241354,22361,0.0054451138516744555
CLASSIC,2005,HD,lai,evapotrans,0.507707615866873,0.7036745479228765,11828,0.0003816544309689781
CLASSIC,2005,HD,lai,evspsblsoi,0.37854521457315354,0.6501646879433617,11828,0.00039737518446652175
CLASSIC,2005,HD,lai,evspsblveg,0.5767772847843606,0.8334507770006326,11828,0.019775475259835622
CLASSIC,2005,HD,lai,tran,0.6222565707230518,0.786781141129363,11828,0.010459754021209253
CLASSIC,2005,HD,precipitation,evapotrans,0.5035325098797343,0.6621784428154905,11828,0.04914785305347946
CLASSIC,2005,HD,precipitation,evspsblsoi,0.42643882547566114,0.6598931532140866,11828,0.025380602486646107
CLASSIC,2005,HD,precipitation,evspsblveg,0.48657756138804953,0.6586972443284714,11828,0.0021052026766934665
CLASSIC,2005,HD,precipitation,tran,0.46171856248635856,0.622342259337915,11828,0.010641787756566613
CLASSIC,2005,HW,lai,evapotrans,0.36436951047337773,0.6296191766837677,13259,0.0007504197958212755
CLASSIC,2005,HW,lai,evspsblsoi,0.350271229297906,0.5805924021897191,13259,0.002219837914779573
CLASSIC,2005,HW,lai,evspsblveg,0.4504551790257837,0.7931244971257748,13259,0.0020524545954858846
CLASSIC,2005,HW,lai,tran,0.4339422199577122,0.7785678915610638,13259,0.001386323520722472
CLASSIC,2005,HW,precipitation,evapotrans,0.31076659436891707,0.5199632858848457,13259,0.013531711517529065
CLASSIC,2005,HW,precipitation,evspsblsoi,0.17711469354697548,0.37546535140958004,13259,0.0007765998433987024
CLASSIC,2005,HW,precipitation,evspsblveg,0.36023966274406183,0.5800467606908515,13259,0.008505156305788564
CLASSIC,2005,HW,precipitation,tran,0.2517061058584396,0.4711611692197576,13259,0.0032795647567017594
CLASSIC,2006,CD,lai,evapotrans,0.35673898909318547,0.6729634284789358,13372,0.005396928528601815
CLASSIC,2006,CD,lai,evspsblsoi,0.31138067219125865,0.5105334609393477,13372,0.005199155773802491
CLASSIC,2006,CD,lai,evspsblveg,0.5110265402360081,0.844760061293102,13372,0.011701686665210612
CLASSIC,2006,CD,lai,tran,0.4881731907908352,0.777867167277675,13372,0.01605918501464479
CLASSIC,2006,CD,precipitation,evapotrans,0.2607403795018498,0.4458383468211246,13372,0.02334661972756564
CLASSIC,2006,CD,precipitation,evspsblsoi,0.22121781982162364,0.41840907132028987,13372,0.01795224418535023
CLASSIC,2006,CD,precipitation,evspsblveg,0.3013703360478994,0.5014372079692719,13372,0.0005936484318829141
CLASSIC,2006,CD,precipitation,tran,0.2791744287427142,0.45497041630120105,13372,0.0016304649572890467
CLASSIC,2006,CW,lai,evapotrans,0.2999726868938955,0.6031505776127142,22439,0.0007957889980981394
CLASSIC,2006,CW,lai,evspsblsoi,0.16848279061816154,0.42445738611290706,22439,0.0006341553617121931
CLASSIC,2006,CW,lai,evspsblveg,0.5527229337703747,0.8018203282593276,22439,0.004649229099315813
CLASSIC,2006,CW,lai,tran,0.4246642948571445,0.7955808137077356,22439,0.0037209676032405785
CLASSIC,2006,CW,precipitation,evapotrans,0.2785505150268493,0.5232043832202957,22439,0.011633141806119896
CLASSIC,2006,CW,precipitation,evspsblsoi,0.11375416019515477,0.20954720935916615,22439,0.000517229190725943
CLASSIC,2006,CW,precipitation,evspsblveg,0.3075315478073144,0.5601036090795255,22439,0.004608517688095215
CLASSIC,2006,CW,precipitation,tran,0.2299187196919234,0.39446530790754114,22439,0.004474701923663821
CLASSIC,2006,HD,lai,evapotrans,0.5105302690702328,0.6869572873006417,11829,0.00040361583381174666
CLASSIC,2006,HD,lai,evspsblsoi,0.3661409374942608,0.6651499491878742,11829,0.0003850824588042104
CLASSIC,2006,HD,lai,evspsblveg,0.6190732734364097,0.8183292675772046,11829,0.020714116092189774
CLASSIC,2006,HD,lai,tran,0.6265973698034408,0.781554272931397,11829,0.011266686719964801
CLASSIC,2006,HD,precipitation,evapotrans,0.48359723891818124,0.6721792011387497,11829,0.05482789833329373
CLASSIC,2006,HD,precipitation,evspsblsoi,0.3944305465306655,0.6703146527201815,11829,0.026699950923801872
CLASSIC,2006,HD,precipitation,evspsblveg,0.49883667883195504,0.6140484734036599,11829,0.00221097898702096
CLASSIC,2006,HD,precipitation,tran,0.4784144466030902,0.6138456250442683,11829,0.011182725579268605
CLASSIC,2006,HW,lai,evapotrans,0.3412341074089018,0.5890547528607097,13256,0.000688615717971385
CLASSIC,2006,HW,lai,evspsblsoi,0.35640845865294724,0.5895809951110104,13256,0.0021716441591704523
CLASSIC,2006,HW,lai,evspsblveg,0.3723255515473911,0.779807840224433,13256,0.0019250748142178432
CLASSIC,2006,HW,lai,tran,0.4169331180867816,0.7716608137150223,13256,0.001469952673281074
CLASSIC,2006,HW,precipitation,evapotrans,0.3084799193814691,0.5625113583311508,13256,0.01392267692491618
CLASSIC,2006,HW,precipitation,evspsblsoi,0.17579551898750312,0.3680535407248836,13256,0.0007861621139404214
CLASSIC,2006,HW,precipitation,evspsblveg,0.3744935721524465,0.6229720112501566,13256,0.00881246278522468
CLASSIC,2006,HW,precipitation,tran,0.2388366962343858,0.4438552427609547,13256,0.003708946587728894
CLASSIC,2007,CD,lai,evapotrans,0.38230945650696024,0.7171808229937425,13097,0.00405385951865054
CLASSIC,2007,CD,lai,evspsblsoi,0.36444481101317644,0.7163409359967203,13097,0.004141710994298534
CLASSIC,2007,CD,lai,evspsblveg,0.559806119619997,0.8325609209497892,13097,0.01008548906889409
CLASSIC,2007,CD,lai,tran,0.5379151612056319,0.7614880046534752,13097,0.014109657039963397
CLASSIC,2007,CD,precipitation,evapotrans,0.29835863408982344,0.4764481930772562,13097,0.026241872848175606
CLASSIC,2007,CD,precipitation,evspsblsoi,0.2655544946941025,0.45358371380621754,13097,0.01707811525708325
CLASSIC,2007,CD,precipitation,evspsblveg,0.3210798909800807,0.554157732060311,13097,0.0007467967355818732
CLASSIC,2007,CD,precipitation,tran,0.28274787907022225,0.47201113010554835,13097,0.0015192319104037682
CLASSIC,2007,CW,lai,evapotrans,0.28819402375957304,0.6161123636725281,22403,0.0007952166619192006
CLASSIC,2007,CW,lai,evspsblsoi,0.15346139895015581,0.4504159067591568,22403,0.0008032350246010167
CLASSIC,2007,CW,lai,evspsblveg,0.5525788359020795,0.8040114551656412,22403,0.00499515651064394
CLASSIC,2007,CW,lai,tran,0.40208171258951286,0.7809379532841698,22403,0.00352487159725746
CLASSIC,2007,CW,precipitation,evapotrans,0.2327804093114803,0.5042268334598046,22403,0.010994999733757588
CLASSIC,2007,CW,precipitation,evspsblsoi,0.12023278958023724,0.19610047044082113,22403,0.00038807978781265956
CLASSIC,2007,CW,precipitation,evspsblveg,0.31077835598908193,0.5857949110769604,22403,0.004217418209036901
CLASSIC,2007,CW,precipitation,tran,0.25445384304154006,0.35751760897002977,22403,0.004492196118321106
CLASSIC,2007,HD,lai,evapotrans,0.5134051327500282,0.7023452756299671,11829,0.00041171973981842555
CLASSIC,2007,HD,lai,evspsblsoi,0.3209985745735565,0.6629515324281121,11829,0.00038705206135973585
CLASSIC,2007,HD,lai,evspsblveg,0.6223713273402108,0.8298266499362893,11829,0.02191272260495888
CLASSIC,2007,HD,lai,tran,0.6123111624389448,0.7873886454818584,11829,0.011174153454603987
CLASSIC,2007,HD,precipitation,evapotrans,0.530818853074457,0.6996952033704842,11829,0.053642878670181623
CLASSIC,2007,HD,precipitation,evspsblsoi,0.4722856495423264,0.7010231927703385,11829,0.028811559612983168
CLASSIC,2007,HD,precipitation,evspsblveg,0.4972127471298349,0.6350547428211838,11829,0.002040322936449796
CLASSIC,2007,HD,precipitation,tran,0.4544391632610287,0.6416229739619423,11829,0.00970352501995585
CLASSIC,2007,HW,lai,evapotrans,0.3522995407580766,0.5945320357484498,13254,0.000800608470953446
CLASSIC,2007,HW,lai,evspsblsoi,0.35636714997391655,0.5923873745619013,13254,0.0023416025984673468
CLASSIC,2007,HW,lai,evspsblveg,0.4416044634017723,0.7824182847216958,13254,0.0019830725985103682
CLASSIC,2007,HW,lai,tran,0.4189642429056661,0.7809844138233348,13254,0.001313804889645491
CLASSIC,2007,HW,precipitation,evapotrans,0.3045223798582699,0.5130813407648814,13254,0.013335813678012844
CLASSIC,2007,HW,precipitation,evspsblsoi,0.18624623304529792,0.39875301027539195,13254,0.0007788428010825102
CLASSIC,2007,HW,precipitation,evspsblveg,0.3377004022993414,0.5848964233114633,13254,0.009237893313408472
CLASSIC,2007,HW,precipitation,tran,0.23841807813091676,0.4389775271462487,13254,0.003648688414397186
CLASSIC,2008,CD,lai,evapotrans,0.36508699638878317,0.7234210723673891,13131,0.004869696007345325
CLASSIC,2008,CD,lai,evspsblsoi,0.32736633709767354,0.7220527055741219,13131,0.004270782129352128
CLASSIC,2008,CD,lai,evspsblveg,0.5472523263292745,0.8404517997009803,13131,0.01046056992289065
CLASSIC,2008,CD,lai,tran,0.5016349106835606,0.7605711205031596,13131,0.01420524016503792
CLASSIC,2008,CD,precipitation,evapotrans,0.2503398876170173,0.4495914187823063,13131,0.02407103827158516
CLASSIC,2008,CD,precipitation,evspsblsoi,0.2389828128813397,0.4013146066907792,13131,0.01552826704101297
CLASSIC,2008,CD,precipitation,evspsblveg,0.2848808235554303,0.5324624095245503,13131,0.0006329061397857495
CLASSIC,2008,CD,precipitation,tran,0.2549320276053386,0.4556934999663303,13131,0.0015830790064914478
CLASSIC,2008,CW,lai,evapotrans,0.2933810375670841,0.5864937388193202,22360,0.0007058745466715149
CLASSIC,2008,CW,lai,evspsblsoi,0.1553890876565295,0.40143112701252237,22360,0.0006895542428239416
CLASSIC,2008,CW,lai,evspsblveg,0.5381708407871199,0.7681574239713775,22360,0.005382450029625603
CLASSIC,2008,CW,lai,tran,0.4347495527728086,0.7792933810375671,22360,0.0034166071330423127
CLASSIC,2008,CW,precipitation,evapotrans,0.2066484582758656,0.5205724508050089,22360,0.01214403831729374
CLASSIC,2008,CW,precipitation,evspsblsoi,0.13595394521824242,0.2506165346281626,22360,0.0003911082099418417
CLASSIC,2008,CW,precipitation,evspsblveg,0.32304198055720734,0.5699016100178891,22360,0.004392696895356687
CLASSIC,2008,CW,precipitation,tran,0.25105374283376897,0.4392825198057756,22360,0.00520811133599174
CLASSIC,2008,HD,lai,evapotrans,0.47438715131022824,0.6782755705832628,11830,0.00040228666892698863
CLASSIC,2008,HD,lai,evspsblsoi,0.36010143702451397,0.6491969568892646,11830,0.0003889294269482955
CLASSIC,2008,HD,lai,evspsblveg,0.6156382079459003,0.817497886728656,11830,0.021814152056892563
CLASSIC,2008,HD,lai,tran,0.6144547759932375,0.7945054945054946,11830,0.011862593935816082
CLASSIC,2008,HD,precipitation,evapotrans,0.5144125105663567,0.6506799329765525,11830,0.05822858625623959
CLASSIC,2008,HD,precipitation,evspsblsoi,0.3787827557058327,0.6425800100581016,11830,0.029613481422717147
CLASSIC,2008,HD,precipitation,evspsblveg,0.5327134404057481,0.6745562130177515,11830,0.0023280182823935077
CLASSIC,2008,HD,precipitation,tran,0.5013947590870668,0.6342349957734573,11830,0.011814526383406859
CLASSIC,2008,HW,lai,evapotrans,0.35167857422287724,0.6367148183661286,13243,0.0007980484490269557
CLASSIC,2008,HW,lai,evspsblsoi,0.35448662612158094,0.5856282920560382,13243,0.0022811985486620736
CLASSIC,2008,HW,lai,evspsblveg,0.4123464249819977,0.7695022076454774,13243,0.0020253309044170357
CLASSIC,2008,HW,lai,tran,0.4101105799951773,0.7858670796533306,13243,0.0014505416973153013
CLASSIC,2008,HW,precipitation,evapotrans,0.33843844988841487,0.5493842100988917,13243,0.014685255962825999
CLASSIC,2008,HW,precipitation,evspsblsoi,0.12462037449123567,0.35333816797482187,13243,0.0004549528648737168
CLASSIC,2008,HW,precipitation,evspsblveg,0.3681445479626647,0.6010022240300679,13243,0.00965632278454395
CLASSIC,2008,HW,precipitation,tran,0.22433351705263246,0.41842955837117224,13243,0.002701589318886124
CLASSIC,2009,CD,lai,evapotrans,0.38144858635646717,0.6571805463616076,13607,0.005772774027328224
CLASSIC,2009,CD,lai,evspsblsoi,0.34251004106536476,0.548537375224089,13607,0.006999189489482657
CLASSIC,2009,CD,lai,evspsblveg,0.5173384737336065,0.8318564368611976,13607,0.01359095288453234
CLASSIC,2009,CD,lai,tran,0.47516084306575385,0.7644753448691183,13607,0.015022032449183523
CLASSIC,2009,CD,precipitation,evapotrans,0.270050250792536,0.5063097736734566,13607,0.025151646493852133
CLASSIC,2009,CD,precipitation,evspsblsoi,0.26833603201245426,0.48726917619965826,13607,0.016144886865106903
CLASSIC,2009,CD,precipitation,evspsblveg,0.29912096058053605,0.5400578007807819,13607,0.0005750615380292035
CLASSIC,2009,CD,precipitation,tran,0.2651391380501137,0.4897984662019975,13607,0.0014352286225250423
CLASSIC,2009,CW,lai,evapotrans,0.2912789189685705,0.5821887659073095,22375,0.0007846250814994654
CLASSIC,2009,CW,lai,evspsblsoi,0.18297799570252044,0.42577570756012206,22375,0.0007588692116332959
CLASSIC,2009,CW,lai,evspsblveg,0.5455983996923254,0.8111363797484785,22375,0.004829346677193614
CLASSIC,2009,CW,lai,tran,0.42657002949050726,0.7894159090568694,22375,0.003465139265253747
CLASSIC,2009,CW,precipitation,evapotrans,0.285218365027896,0.5311582734710478,22375,0.015323765743120006
CLASSIC,2009,CW,precipitation,evspsblsoi,0.10317178500551408,0.2598472282867701,22375,0.0005927468011367786
CLASSIC,2009,CW,precipitation,evspsblveg,0.35207575159313675,0.5259359863405575,22375,0.004043816958754351
CLASSIC,2009,CW,precipitation,tran,0.2681251953109318,0.4403486193207762,22375,0.004568183278369491
CLASSIC,2009,HD,lai,evapotrans,0.48283670742322643,0.6828430230433273,11832,0.00041419240524236887
CLASSIC,2009,HD,lai,evspsblsoi,0.3166515637064865,0.6377014793505358,11832,0.00039045518734502296
CLASSIC,2009,HD,lai,evspsblveg,0.5863703571614323,0.8117182217714672,11832,0.02433322531090681
CLASSIC,2009,HD,lai,tran,0.6173896512287836,0.7879736354001059,11832,0.011515527279211011
CLASSIC,2009,HD,precipitation,evapotrans,0.5198103471137486,0.6684930490278534,11832,0.06314749841648382
CLASSIC,2009,HD,precipitation,evspsblsoi,0.41175134708642275,0.6666749121852273,11832,0.03573780365404526
CLASSIC,2009,HD,precipitation,evspsblveg,0.5038739021419627,0.6401690102881786,11832,0.0035843349803360335
CLASSIC,2009,HD,precipitation,tran,0.4731891736494639,0.6049210341172816,11832,0.013936748288933256
CLASSIC,2009,HW,lai,evapotrans,0.3395942442538235,0.6070982609603262,13263,0.0007449831423620718
CLASSIC,2009,HW,lai,evspsblsoi,0.3718453643876426,0.5936285458165598,13263,0.0021100465004629462
CLASSIC,2009,HW,lai,evspsblveg,0.36826337550488325,0.777893421710601,13263,0.002090638796814631
CLASSIC,2009,HW,lai,tran,0.416779677959608,0.7714259220780726,13263,0.0014903559366793405
CLASSIC,2009,HW,precipitation,evapotrans,0.27932205799306487,0.4674395757136605,13263,0.008948043500391283
CLASSIC,2009,HW,precipitation,evspsblsoi,0.22579095308005948,0.39140963685172514,13263,0.0012812106397580064
CLASSIC,2009,HW,precipitation,evspsblveg,0.32185285103108796,0.5502579232807998,13263,0.005027916444044026
CLASSIC,2009,HW,precipitation,tran,0.2590533091446983,0.4637164509252016,13263,0.004082665134084697
CLASSIC,2010,CD,lai,evapotrans,0.3670683107948369,0.6675467823491106,13662,0.006273608375451182
CLASSIC,2010,CD,lai,evspsblsoi,0.3287417215420271,0.527166185439147,13662,0.006440545686466581
CLASSIC,2010,CD,lai,evspsblveg,0.4987883589003965,0.8471074088102808,13662,0.012603581495458704
CLASSIC,2010,CD,lai,tran,0.4639475687123532,0.789240860199163,13662,0.015305623473570376
CLASSIC,2010,CD,precipitation,evapotrans,0.25410640879480395,0.5144479366355261,13662,0.017813540236446417
CLASSIC,2010,CD,precipitation,evspsblsoi,0.23574105391853178,0.4668886395341416,13662,0.012572192459925751
CLASSIC,2010,CD,precipitation,evspsblveg,0.32080871952919826,0.5428855200649991,13662,0.0004848794553102458
CLASSIC,2010,CD,precipitation,tran,0.2623677858415907,0.5135455998660096,13662,0.0009966962840975986
CLASSIC,2010,CW,lai,evapotrans,0.3080949034460309,0.5884284124331267,22422,0.0008802725744219756
CLASSIC,2010,CW,lai,evspsblsoi,0.17798786412382828,0.4177975002498382,22422,0.0006778684486716534
CLASSIC,2010,CW,lai,evspsblveg,0.5525118259107537,0.798387558267581,22422,0.004737488629785674
CLASSIC,2010,CW,lai,tran,0.4214779139991777,0.7842010822041103,22422,0.003261135231400043
CLASSIC,2010,CW,precipitation,evapotrans,0.26541808790768534,0.5587389630264492,22422,0.013794861085258514
CLASSIC,2010,CW,precipitation,evspsblsoi,0.10499538538633059,0.2357640434429389,22422,0.000545662405451627
CLASSIC,2010,CW,precipitation,evspsblveg,0.30192992002126984,0.5377867925000258,22422,0.004511717835863446
CLASSIC,2010,CW,precipitation,tran,0.2533152192737898,0.3924254699692475,22422,0.004692669338162719
CLASSIC,2010,HD,lai,evapotrans,0.47852916314454774,0.7054099746407438,11830,0.00039891337755411425
CLASSIC,2010,HD,lai,evspsblsoi,0.34623837700760784,0.6567202028740491,11830,0.0003812302417612098
CLASSIC,2010,HD,lai,evspsblveg,0.613693998309383,0.8254437869822485,11830,0.022207875277429286
CLASSIC,2010,HD,lai,tran,0.625781910397295,0.7878275570583263,11830,0.01182905057260106
CLASSIC,2010,HD,precipitation,evapotrans,0.5088126270818578,0.6699028751913367,11830,0.05336522899418302
CLASSIC,2010,HD,precipitation,evspsblsoi,0.4266272189349113,0.6762341219071988,11830,0.02547690943757634
CLASSIC,2010,HD,precipitation,evspsblveg,0.44598478444632295,0.6159250702519934,11830,0.001379376591064348
CLASSIC,2010,HD,precipitation,tran,0.39949281487743027,0.59911199766969,11830,0.008659081131211627
CLASSIC,2010,HW,lai,evapotrans,0.33604750592471067,0.581241454744326,13248,0.0007273660485419323
CLASSIC,2010,HW,lai,evspsblsoi,0.3758230505423389,0.5866658691094704,13248,0.002348636785829697
CLASSIC,2010,HW,lai,evspsblveg,0.38007810363686084,0.7854066972017136,13248,0.001971257944736166
CLASSIC,2010,HW,lai,tran,0.41872476301157596,0.7646502142010756,13248,0.001452017568239441
CLASSIC,2010,HW,precipitation,evapotrans,0.27702667828821437,0.5778570207820618,13248,0.013626274580028838
CLASSIC,2010,HW,precipitation,evspsblsoi,0.17551445287576337,0.2949493551180385,13248,0.0005006631860754022
CLASSIC,2010,HW,precipitation,evspsblveg,0.33913382440069273,0.6328673320572419,13248,0.00855480899243545
CLASSIC,2010,HW,precipitation,tran,0.2116958914410719,0.4414583903017045,13248,0.0029168013891373757
CLASSIC,2011,CD,lai,evapotrans,0.3682310086062438,0.6615423071975949,13361,0.004772545944480703
CLASSIC,2011,CD,lai,evspsblsoi,0.33084518598459095,0.5494327569121711,13361,0.0048707543543228555
CLASSIC,2011,CD,lai,evspsblveg,0.5081931974685462,0.8292779010499322,13361,0.009669491006176381
CLASSIC,2011,CD,lai,tran,0.46466579601817243,0.7782303441914913,13361,0.014304082855601013
CLASSIC,2011,CD,precipitation,evapotrans,0.27084850581749453,0.4742672054289743,13361,0.02192791346598175
CLASSIC,2011,CD,precipitation,evspsblsoi,0.2649356626915318,0.4656067903677281,13361,0.015727319187090374
CLASSIC,2011,CD,precipitation,evspsblveg,0.3101568238248908,0.5532385569404563,13361,0.0007394912533284055
CLASSIC,2011,CD,precipitation,tran,0.2949181907123557,0.4794322738401649,13361,0.0016145096815186608
CLASSIC,2011,CW,lai,evapotrans,0.3069279270361537,0.5677180089760192,22393,0.0008541380490271549
CLASSIC,2011,CW,lai,evspsblsoi,0.1995538453292554,0.4440517125887554,22393,0.0009054886482655916
CLASSIC,2011,CW,lai,evspsblveg,0.559143161224037,0.7784769515027018,22393,0.005234456721301166
CLASSIC,2011,CW,lai,tran,0.44205201184324994,0.777931440628768,22393,0.0038128992585772523
CLASSIC,2011,CW,precipitation,evapotrans,0.25509552878003916,0.4897657750189791,22393,0.01346638053382825
CLASSIC,2011,CW,precipitation,evspsblsoi,0.11564425647962324,0.23265246739449896,22393,0.0005106826386555157
CLASSIC,2011,CW,precipitation,evspsblveg,0.28047112917133565,0.5515177734113339,22393,0.004752613840424325
CLASSIC,2011,CW,precipitation,tran,0.24714383384857538,0.38358802960692856,22393,0.004832361326644965
CLASSIC,2011,HD,lai,evapotrans,0.4919012206003728,0.7072881005473314,11827,0.00039271051241914797
CLASSIC,2011,HD,lai,evspsblsoi,0.382480635701753,0.6619761107959559,11827,0.00037362085909930636
CLASSIC,2011,HD,lai,evspsblveg,0.6080015371063686,0.8266733689072405,11827,0.022651882488171897
CLASSIC,2011,HD,lai,tran,0.6256664573603917,0.8078160628062742,11827,0.011856689940224282
CLASSIC,2011,HD,precipitation,evapotrans,0.4359772590775967,0.660372820015824,11827,0.03672465322236043
CLASSIC,2011,HD,precipitation,evspsblsoi,0.3503926725592612,0.6595131812466146,11827,0.014009078879725191
CLASSIC,2011,HD,precipitation,evspsblveg,0.44779124493220607,0.6495117069162777,11827,0.0012626857094938785
CLASSIC,2011,HD,precipitation,tran,0.42879862614518605,0.6340769135018609,11827,0.005371781535079248
CLASSIC,2011,HW,lai,evapotrans,0.37669741044281874,0.5981354889077575,13244,0.000915896038527504
CLASSIC,2011,HW,lai,evspsblsoi,0.36167581471685406,0.5888328783984773,13244,0.0025293010684110436
CLASSIC,2011,HW,lai,evspsblveg,0.43942270175919984,0.7731297618572739,13244,0.0022374320597927547
CLASSIC,2011,HW,lai,tran,0.4197629023825188,0.7522928716741792,13244,0.0014945430003169863
CLASSIC,2011,HW,precipitation,evapotrans,0.2937101541050111,0.526039673358673,13244,0.009142625697438893
CLASSIC,2011,HW,precipitation,evspsblsoi,0.17133267210552394,0.3588963033456233,13244,0.0005003748072830317
CLASSIC,2011,HW,precipitation,evspsblveg,0.33505362058723964,0.5550240194206846,13244,0.006447723345271775
CLASSIC,2011,HW,precipitation,tran,0.19848240005620738,0.45045041400021657,13244,0.0021407045463839227
CLASSIC,2012,CD,lai,evapotrans,0.3741142809801937,0.7112451113043653,12999,0.0034758445610566326
CLASSIC,2012,CD,lai,evspsblsoi,0.3511978436211069,0.7088615546950511,12999,0.003394749341675672
CLASSIC,2012,CD,lai,evspsblveg,0.5568147253930776,0.838527401516093,12999,0.009555702987104616
CLASSIC,2012,CD,lai,tran,0.4971944587453473,0.7829896382561973,12999,0.014059855135073681
CLASSIC,2012,CD,precipitation,evapotrans,0.23836306934852974,0.6084302643101017,12999,0.025497594021858735
CLASSIC,2012,CD,precipitation,evspsblsoi,0.23281631131388808,0.6078135901324323,12999,0.016673228057139815
CLASSIC,2012,CD,precipitation,evspsblveg,0.26745583833831477,0.5843305487166833,12999,0.0006197342411811201
CLASSIC,2012,CD,precipitation,tran,0.23932699170323457,0.5756673856466468,12999,0.0016909201428122783
CLASSIC,2012,CW,lai,evapotrans,0.26214030230883784,0.5550572340071004,22433,0.0007558180573612119
CLASSIC,2012,CW,lai,evspsblsoi,0.17600924961252262,0.40425954871519565,22433,0.0007663569862525351
CLASSIC,2012,CW,lai,evspsblveg,0.5221721116979856,0.7718298290977458,22433,0.0045600998185202635
CLASSIC,2012,CW,lai,tran,0.3975553378655525,0.7890285574481126,22433,0.0035979957879714664
CLASSIC,2012,CW,precipitation,evapotrans,0.25402989476367455,0.5089964070470729,22433,0.010223968186119465
CLASSIC,2012,CW,precipitation,evspsblsoi,0.0764879651729008,0.19771423926410936,22433,0.00024984168887143927
CLASSIC,2012,CW,precipitation,evspsblveg,0.2906081174339465,0.5946784852624726,22433,0.004042958357558728
CLASSIC,2012,CW,precipitation,tran,0.258690499478362,0.4229217555973569,22433,0.003890540971451696
CLASSIC,2012,HD,lai,evapotrans,0.47055899082042485,0.6879306636869189,11827,0.0003900179099161096
CLASSIC,2012,HD,lai,evspsblsoi,0.3383115313964544,0.6745736523754229,11827,0.0003878756722842108
CLASSIC,2012,HD,lai,evspsblveg,0.5869359979180964,0.7991951593489145,11827,0.020705214828682657
CLASSIC,2012,HD,lai,tran,0.6274520702221837,0.8003806068338982,11827,0.01115430610458997
CLASSIC,2012,HD,precipitation,evapotrans,0.518892875336537,0.6842100410532486,11827,0.049861562003553656
CLASSIC,2012,HD,precipitation,evspsblsoi,0.4297003053531466,0.6720273391449514,11827,0.021937336521055308
CLASSIC,2012,HD,precipitation,evspsblveg,0.5031940634240459,0.6573204812891059,11827,0.0011513215106332508
CLASSIC,2012,HD,precipitation,tran,0.47320868313892595,0.615300563398462,11827,0.008040645306799514
CLASSIC,2012,HW,lai,evapotrans,0.38166088058317876,0.673526705369373,13238,0.000848285996962949
CLASSIC,2012,HW,lai,evspsblsoi,0.3695006912718992,0.5775881388787838,13238,0.0023885885688407385
CLASSIC,2012,HW,lai,evspsblveg,0.42115169915043615,0.7936287507034815,13238,0.0021453692009688347
CLASSIC,2012,HW,lai,tran,0.43622754279198994,0.8036734175031233,13238,0.001417901328035804
CLASSIC,2012,HW,precipitation,evapotrans,0.3067214952469066,0.49435936736183345,13238,0.012176855115391556
CLASSIC,2012,HW,precipitation,evspsblsoi,0.17819986544274952,0.40559539985823106,13238,0.0008343543005109987
CLASSIC,2012,HW,precipitation,evspsblveg,0.3622728034145043,0.5841007919616192,13238,0.006782879645032613
CLASSIC,2012,HW,precipitation,tran,0.22940465034969826,0.4965513999111776,13238,0.00397918675535181
CLASSIC,2013,CD,lai,evapotrans,0.38266734995824786,0.663586699730147,13315,0.005193458001938211
CLASSIC,2013,CD,lai,evspsblsoi,0.35135520506567886,0.5222639828136655,13315,0.004765137886759433
CLASSIC,2013,CD,lai,evspsblveg,0.5121286103919249,0.8277232546102242,13315,0.011807187523590647
CLASSIC,2013,CD,lai,tran,0.48845749575073677,0.7941687274958023,13315,0.015965531290291383
CLASSIC,2013,CD,precipitation,evapotrans,0.31683535626858583,0.48768937920271005,13315,0.026888982509510533
CLASSIC,2013,CD,precipitation,evspsblsoi,0.316566033569029,0.4408281662630296,13315,0.01942686691299762
CLASSIC,2013,CD,precipitation,evspsblveg,0.3276707530936087,0.5483147435832377,13315,0.0006178891203166134
CLASSIC,2013,CD,precipitation,tran,0.3038322053622796,0.45583967369547546,13315,0.001330725512475537
CLASSIC,2013,CW,lai,evapotrans,0.2847327747488193,0.5642719490292216,22435,0.0007843959843264871
CLASSIC,2013,CW,lai,evspsblsoi,0.17756331290536959,0.40656799381218944,22435,0.0008064429567451678
CLASSIC,2013,CW,lai,evspsblveg,0.5362933549250766,0.7825386231644835,22435,0.004812768181428738
CLASSIC,2013,CW,lai,tran,0.4322961687642261,0.7864998786353288,22435,0.0035386671685786425
