model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
CLASSIC,1993,HD,precipitation,evapotrans,0.5012548683568823,0.6727355752952885,11824
CLASSIC,1993,HD,lai,evapotrans,0.4635132249873497,0.6849966742427969,11824
CLASSIC,1993,HD,precipitation,tran,0.42532789142047256,0.6419540084109198,11824
CLASSIC,1993,HD,lai,tran,0.6147591351096396,0.7908607019606811,11824
CLASSIC,1993,HD,precipitation,evspsblveg,0.47084645585908613,0.6455192158396157,11824
CLASSIC,1993,HD,lai,evspsblveg,0.5849837377990561,0.8192714761557793,11824
CLASSIC,1993,HD,precipitation,evspsblsoi,0.430576877588865,0.6728070390438592,11824
CLASSIC,1993,HD,lai,evspsblsoi,0.3742894518305677,0.636849622511422,11824
CLASSIC,1993,CW,precipitation,evapotrans,0.3289035914026983,0.5215668622116558,22453
CLASSIC,1993,CW,lai,evapotrans,0.28270873570399024,0.5724660266886179,22453
CLASSIC,1993,CW,precipitation,tran,0.2689821047623576,0.4104425805272821,22453
CLASSIC,1993,CW,lai,tran,0.4295767540946954,0.7902920314122874,22453
CLASSIC,1993,CW,precipitation,evspsblveg,0.3121963331053593,0.4815370339839996,22453
CLASSIC,1993,CW,lai,evspsblveg,0.5307481592084906,0.782317601873731,22453
CLASSIC,1993,CW,precipitation,evspsblsoi,0.10730892384327499,0.23951305981240567,22453
CLASSIC,1993,CW,lai,evspsblsoi,0.18256345821913372,0.37939320283521705,22453
CLASSIC,1993,CD,precipitation,evapotrans,0.33032021538967776,0.48030008149815856,13313
CLASSIC,1993,CD,lai,evapotrans,0.39320816047628154,0.6699374767240763,13313
CLASSIC,1993,CD,precipitation,tran,0.3032828357308379,0.4532541727938261,13313
CLASSIC,1993,CD,lai,tran,0.48807910651271363,0.7864050108848427,13313
CLASSIC,1993,CD,precipitation,evspsblveg,0.3170478578191842,0.49774348781967637,13313
CLASSIC,1993,CD,lai,evspsblveg,0.5167429258996379,0.8298070097439135,13313
CLASSIC,1993,CD,precipitation,evspsblsoi,0.3164214200713697,0.45980662573519254,13313
CLASSIC,1993,CD,lai,evspsblsoi,0.36416885299292545,0.52039805746327,13313
CLASSIC,1994,HW,precipitation,evapotrans,0.294649923730588,0.5083332906618238,13255
